quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name
20213,11440655,서강동,156.0,139.0,17.0,CS100001,한식
20212,11440655,서강동,160.0,143.0,17.0,CS100001,한식
20211,11440655,서강동,155.0,139.0,16.0,CS100001,한식
20213,11440660,서교동,792.0,678.0,114.0,CS100001,한식
20212,11440660,서교동,788.0,678.0,110.0,CS100001,한식
20211,11440660,서교동,777.0,667.0,110.0,CS100001,한식
20213,11440680,합정동,186.0,159.0,27.0,CS100001,한식
20212,11440680,합정동,182.0,155.0,27.0,CS100001,한식
20211,11440680,합정동,182.0,155.0,27.0,CS100001,한식
20213,11440690,망원1동,146.0,141.0,5.0,CS100001,한식
20212,11440690,망원1동,148.0,143.0,5.0,CS100001,한식
20211,11440690,망원1동,146.0,141.0,5.0,CS100001,한식
20213,11440700,망원2동,103.0,88.0,15.0,CS100001,한식
20212,11440700,망원2동,103.0,89.0,14.0,CS100001,한식
20211,11440700,망원2동,107.0,92.0,15.0,CS100001,한식
20213,11440710,연남동,144.0,138.0,6.0,CS100001,한식
20212,11440710,연남동,151.0,144.0,7.0,CS100001,한식
20211,11440710,연남동,151.0,144.0,7.0,CS100001,한식
20213,11440720,성산1동,91.0,83.0,8.0,CS100001,한식
20212,11440720,성산1동,88.0,79.0,9.0,CS100001,한식
20211,11440720,성산1동,90.0,82.0,8.0,CS100001,한식
20213,11440730,성산2동,102.0,88.0,14.0,CS100001,한식
20212,11440730,성산2동,105.0,90.0,15.0,CS100001,한식
20211,11440730,성산2동,106.0,92.0,14.0,CS100001,한식
20213,11440740,상암동,319.0,251.0,68.0,CS100001,한식
20212,11440740,상암동,324.0,258.0,66.0,CS100001,한식
20211,11440740,상암동,317.0,251.0,66.0,CS100001,한식
20213,11440555,아현동,6.0,6.0,0.0,CS100002,중식
20212,11440555,아현동,6.0,6.0,0.0,CS100002,중식
20211,11440555,아현동,7.0,6.0,1.0,CS100002,중식
20213,11440565,공덕동,18.0,18.0,0.0,CS100002,중식
20212,11440565,공덕동,16.0,16.0,0.0,CS100002,중식
20211,11440565,공덕동,16.0,16.0,0.0,CS100002,중식
20213,11440585,도화동,19.0,16.0,3.0,CS100002,중식
20212,11440585,도화동,19.0,16.0,3.0,CS100002,중식
20211,11440585,도화동,19.0,16.0,3.0,CS100002,중식
20213,11440590,용강동,17.0,16.0,1.0,CS100002,중식
20212,11440590,용강동,17.0,16.0,1.0,CS100002,중식
20211,11440590,용강동,17.0,16.0,1.0,CS100002,중식
20213,11440600,대흥동,14.0,14.0,0.0,CS100002,중식
20212,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20211,11440600,대흥동,13.0,13.0,0.0,CS100002,중식
20213,11440610,염리동,4.0,3.0,1.0,CS100002,중식
20212,11440610,염리동,4.0,3.0,1.0,CS100002,중식
20211,11440610,염리동,5.0,4.0,1.0,CS100002,중식
20213,11440630,신수동,9.0,9.0,0.0,CS100002,중식
20212,11440630,신수동,9.0,9.0,0.0,CS100002,중식
20211,11440630,신수동,8.0,8.0,0.0,CS100002,중식
20213,11440655,서강동,24.0,23.0,1.0,CS100002,중식
20212,11440655,서강동,24.0,23.0,1.0,CS100002,중식
20211,11440655,서강동,23.0,22.0,1.0,CS100002,중식
20213,11440660,서교동,104.0,91.0,13.0,CS100002,중식
20212,11440660,서교동,103.0,90.0,13.0,CS100002,중식
20211,11440660,서교동,103.0,89.0,14.0,CS100002,중식
20213,11440680,합정동,16.0,13.0,3.0,CS100002,중식
20212,11440680,합정동,17.0,14.0,3.0,CS100002,중식
20211,11440680,합정동,16.0,12.0,4.0,CS100002,중식
20213,11440690,망원1동,13.0,12.0,1.0,CS100002,중식
20212,11440690,망원1동,15.0,14.0,1.0,CS100002,중식
20211,11440690,망원1동,15.0,14.0,1.0,CS100002,중식
20213,11440700,망원2동,13.0,13.0,0.0,CS100002,중식
20212,11440700,망원2동,12.0,12.0,0.0,CS100002,중식
20211,11440700,망원2동,12.0,12.0,0.0,CS100002,중식
20213,11440710,연남동,31.0,31.0,0.0,CS100002,중식
20212,11440710,연남동,32.0,32.0,0.0,CS100002,중식
20211,11440710,연남동,31.0,31.0,0.0,CS100002,중식
20213,11440720,성산1동,9.0,9.0,0.0,CS100002,중식
20212,11440720,성산1동,9.0,9.0,0.0,CS100002,중식
20211,11440720,성산1동,10.0,10.0,0.0,CS100002,중식
20213,11440730,성산2동,11.0,9.0,2.0,CS100002,중식
20212,11440730,성산2동,11.0,9.0,2.0,CS100002,중식
20211,11440730,성산2동,12.0,9.0,3.0,CS100002,중식
20213,11440740,상암동,37.0,28.0,9.0,CS100002,중식
20212,11440740,상암동,38.0,29.0,9.0,CS100002,중식
20211,11440740,상암동,39.0,30.0,9.0,CS100002,중식
20213,11440555,아현동,14.0,10.0,4.0,CS100003,일식
20212,11440555,아현동,14.0,10.0,4.0,CS100003,일식
20211,11440555,아현동,14.0,10.0,4.0,CS100003,일식
20213,11440565,공덕동,20.0,17.0,3.0,CS100003,일식
20212,11440565,공덕동,23.0,19.0,4.0,CS100003,일식
20211,11440565,공덕동,24.0,20.0,4.0,CS100003,일식
20213,11440585,도화동,19.0,16.0,3.0,CS100003,일식
20212,11440585,도화동,20.0,17.0,3.0,CS100003,일식
20211,11440585,도화동,20.0,17.0,3.0,CS100003,일식
20213,11440590,용강동,24.0,21.0,3.0,CS100003,일식
20212,11440590,용강동,27.0,24.0,3.0,CS100003,일식
20211,11440590,용강동,27.0,24.0,3.0,CS100003,일식
20213,11440600,대흥동,8.0,7.0,1.0,CS100003,일식
20212,11440600,대흥동,9.0,8.0,1.0,CS100003,일식
20211,11440600,대흥동,10.0,9.0,1.0,CS100003,일식
20213,11440610,염리동,10.0,9.0,1.0,CS100003,일식
20212,11440610,염리동,10.0,9.0,1.0,CS100003,일식
20211,11440610,염리동,10.0,9.0,1.0,CS100003,일식
20213,11440630,신수동,5.0,4.0,1.0,CS100003,일식
20212,11440630,신수동,5.0,4.0,1.0,CS100003,일식
20211,11440630,신수동,6.0,5.0,1.0,CS100003,일식
20213,11440655,서강동,41.0,36.0,5.0,CS100003,일식
20212,11440655,서강동,40.0,35.0,5.0,CS100003,일식
20211,11440655,서강동,35.0,30.0,5.0,CS100003,일식
20213,11440660,서교동,190.0,157.0,33.0,CS100003,일식
20212,11440660,서교동,189.0,158.0,31.0,CS100003,일식
20211,11440660,서교동,198.0,164.0,34.0,CS100003,일식
20213,11440680,합정동,42.0,38.0,4.0,CS100003,일식
20212,11440680,합정동,40.0,36.0,4.0,CS100003,일식
20211,11440680,합정동,43.0,39.0,4.0,CS100003,일식
20213,11440690,망원1동,26.0,26.0,0.0,CS100003,일식
20212,11440690,망원1동,26.0,26.0,0.0,CS100003,일식
20211,11440690,망원1동,29.0,29.0,0.0,CS100003,일식
20213,11440700,망원2동,6.0,6.0,0.0,CS100003,일식
20212,11440700,망원2동,8.0,8.0,0.0,CS100003,일식
20211,11440700,망원2동,8.0,8.0,0.0,CS100003,일식
20213,11440710,연남동,67.0,60.0,7.0,CS100003,일식
20212,11440710,연남동,74.0,66.0,8.0,CS100003,일식
20211,11440710,연남동,74.0,66.0,8.0,CS100003,일식
20213,11440720,성산1동,13.0,11.0,2.0,CS100003,일식
20212,11440720,성산1동,14.0,12.0,2.0,CS100003,일식
20211,11440720,성산1동,15.0,13.0,2.0,CS100003,일식
20213,11440730,성산2동,14.0,12.0,2.0,CS100003,일식
20212,11440730,성산2동,15.0,13.0,2.0,CS100003,일식
20211,11440730,성산2동,14.0,12.0,2.0,CS100003,일식
20213,11440740,상암동,63.0,54.0,9.0,CS100003,일식
20212,11440740,상암동,67.0,59.0,8.0,CS100003,일식
20211,11440740,상암동,67.0,59.0,8.0,CS100003,일식
20213,11440555,아현동,5.0,5.0,0.0,CS100004,양식
20212,11440555,아현동,5.0,5.0,0.0,CS100004,양식
20211,11440555,아현동,6.0,6.0,0.0,CS100004,양식
20213,11440565,공덕동,20.0,17.0,3.0,CS100004,양식
20212,11440565,공덕동,20.0,15.0,5.0,CS100004,양식
20211,11440565,공덕동,17.0,13.0,4.0,CS100004,양식
20213,11440585,도화동,17.0,14.0,3.0,CS100004,양식
20212,11440585,도화동,16.0,14.0,2.0,CS100004,양식
20211,11440585,도화동,18.0,16.0,2.0,CS100004,양식
20213,11440590,용강동,19.0,17.0,2.0,CS100004,양식
20212,11440590,용강동,21.0,18.0,3.0,CS100004,양식
20211,11440590,용강동,22.0,19.0,3.0,CS100004,양식
20213,11440600,대흥동,17.0,15.0,2.0,CS100004,양식
20212,11440600,대흥동,21.0,17.0,4.0,CS100004,양식
20211,11440600,대흥동,23.0,19.0,4.0,CS100004,양식
20213,11440610,염리동,10.0,9.0,1.0,CS100004,양식
20212,11440610,염리동,10.0,9.0,1.0,CS100004,양식
20211,11440610,염리동,11.0,10.0,1.0,CS100004,양식
20213,11440630,신수동,12.0,11.0,1.0,CS100004,양식
20212,11440630,신수동,12.0,11.0,1.0,CS100004,양식
20211,11440630,신수동,13.0,11.0,2.0,CS100004,양식
20213,11440655,서강동,51.0,51.0,0.0,CS100004,양식
20212,11440655,서강동,52.0,51.0,1.0,CS100004,양식
20211,11440655,서강동,59.0,57.0,2.0,CS100004,양식
20213,11440660,서교동,272.0,239.0,33.0,CS100004,양식
20212,11440660,서교동,281.0,248.0,33.0,CS100004,양식
20211,11440660,서교동,273.0,243.0,30.0,CS100004,양식
20213,11440680,합정동,61.0,56.0,5.0,CS100004,양식
20212,11440680,합정동,61.0,56.0,5.0,CS100004,양식
20211,11440680,합정동,65.0,60.0,5.0,CS100004,양식
20213,11440690,망원1동,51.0,48.0,3.0,CS100004,양식
20212,11440690,망원1동,52.0,49.0,3.0,CS100004,양식
20211,11440690,망원1동,52.0,49.0,3.0,CS100004,양식
20213,11440700,망원2동,5.0,5.0,0.0,CS100004,양식
20212,11440700,망원2동,6.0,5.0,1.0,CS100004,양식
20211,11440700,망원2동,6.0,5.0,1.0,CS100004,양식
20213,11440710,연남동,124.0,117.0,7.0,CS100004,양식
20212,11440710,연남동,132.0,125.0,7.0,CS100004,양식
20211,11440710,연남동,137.0,129.0,8.0,CS100004,양식
20213,11440720,성산1동,17.0,16.0,1.0,CS100004,양식
20212,11440720,성산1동,18.0,17.0,1.0,CS100004,양식
20211,11440720,성산1동,19.0,18.0,1.0,CS100004,양식
20213,11440730,성산2동,9.0,8.0,1.0,CS100004,양식
20212,11440730,성산2동,8.0,7.0,1.0,CS100004,양식
20211,11440730,성산2동,9.0,8.0,1.0,CS100004,양식
20213,11440740,상암동,38.0,35.0,3.0,CS100004,양식
20212,11440740,상암동,40.0,38.0,2.0,CS100004,양식
20211,11440740,상암동,41.0,39.0,2.0,CS100004,양식
20213,11440555,아현동,12.0,7.0,5.0,CS100005,제과
20212,11440555,아현동,12.0,7.0,5.0,CS100005,제과
20211,11440555,아현동,12.0,7.0,5.0,CS100005,제과
20213,11440565,공덕동,18.0,14.0,4.0,CS100005,제과
20212,11440565,공덕동,19.0,15.0,4.0,CS100005,제과
20211,11440565,공덕동,20.0,16.0,4.0,CS100005,제과
20213,11440585,도화동,24.0,16.0,8.0,CS100005,제과
20212,11440585,도화동,23.0,15.0,8.0,CS100005,제과
20211,11440585,도화동,21.0,13.0,8.0,CS100005,제과
20213,11440590,용강동,11.0,6.0,5.0,CS100005,제과
20212,11440590,용강동,11.0,6.0,5.0,CS100005,제과
20211,11440590,용강동,9.0,5.0,4.0,CS100005,제과
20213,11440600,대흥동,17.0,13.0,4.0,CS100005,제과
20212,11440600,대흥동,18.0,14.0,4.0,CS100005,제과
20211,11440600,대흥동,18.0,14.0,4.0,CS100005,제과
20213,11440610,염리동,17.0,15.0,2.0,CS100005,제과
20212,11440610,염리동,18.0,16.0,2.0,CS100005,제과
20211,11440610,염리동,19.0,17.0,2.0,CS100005,제과
20213,11440630,신수동,10.0,8.0,2.0,CS100005,제과
20212,11440630,신수동,10.0,8.0,2.0,CS100005,제과
20211,11440630,신수동,10.0,8.0,2.0,CS100005,제과
20213,11440655,서강동,28.0,22.0,6.0,CS100005,제과
20212,11440655,서강동,30.0,24.0,6.0,CS100005,제과
20211,11440655,서강동,30.0,23.0,7.0,CS100005,제과
20213,11440660,서교동,117.0,87.0,30.0,CS100005,제과
20212,11440660,서교동,120.0,92.0,28.0,CS100005,제과
20211,11440660,서교동,125.0,96.0,29.0,CS100005,제과
20213,11440680,합정동,30.0,27.0,3.0,CS100005,제과
20212,11440680,합정동,32.0,29.0,3.0,CS100005,제과
20211,11440680,합정동,32.0,29.0,3.0,CS100005,제과
20213,11440690,망원1동,32.0,28.0,4.0,CS100005,제과
20212,11440690,망원1동,33.0,29.0,4.0,CS100005,제과
20211,11440690,망원1동,35.0,31.0,4.0,CS100005,제과
20213,11440700,망원2동,22.0,18.0,4.0,CS100005,제과
20212,11440700,망원2동,21.0,17.0,4.0,CS100005,제과
20211,11440700,망원2동,19.0,15.0,4.0,CS100005,제과
20213,11440710,연남동,61.0,56.0,5.0,CS100005,제과
20212,11440710,연남동,69.0,64.0,5.0,CS100005,제과
20211,11440710,연남동,75.0,70.0,5.0,CS100005,제과
20213,11440720,성산1동,19.0,16.0,3.0,CS100005,제과
20212,11440720,성산1동,21.0,18.0,3.0,CS100005,제과
20211,11440720,성산1동,21.0,18.0,3.0,CS100005,제과
20213,11440730,성산2동,16.0,10.0,6.0,CS100005,제과
20212,11440730,성산2동,18.0,12.0,6.0,CS100005,제과
20211,11440730,성산2동,18.0,12.0,6.0,CS100005,제과
20213,11440740,상암동,26.0,18.0,8.0,CS100005,제과
20212,11440740,상암동,26.0,17.0,9.0,CS100005,제과
20211,11440740,상암동,26.0,17.0,9.0,CS100005,제과
20213,11440555,아현동,7.0,4.0,3.0,CS100006,패스트푸드
20212,11440555,아현동,7.0,4.0,3.0,CS100006,패스트푸드
20211,11440555,아현동,9.0,5.0,4.0,CS100006,패스트푸드
20213,11440565,공덕동,16.0,8.0,8.0,CS100006,패스트푸드
20212,11440565,공덕동,18.0,8.0,10.0,CS100006,패스트푸드
20211,11440565,공덕동,18.0,8.0,10.0,CS100006,패스트푸드
20213,11440585,도화동,15.0,7.0,8.0,CS100006,패스트푸드
20212,11440585,도화동,14.0,7.0,7.0,CS100006,패스트푸드
20211,11440585,도화동,15.0,8.0,7.0,CS100006,패스트푸드
20213,11440590,용강동,12.0,4.0,8.0,CS100006,패스트푸드
20212,11440590,용강동,14.0,6.0,8.0,CS100006,패스트푸드
20211,11440590,용강동,16.0,8.0,8.0,CS100006,패스트푸드
20213,11440600,대흥동,21.0,9.0,12.0,CS100006,패스트푸드
20212,11440600,대흥동,24.0,12.0,12.0,CS100006,패스트푸드
20211,11440600,대흥동,21.0,10.0,11.0,CS100006,패스트푸드
20213,11440610,염리동,11.0,4.0,7.0,CS100006,패스트푸드
20212,11440610,염리동,13.0,6.0,7.0,CS100006,패스트푸드
20211,11440610,염리동,16.0,8.0,8.0,CS100006,패스트푸드
20213,11440630,신수동,8.0,3.0,5.0,CS100006,패스트푸드
20212,11440630,신수동,10.0,3.0,7.0,CS100006,패스트푸드
20211,11440630,신수동,11.0,3.0,8.0,CS100006,패스트푸드
20213,11440655,서강동,23.0,17.0,6.0,CS100006,패스트푸드
20212,11440655,서강동,21.0,15.0,6.0,CS100006,패스트푸드
20211,11440655,서강동,21.0,14.0,7.0,CS100006,패스트푸드
20213,11440660,서교동,107.0,70.0,37.0,CS100006,패스트푸드
20212,11440660,서교동,109.0,74.0,35.0,CS100006,패스트푸드
20211,11440660,서교동,110.0,76.0,34.0,CS100006,패스트푸드
20213,11440680,합정동,22.0,19.0,3.0,CS100006,패스트푸드
20212,11440680,합정동,23.0,20.0,3.0,CS100006,패스트푸드
20211,11440680,합정동,23.0,20.0,3.0,CS100006,패스트푸드
20213,11440690,망원1동,18.0,8.0,10.0,CS100006,패스트푸드
20212,11440690,망원1동,21.0,11.0,10.0,CS100006,패스트푸드
20211,11440690,망원1동,20.0,10.0,10.0,CS100006,패스트푸드
20213,11440700,망원2동,9.0,3.0,6.0,CS100006,패스트푸드
20212,11440700,망원2동,11.0,5.0,6.0,CS100006,패스트푸드
20211,11440700,망원2동,12.0,6.0,6.0,CS100006,패스트푸드
20213,11440710,연남동,33.0,27.0,6.0,CS100006,패스트푸드
20212,11440710,연남동,35.0,29.0,6.0,CS100006,패스트푸드
20211,11440710,연남동,39.0,33.0,6.0,CS100006,패스트푸드
20213,11440720,성산1동,13.0,7.0,6.0,CS100006,패스트푸드
20212,11440720,성산1동,13.0,8.0,5.0,CS100006,패스트푸드
20211,11440720,성산1동,14.0,8.0,6.0,CS100006,패스트푸드
20213,11440730,성산2동,14.0,6.0,8.0,CS100006,패스트푸드
20212,11440730,성산2동,15.0,7.0,8.0,CS100006,패스트푸드
20211,11440730,성산2동,15.0,7.0,8.0,CS100006,패스트푸드
20213,11440740,상암동,36.0,16.0,20.0,CS100006,패스트푸드
20212,11440740,상암동,36.0,16.0,20.0,CS100006,패스트푸드
20211,11440740,상암동,36.0,17.0,19.0,CS100006,패스트푸드
20213,11440555,아현동,16.0,7.0,9.0,CS100007,치킨
20212,11440555,아현동,15.0,6.0,9.0,CS100007,치킨
20211,11440555,아현동,14.0,5.0,9.0,CS100007,치킨
20213,11440565,공덕동,23.0,9.0,14.0,CS100007,치킨
20212,11440565,공덕동,23.0,8.0,15.0,CS100007,치킨
20211,11440565,공덕동,23.0,8.0,15.0,CS100007,치킨
20213,11440585,도화동,20.0,9.0,11.0,CS100007,치킨
20212,11440585,도화동,19.0,8.0,11.0,CS100007,치킨
20211,11440585,도화동,20.0,8.0,12.0,CS100007,치킨
20213,11440590,용강동,16.0,6.0,10.0,CS100007,치킨
20212,11440590,용강동,17.0,6.0,11.0,CS100007,치킨
20211,11440590,용강동,16.0,5.0,11.0,CS100007,치킨
20213,11440600,대흥동,13.0,9.0,4.0,CS100007,치킨
20212,11440600,대흥동,11.0,7.0,4.0,CS100007,치킨
20211,11440600,대흥동,10.0,6.0,4.0,CS100007,치킨
20213,11440610,염리동,8.0,5.0,3.0,CS100007,치킨
20212,11440610,염리동,8.0,5.0,3.0,CS100007,치킨
20211,11440610,염리동,8.0,5.0,3.0,CS100007,치킨
20213,11440630,신수동,13.0,3.0,10.0,CS100007,치킨
20212,11440630,신수동,13.0,3.0,10.0,CS100007,치킨
20211,11440630,신수동,14.0,3.0,11.0,CS100007,치킨
20213,11440655,서강동,16.0,4.0,12.0,CS100007,치킨
20212,11440655,서강동,17.0,5.0,12.0,CS100007,치킨
20211,11440655,서강동,19.0,5.0,14.0,CS100007,치킨
20213,11440660,서교동,58.0,22.0,36.0,CS100007,치킨
20212,11440660,서교동,58.0,21.0,37.0,CS100007,치킨
20211,11440660,서교동,58.0,21.0,37.0,CS100007,치킨
20213,11440680,합정동,11.0,3.0,8.0,CS100007,치킨
20212,11440680,합정동,10.0,2.0,8.0,CS100007,치킨
20211,11440680,합정동,10.0,2.0,8.0,CS100007,치킨
20213,11440690,망원1동,23.0,10.0,13.0,CS100007,치킨
20212,11440690,망원1동,23.0,10.0,13.0,CS100007,치킨
20211,11440690,망원1동,23.0,10.0,13.0,CS100007,치킨
20213,11440700,망원2동,23.0,7.0,16.0,CS100007,치킨
20212,11440700,망원2동,21.0,7.0,14.0,CS100007,치킨
20211,11440700,망원2동,22.0,7.0,15.0,CS100007,치킨
20213,11440710,연남동,13.0,6.0,7.0,CS100007,치킨
20212,11440710,연남동,13.0,6.0,7.0,CS100007,치킨
20211,11440710,연남동,13.0,6.0,7.0,CS100007,치킨
20213,11440720,성산1동,10.0,3.0,7.0,CS100007,치킨
20212,11440720,성산1동,10.0,3.0,7.0,CS100007,치킨
20211,11440720,성산1동,11.0,3.0,8.0,CS100007,치킨
20213,11440730,성산2동,23.0,6.0,17.0,CS100007,치킨
20212,11440730,성산2동,22.0,5.0,17.0,CS100007,치킨
20211,11440730,성산2동,20.0,4.0,16.0,CS100007,치킨
20213,11440740,상암동,28.0,12.0,16.0,CS100007,치킨
20212,11440740,상암동,27.0,11.0,16.0,CS100007,치킨
20211,11440740,상암동,27.0,11.0,16.0,CS100007,치킨
20213,11440555,아현동,32.0,23.0,9.0,CS100008,분식
20212,11440555,아현동,35.0,25.0,10.0,CS100008,분식
20211,11440555,아현동,35.0,24.0,11.0,CS100008,분식
20213,11440565,공덕동,43.0,31.0,12.0,CS100008,분식
20212,11440565,공덕동,43.0,30.0,13.0,CS100008,분식
20211,11440565,공덕동,43.0,29.0,14.0,CS100008,분식
20213,11440585,도화동,36.0,25.0,11.0,CS100008,분식
20212,11440585,도화동,36.0,25.0,11.0,CS100008,분식
20211,11440585,도화동,37.0,26.0,11.0,CS100008,분식
20213,11440590,용강동,25.0,18.0,7.0,CS100008,분식
20212,11440590,용강동,25.0,17.0,8.0,CS100008,분식
20211,11440590,용강동,24.0,16.0,8.0,CS100008,분식
20213,11440600,대흥동,45.0,37.0,8.0,CS100008,분식
20212,11440600,대흥동,48.0,41.0,7.0,CS100008,분식
20211,11440600,대흥동,46.0,38.0,8.0,CS100008,분식
20213,11440610,염리동,25.0,20.0,5.0,CS100008,분식
20212,11440610,염리동,23.0,19.0,4.0,CS100008,분식
20211,11440610,염리동,23.0,19.0,4.0,CS100008,분식
20213,11440630,신수동,22.0,19.0,3.0,CS100008,분식
20212,11440630,신수동,22.0,19.0,3.0,CS100008,분식
20211,11440630,신수동,20.0,17.0,3.0,CS100008,분식
20213,11440655,서강동,32.0,25.0,7.0,CS100008,분식
20212,11440655,서강동,32.0,24.0,8.0,CS100008,분식
20211,11440655,서강동,33.0,27.0,6.0,CS100008,분식
20213,11440660,서교동,148.0,113.0,35.0,CS100008,분식
20212,11440660,서교동,150.0,115.0,35.0,CS100008,분식
20211,11440660,서교동,149.0,118.0,31.0,CS100008,분식
20213,11440680,합정동,24.0,19.0,5.0,CS100008,분식
20212,11440680,합정동,24.0,20.0,4.0,CS100008,분식
20211,11440680,합정동,24.0,20.0,4.0,CS100008,분식
20213,11440690,망원1동,38.0,32.0,6.0,CS100008,분식
20212,11440690,망원1동,39.0,33.0,6.0,CS100008,분식
20211,11440690,망원1동,40.0,34.0,6.0,CS100008,분식
20213,11440700,망원2동,19.0,14.0,5.0,CS100008,분식
20212,11440700,망원2동,22.0,16.0,6.0,CS100008,분식
20211,11440700,망원2동,25.0,19.0,6.0,CS100008,분식
20213,11440710,연남동,34.0,30.0,4.0,CS100008,분식
20212,11440710,연남동,32.0,28.0,4.0,CS100008,분식
20211,11440710,연남동,33.0,28.0,5.0,CS100008,분식
20213,11440720,성산1동,14.0,10.0,4.0,CS100008,분식
20212,11440720,성산1동,15.0,11.0,4.0,CS100008,분식
20211,11440720,성산1동,14.0,10.0,4.0,CS100008,분식
20213,11440730,성산2동,42.0,31.0,11.0,CS100008,분식
20212,11440730,성산2동,43.0,31.0,12.0,CS100008,분식
