NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수자,매도자,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
128,서울특별시 마포구 대흥동,집합,12-33,신촌로,일반상업,업무,25m이상,32.64, ,"14,000",4,개인,개인,202412,20,,2000,-,중개거래,서울 마포구
129,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,14.50, ,"10,300",,법인,개인,202412,19,,1989,-,직거래,-
130,서울특별시 마포구 상암동,집합,1601,월드컵북로,일반상업,업무,25m미만,154.19, ,"35,270",19,개인,개인,202412,18,지분,2007,-,직거래,-
131,서울특별시 마포구 연남동,일반,2**,동교로51길,제2종일반주거,제1종근린생활,25m미만,204.43,132.20,"260,000",,법인,개인,202412,18,,1991,-,중개거래,서울 서초구
132,서울특별시 마포구 성산동,집합,593-5,모래내로3길,유통상업,제2종근린생활,12m미만,30.08, ,"20,600",2,개인,개인,202412,18,,2018,-,중개거래,서울 마포구
133,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,500",8,개인,개인,202412,17,,2006,-,중개거래,서울 마포구
134,서울특별시 마포구 아현동,집합,437-3,마포대로,준주거,업무,25m이상,19.60, ,"12,500",5,개인,개인,202412,16,,1987,-,중개거래,서울 마포구
135,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,500",10,개인,개인,202412,16,,2006,-,중개거래,서울 마포구
136,서울특별시 마포구 도화동,집합,541,마포대로,일반상업,업무,25m이상,129.32, ,"47,000",,법인,개인,202412,13,,1984,-,직거래,-
137,서울특별시 마포구 합정동,집합,440-10,희우정로,제2종일반주거,제1종근린생활,25m미만,20.89, ,"29,000",1,개인,개인,202412,12,,2009,-,중개거래,서울 마포구
138,서울특별시 마포구 서교동,일반,3**,양화로,근린상업,업무,25m이상,2328.40,480.30,"2,993,665",,법인,개인,202412,06,,2005,-,직거래,-
139,서울특별시 마포구 창전동,집합,439,서강로9길,제2종일반주거,제1종근린생활,25m미만,32.67, ,"36,200",2,개인,개인,202412,06,,2003,-,중개거래,서울 마포구
140,서울특별시 마포구 합정동,집합,440-10,희우정로,제2종일반주거,제2종근린생활,25m미만,20.74, ,"16,800",2,개인,개인,202412,05,,2009,-,중개거래,서울 마포구
141,서울특별시 마포구 서교동,집합,358-135,홍익로,제3종일반주거,제2종근린생활,8m미만,38.79, ,"44,000",1,법인,개인,202412,04,,2017,20250213,중개거래,"서울 강남구, 서울 동대문구, 서울 마포구"
142,서울특별시 마포구 서교동,집합,358-135,홍익로,제3종일반주거,제2종근린생활,8m미만,38.79, ,"44,000",1,법인,개인,202412,04,,2017,-,중개거래,"서울 강남구, 서울 동대문구, 서울 마포구"
143,서울특별시 마포구 서교동,집합,358-135,홍익로,제3종일반주거,제2종근린생활,8m미만,96.86, ,"91,000",,법인,개인,202412,04,,2017,20250213,중개거래,"서울 강남구, 서울 동대문구, 서울 마포구"
144,서울특별시 마포구 서교동,집합,358-135,홍익로,제3종일반주거,제2종근린생활,8m미만,96.86, ,"91,000",,법인,개인,202412,04,,2017,-,중개거래,"서울 강남구, 서울 동대문구, 서울 마포구"
145,서울특별시 마포구 상수동,일반,3**,독막로,제3종일반주거,제2종근린생활,8m미만,254.04,129.00,"220,000",,법인,법인,202412,02,,1996,-,직거래,-
146,서울특별시 마포구 아현동,집합,437-3,마포대로,준주거,업무,25m이상,19.60, ,"10,000",,개인,개인,202412,02,,1987,-,중개거래,서울 마포구
147,서울특별시 마포구 망원동,일반,4**,포은로8길,제2종일반주거,제2종근린생활,12m미만,635.86,234.70,"490,000",,법인,법인,202411,30,,2021,-,중개거래,서울 강남구
148,서울특별시 마포구 상수동,일반,3**,토정로11길,제2종일반주거,제2종근린생활,8m미만,1035.89,412.00,"700,000",,법인,법인,202411,29,,2003,-,중개거래,서울 마포구
149,서울특별시 마포구 노고산동,집합,57-18,서강로,일반상업,제1종근린생활,12m미만,48.16, ,"30,000",2,개인,개인,202411,29,,1999,-,중개거래,서울 마포구
150,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,8.86, ,"4,400",4,개인,개인,202411,29,,2006,-,중개거래,서울 마포구
151,서울특별시 마포구 서교동,일반,3**,양화로6길,제2종일반주거,제1종근린생활,8m미만,190.62,96.50,"295,000",,법인,법인,202411,29,,2010,-,중개거래,서울 강남구
152,서울특별시 마포구 동교동,일반,1**,신촌로,준주거,제1종근린생활,25m이상,439.56,82.10,"227,000",,개인,개인,202411,28,지분,1985,-,중개거래,서울 마포구
153,서울특별시 마포구 동교동,일반,1**,연희로,제3종일반주거,제2종근린생활,25m이상,403.09,132.00,"370,000",,법인,개인,202411,28,,1984,-,중개거래,서울 강남구
154,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,250",10,개인,개인,202411,27,,2006,-,중개거래,서울 마포구
155,서울특별시 마포구 공덕동,집합,456,만리재로,일반상업,업무,25m이상,45.86, ,"24,800",20,개인,개인,202411,26,,2002,-,중개거래,서울 마포구
156,서울특별시 마포구 상수동,일반,3**,토정로11길,제2종일반주거,제2종근린생활,8m미만,245.33,118.00,"260,000",,법인,법인,202411,26,,2003,-,중개거래,서울 강남구
157,서울특별시 마포구 서교동,일반,3**,양화로6길,제2종일반주거,제2종근린생활,25m미만,209.29,243.60,"737,000",,법인,개인,202411,25,,1967,-,중개거래,서울 마포구
158,서울특별시 마포구 동교동,집합,162-1,양화로,근린상업,제1종근린생활,25m이상,170.94, ,"257,000",4,법인,개인,202411,25,,1992,-,직거래,-
159,서울특별시 마포구 망원동,집합,418-27,망원로2길,제2종일반주거,제2종근린생활,8m미만,15.91, ,"8,000",1,법인,개인,202411,23,,2007,-,중개거래,서울 마포구
160,서울특별시 마포구 연남동,일반,2**,동교로,제2종일반주거,제2종근린생활,25m미만,1050.90,393.30,"1,820,000",,법인,법인,202411,22,,2012,-,중개거래,서울 서초구
161,서울특별시 마포구 동교동,집합,166-15,,근린상업,기타,25m이상,4.94, ,"1,500",,개인,법인,202411,22,,,-,직거래,-
162,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,18.72, ,"11,700",14,개인,개인,202411,20,,2006,-,중개거래,서울 마포구
163,서울특별시 마포구 연남동,일반,3**,동교로,제2종일반주거,제2종근린생활,8m미만,237.63,132.00,"595,000",,법인,개인,202411,20,,1990,-,중개거래,서울 강남구
164,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.20, ,"26,600",,법인,개인,202411,19,,1989,-,직거래,-
165,서울특별시 마포구 서교동,일반,3**,양화로,근린상업,제2종근린생활,25m이상,2835.37,477.40,"3,500,000",,법인,법인,202411,19,,2023,-,중개거래,서울 마포구
166,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.66, ,"25,400",,법인,개인,202411,19,,1989,-,직거래,-
167,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,14.36, ,"23,300",,법인,개인,202411,19,,1989,-,직거래,-
168,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.66, ,"25,400",,법인,개인,202411,19,,1989,-,직거래,-
169,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,14.85, ,"24,100",,법인,개인,202411,19,,1989,-,직거래,-
170,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,16.20, ,"26,300",,법인,개인,202411,19,,1989,-,직거래,-
171,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,11.52, ,"18,700",,법인,개인,202411,19,,1989,-,직거래,-
172,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.20, ,"26,600",,법인,개인,202411,19,,1989,-,직거래,-
173,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.20, ,"26,600",,법인,개인,202411,19,,1989,-,직거래,-
174,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.20, ,"26,600",,법인,개인,202411,19,,1989,-,직거래,-
175,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,15.20, ,"26,600",,법인,개인,202411,19,,1989,-,직거래,-
176,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,16.60, ,"27,000",,법인,개인,202411,19,,1989,-,직거래,-
177,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,16.60, ,"27,000",,법인,개인,202411,19,,1989,-,직거래,-
178,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,11.32, ,"18,400",,법인,개인,202411,19,,1989,-,직거래,-
179,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,34.80, ,"29,700",,법인,개인,202411,19,,1989,-,직거래,-
180,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,8.08, ,"5,800",,법인,개인,202411,19,,1989,-,직거래,-
181,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,8.91, ,"6,400",,법인,개인,202411,19,,1989,-,직거래,-
182,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,11.47, ,"8,200",,법인,개인,202411,19,,1989,-,직거래,-
183,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,9.55, ,"6,800",,법인,개인,202411,19,,1989,-,직거래,-
184,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,9.55, ,"6,800",,법인,개인,202411,19,,1989,-,직거래,-
185,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,14.80, ,"13,300",,법인,개인,202411,19,,1989,-,직거래,-
186,서울특별시 마포구 서교동,집합,357-1,홍익로3길,제2종일반주거,판매,8m미만,14.80, ,"13,300",,법인,개인,202411,19,,1989,-,직거래,-
187,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,500",10,개인,개인,202411,16,,2006,-,중개거래,서울 마포구
188,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,400",8,개인,개인,202411,16,,2006,-,중개거래,서울 마포구
189,서울특별시 마포구 공덕동,일반,2**,마포대로11길,제2종일반주거,제1종근린생활,12m미만,235.53,96.00,"297,000",,법인,법인,202411,16,,1987,-,중개거래,서울 마포구
190,서울특별시 마포구 상암동,일반,*,성암로15길,제3종일반주거,제2종근린생활,8m미만,990.99,228.00,"910,000",,법인,법인,202411,15,,2022,-,중개거래,서울 강남구
191,서울특별시 마포구 성산동,집합,256-5,성미산로5길,제2종일반주거,제2종근린생활,8m미만,45.13, ,"28,000",2,법인,기타,202411,15,,2014,-,직거래,-
192,서울특별시 마포구 성산동,집합,591-5,월드컵로34길,유통상업,제2종근린생활,12m미만,43.92, ,"25,100",2,개인,개인,202411,15,지분,2016,-,직거래,-
193,서울특별시 마포구 대흥동,집합,12-33,신촌로,일반상업,업무,25m이상,31.68, ,"14,500",7,개인,개인,202411,14,,2000,-,중개거래,서울 마포구
194,서울특별시 마포구 연남동,일반,3**,성미산로,제2종일반주거,제2종근린생활,8m미만,200.23,141.00,"389,000",,법인,법인,202411,13,,1968,-,중개거래,서울 강남구
195,서울특별시 마포구 공덕동,집합,476,백범로,준주거,제1종근린생활,25m이상,58.35, ,"140,000",,개인,법인,202411,13,,2015,-,중개거래,서울 마포구
196,서울특별시 마포구 상암동,일반,1***,월드컵북로42나길,제3종일반주거,제2종근린생활,8m미만,87.22,61.00,"96,000",,법인,법인,202411,11,,2007,-,중개거래,서울 마포구
197,서울특별시 마포구 신공덕동,일반,1*,만리재옛길,제3종일반주거,제2종근린생활,12m미만,211.69,106.00,"289,500",,개인,개인,202411,09,,1956,20250228,중개거래,서울 강남구
198,서울특별시 마포구 서교동,일반,3**,양화로8길,제3종일반주거,제2종근린생활,8m미만,734.74,272.40,"900,000",,개인,개인,202411,09,,2020,-,중개거래,서울 강남구
199,서울특별시 마포구 아현동,집합,437-3,마포대로,준주거,업무,25m이상,62.30, ,"26,500",,개인,개인,202411,09,,1987,-,중개거래,서울 마포구
200,서울특별시 마포구 상암동,일반,*,성암로15길,제3종일반주거,제2종근린생활,8m미만,722.75,256.00,"580,000",,법인,개인,202411,08,,2017,-,중개거래,경기 고양시 일산동구
201,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,8.86, ,"4,400",9,개인,개인,202411,08,,2006,-,중개거래,서울 마포구
202,서울특별시 마포구 도화동,집합,538,큰우물로,일반상업,교육연구,25m미만,63.30, ,"27,000",,개인,개인,202411,08,,1984,-,중개거래,서울 마포구
203,서울특별시 마포구 도화동,집합,173,마포대로,일반상업,판매,25m미만,32.92, ,"16,000",,개인,개인,202411,08,,1987,-,중개거래,서울 마포구
204,서울특별시 마포구 창전동,일반,4**,와우산로,제2종일반주거,제2종근린생활,25m미만,1780.77,407.00,"1,116,000",,법인,개인,202411,07,,1995,-,중개거래,서울 강남구
205,서울특별시 마포구 아현동,집합,437-3,마포대로,준주거,업무,25m이상,19.60, ,"11,000",,개인,개인,202411,07,,1987,-,중개거래,서울 마포구
206,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"5,100",8,개인,개인,202411,06,,2006,-,중개거래,-
207,서울특별시 마포구 도화동,집합,544,큰우물로,일반상업,제1종근린생활,25m미만,36.05, ,"18,000",,개인,개인,202411,06,,1984,-,중개거래,서울 마포구
208,서울특별시 마포구 서교동,일반,4**,월드컵로8길,제2종일반주거,제2종근린생활,8m미만,162.67,184.80,"345,000",,개인,개인,202411,05,,1977,-,중개거래,서울 마포구
209,서울특별시 마포구 공덕동,집합,479,백범로31길,준주거,업무,25m이상,35.34, ,"9,700",3,개인,개인,202411,05,지분,2021,-,직거래,-
210,서울특별시 마포구 상수동,일반,1**,독막로,제3종일반주거,제2종근린생활,25m이상,303.57,137.00,"425,000",,개인,개인,202411,01,,2021,-,중개거래,서울 마포구
211,서울특별시 마포구 서교동,일반,3**,와우산로29라길,제2종일반주거,제1종근린생활,8m미만,457.09,196.40,"600,000",,법인,법인,202411,01,,1995,-,중개거래,서울 송파구
