quarter,dong_code,adstrd_flpop
20211,11740590,1637468
20211,11740600,9702766
20211,11740610,11296219
20211,11740620,8224071
20211,11740640,6296514
20211,11740650,9385854
20211,11740660,6801782
20211,11740685,15827160
20211,11740690,10871
20211,11740700,6941531
20212,11110515,3759011
20212,11110530,3845446
20212,11110540,907225
20212,11110550,1275477
20212,11110560,1038128
20212,11110570,1925029
20212,11110580,3093172
20212,11110600,1272481
20212,11110615,12905012
20212,11110630,6612006
20212,11110640,3746653
20212,11110650,8170514
20212,11110670,3612347
20212,11110680,5644573
20212,11110690,864119
20212,11110700,2553019
20212,11110710,5515585
20212,11140520,2395043
20212,11140540,4190646
20212,11140550,4423882
20212,11140570,2091685
20212,11140580,2052515
20212,11140590,6100604
20212,11140605,4957437
20212,11140615,5809012
20212,11140625,4426072
20212,11140635,2494939
20212,11140645,3611179
20212,11140650,4748354
20212,11140665,2838487
20212,11140670,6150455
20212,11140680,2213756
20212,11170510,4831927
20212,11170520,5071107
20212,11170530,2171374
20212,11170555,7533794
20212,11170560,5353997
20212,11170570,3590760
20212,11170580,4223267
20212,11170590,3189419
20212,11170625,5331045
20212,11170630,5109361
20212,11170640,1735178
20212,11170650,2382413
20212,11170660,3014085
20212,11170685,6122475
20212,11170690,1967148
20212,11170700,4506387
20212,11200520,4717184
20212,11200535,5799524
20212,11200540,5881829
20212,11200550,4280773
20212,11200560,4105788
20212,11200570,4564428
20212,11200580,3154027
20212,11200590,4222838
20212,11200615,6368198
20212,11200620,3224065
20212,11200645,3370110
20212,11200650,3137863
20212,11200660,6486786
20212,11200670,5507045
20212,11200690,5600474
20212,11200720,3309598
20212,11200790,3339697
20212,11215710,8597576
20212,11215730,5495863
20212,11215740,4318972
20212,11215750,4936835
20212,11215760,4883343
20212,11215770,7196395
20212,11215780,2541120
20212,11215810,6157371
20212,11215820,8478014
20212,11215830,5021527
20212,11215840,7180742
20212,11215847,7826367
20212,11215850,7914320
20212,11215860,5903704
20212,11215870,7343704
20212,11230536,13994395
20212,11230545,11938893
20212,11230560,11258899
20212,11230570,2751953
20212,11230600,6638860
20212,11230610,7068123
20212,11230650,9211850
20212,11230660,7440641
20212,11230705,6132887
20212,11230710,5234174
20212,11230720,5360619
20212,11230730,4947676
20212,11230740,9213731
20212,11230750,4739768
20212,11260520,6275224
20212,11260540,5457210
20212,11260550,2172512
20212,11260565,10486172
20212,11260570,7861484
20212,11260575,6520486
20212,11260580,5639415
20212,11260590,7111990
20212,11260600,5713318
20212,11260610,8571895
20212,11260620,7970835
20212,11260630,5772179
20212,11260655,11085396
20212,11260660,4569294
20212,11260680,5444572
20212,11260690,1989815
20212,11290525,4325235
20212,11290555,10364876
20212,11290575,9576297
20212,11290580,3243385
20212,11290590,3046519
20212,11290600,5926901
20212,11290610,5681478
20212,11290620,5002685
20212,11290630,5955730
20212,11290640,2893726
20212,11290650,3580755
20212,11290660,7037290
20212,11290685,4507452
20212,11290705,11642992
20212,11290715,7464218
20212,11290725,5900398
20212,11290760,6537662
20212,11290770,5221989
20212,11290780,3159868
20212,11290810,10961056
20212,11305534,11558059
20212,11305535,8252040
20212,11305545,11887478
20212,11305555,12661950
20212,11305575,3646455
20212,11305595,7624848
20212,11305603,3426934
20212,11305608,3679942
20212,11305615,7002048
20212,11305625,6163604
20212,11305635,10674830
20212,11305645,4417756
20212,11305660,9000592
20212,11320511,4562409
20212,11320512,9698861
20212,11320513,4276581
20212,11320514,3821701
20212,11320515,4596668
20212,11320521,3811591
20212,11320522,3486829
20212,11320660,5167907
20212,11320670,4925581
20212,11320680,5369877
20212,11320681,2795743
20212,11320690,7290582
20212,11320700,3690268
20212,11320710,3520230
20212,11350560,5642112
20212,11350570,3754371
20212,11350580,2945038
20212,11350595,11102699
20212,11350600,7823921
20212,11350611,4108390
20212,11350612,2846635
20212,11350619,5525346
20212,11350621,4322414
20212,11350624,3415159
20212,11350625,4899815
20212,11350630,7948358
20212,11350640,10535897
20212,11350665,9750583
20212,11350670,7321974
20212,11350695,6995954
20212,11350700,1026482
20212,11350710,1689953
20212,11350720,2406646
20212,11380510,6947317
20212,11380520,6604670
20212,11380530,5869004
20212,11380551,8213903
20212,11380552,6645717
20212,11380560,5619290
20212,11380570,9018508
20212,11380580,6538756
20212,11380590,4273709
20212,11380600,7645122
20212,11380625,12093391
20212,11380631,6115209
20212,11380632,3928611
20212,11380640,3024371
20212,11380650,1727958
20212,11380690,7246332
20212,11410520,4735143
20212,11410555,16969165
20212,11410565,9678822
20212,11410585,9190263
20212,11410615,8522554
20212,11410620,5835422
20212,11410640,4163953
20212,11410655,2731465
20212,11410660,3924032
20212,11410685,4907691
20212,11410690,2116351
20212,11410700,5753390
20212,11410710,3028095
20212,11410720,12725169
20212,11440555,6535546
20212,11440565,14036047
20212,11440585,5356054
20212,11440590,7163189
20212,11440600,6730442
20212,11440610,3687783
20212,11440630,5703978
20212,11440655,6271329
20212,11440660,15839283
20212,11440680,5544860
20212,11440690,6781498
20212,11440700,6432620
20212,11440710,7120673
20212,11440720,6305848
20212,11440730,7561682
20212,11440740,5355604
20212,11470510,5359460
20212,11470520,6939773
20212,11470530,5366435
20212,11470540,5787223
20212,11470550,5138531
20212,11470560,4057828
20212,11470570,4329153
20212,11470580,2752017
20212,11470590,3733210
20212,11470600,2780898
20212,11470610,1205508
20212,11470611,2088412
20212,11470620,3546966
20212,11470630,4184218
20212,11470640,7356999
20212,11470650,10779977
20212,11470670,2109839
20212,11470680,3665267
20212,11500510,8410928
20212,11500520,5370057
20212,11500530,3769025
20212,11500535,6419180
20212,11500540,17033478
20212,11500550,3832212
20212,11500560,3933554
20212,11500570,4673392
20212,11500590,8943584
20212,11500591,5358098
20212,11500593,7262399
20212,11500603,3702596
20212,11500604,2057970
20212,11500605,1566617
20212,11500611,5899282
20212,11500615,7530802
20212,11500620,5990195
20212,11500630,7605673
20212,11500640,5423725
20212,11500641,3029342
20212,11530510,6191332
20212,11530520,2299992
20212,11530530,9229024
20212,11530540,7097579
20212,11530550,6127431
20212,11530560,6661027
20212,11530595,3349994
20212,11530720,4474629
20212,11530730,5889875
20212,11530740,7529606
20212,11530750,4077688
20212,11530760,3580624
20212,11530770,3732605
20212,11530780,5782170
20212,11530790,2467215
20212,11530800,968636
20212,11545510,5086645
20212,11545610,4738828
20212,11545620,3783750
20212,11545630,5600765
20212,11545640,3779929
20212,11545670,5858617
20212,11545680,1775199
20212,11545690,1233944
20212,11545700,3052951
20212,11545710,3637277
20212,11560515,7440630
20212,11560535,10414122
20212,11560540,5742901
20212,11560550,6152618
20212,11560560,8436666
20212,11560585,5097877
20212,11560605,10240190
20212,11560610,5344204
20212,11560620,5040398
20212,11560630,5680903
20212,11560650,6458427
20212,11560660,2778753
20212,11560670,2651344
20212,11560680,5673226
20212,11560690,3542945
20212,11560700,5576190
20212,11560710,4839787
20212,11560720,7488136
20212,11590510,6630161
20212,11590520,3666526
20212,11590530,8505546
20212,11590540,5114155
20212,11590550,5446524
20212,11590560,6974038
20212,11590605,7252223
20212,11590620,7138826
20212,11590630,7597682
20212,11590640,5125770
20212,11590650,3853282
20212,11590651,3242161
20212,11590660,7647760
20212,11590670,3155209
20212,11590680,5217866
20212,11620525,4316703
20212,11620545,3001537
20212,11620565,5496288
20212,11620575,7426539
20212,11620585,6209812
20212,11620595,10705570
20212,11620605,8099471
20212,11620615,6407565
20212,11620625,5956559
20212,11620630,5018647
20212,11620645,6014184
20212,11620655,6042647
20212,11620665,5459418
20212,11620685,7854342
20212,11620695,9551657
20212,11620715,1382429
20212,11620725,7378217
20212,11620735,6599312
20212,11620745,7729058
20212,11620765,5988711
20212,11620775,6062085
20212,11650510,7363041
20212,11650520,6519420
20212,11650530,12406320
20212,11650531,6703376
20212,11650540,6749048
20212,11650550,812470
20212,11650560,6802209
20212,11650570,1445764
20212,11650580,2632348
20212,11650581,5359812
20212,11650590,5483696
20212,11650600,5035385
20212,11650610,5164695
20212,11650620,3945126
20212,11650621,6346933
20212,11650651,8077692
20212,11650652,6021992
20212,11650660,2645336
20212,11680510,7092920
20212,11680521,9918905
20212,11680531,11742700
20212,11680545,7858005
20212,11680565,10086676
20212,11680580,4800286
20212,11680590,9328533
20212,11680600,4789718
20212,11680610,6090407
20212,11680630,9870649
20212,11680640,20565505
20212,11680650,11388689
20212,11680655,6645479
20212,11680656,4237962
20212,11680660,709044
20212,11680670,1654248
20212,11680690,3372363
20212,11680700,3551778
20212,11680720,3406255
20212,11680730,3431184
20212,11680740,953204
20212,11680750,2416876
20212,11710510,5210610
20212,11710520,6796923
20212,11710531,3354634
20212,11710532,3489775
20212,11710540,4126995
20212,11710550,5710043
20212,11710561,3375405
20212,11710562,6102145
20212,11710566,730796
20212,11710570,9977304
20212,11710580,6440483
20212,11710590,3637602
20212,11710600,8320775
20212,11710610,6657231
20212,11710620,8053693
20212,11710631,786283
20212,11710632,6281275
20212,11710641,4491660
20212,11710642,2977546
20212,11710646,8311226
20212,11710647,3231097
20212,11710650,7735080
20212,11710670,2244663
20212,11710680,2765058
20212,11710690,2105520
20212,11710710,2483793
20212,11710720,983318
20212,11740515,4261707
20212,11740520,3246605
20212,11740530,5888456
20212,11740540,2274221
20212,11740550,3643947
20212,11740560,2317517
20212,11740570,8856480
20212,11740580,2216184
20212,11740590,1672167
20212,11740600,11280405
20212,11740610,11085369
20212,11740620,8366220
20212,11740640,6267444
20212,11740650,9073080
20212,11740660,6622272
20212,11740685,16052248
20212,11740690,11070
20212,11740700,6781009
20213,11110515,3595242
20213,11110530,3440717
20213,11110540,876920
20213,11110550,1280876
20213,11110560,856614
20213,11110570,1974630
20213,11110580,3866282
20213,11110600,1223508
20213,11110615,11499578
20213,11110630,6034691
20213,11110640,3490331
20213,11110650,7727316
20213,11110670,3060638
20213,11110680,5728323
20213,11110690,1135523
20213,11110700,2343622
20213,11110710,5448981
20213,11140520,2208371
20213,11140540,3810109
20213,11140550,4052455
20213,11140570,1988440
20213,11140580,2031679
20213,11140590,5419794
20213,11140605,4677985
20213,11140615,5809273
20213,11140625,4077638
20213,11140635,2388090
20213,11140645,3325722
20213,11140650,4785231
20213,11140665,2545658
20213,11140670,5774844
20213,11140680,2099068
20213,11170510,4449940
20213,11170520,4992116
20213,11170530,2081324
20213,11170555,7324502
20213,11170560,5173386
20213,11170570,3964451
20213,11170580,4165652
20213,11170590,3049407
20213,11170625,4896227
20213,11170630,5247486
20213,11170640,1869773
20213,11170650,2242736
20213,11170660,2932004
20213,11170685,5934848
20213,11170690,2004190
20213,11170700,4369695
20213,11200520,4502488
20213,11200535,6094419
20213,11200540,5685688
20213,11200550,3845516
20213,11200560,3865396
20213,11200570,4920541
20213,11200580,2979924
20213,11200590,4278483
20213,11200615,6521440
20213,11200620,3050635
20213,11200645,3091181
20213,11200650,3075636
20213,11200660,5556488
20213,11200670,5589134
20213,11200690,5213776
20213,11200720,3438499
20213,11200790,3463720
20213,11215710,8432543
20213,11215730,5322031
20213,11215740,4230257
20213,11215750,4951535
20213,11215760,4758469
20213,11215770,6802837
20213,11215780,2358423
20213,11215810,6033056
20213,11215820,8210023
20213,11215830,5292837
20213,11215840,7221325
20213,11215847,7480502
20213,11215850,8211373
20213,11215860,5644195
20213,11215870,6925022
20213,11230536,12902126
20213,11230545,12334789
20213,11230560,11004590
20213,11230570,2597928
20213,11230600,6674396
20213,11230610,7378076
20213,11230650,8748688
20213,11230660,7543683
20213,11230705,6101841
20213,11230710,4964455
20213,11230720,5345706
20213,11230730,4797099
20213,11230740,8639193
20213,11230750,4417672
20213,11260520,6198011
20213,11260540,5335571
20213,11260550,2239425
20213,11260565,10318980
20213,11260570,8177361
20213,11260575,6387415
20213,11260580,5493325
20213,11260590,7034426
20213,11260600,6018928
20213,11260610,8215225
20213,11260620,7650848
20213,11260630,6047901
20213,11260655,10728107
20213,11260660,4647512
20213,11260680,5575808
20213,11260690,2058143
20213,11290525,4212277
20213,11290555,9747718
20213,11290575,8521072
20213,11290580,3008865
20213,11290590,2965427
20213,11290600,5860472
20213,11290610,5602591
20213,11290620,4938521
20213,11290630,5956134
20213,11290640,2960638
20213,11290650,3371816
20213,11290660,6786469
20213,11290685,4289761
20213,11290705,11328853
20213,11290715,6883236
20213,11290725,6298968
20213,11290760,7100905
20213,11290770,4924535
20213,11290780,2607300
20213,11290810,10331790
20213,11305534,12053271
20213,11305535,7563937
20213,11305545,12510460
20213,11305555,12681296
20213,11305575,3428618
20213,11305595,7650468
20213,11305603,3508856
20213,11305608,3675954
20213,11305615,6753793
20213,11305625,6414231
20213,11305635,10482071
20213,11305645,4249528
20213,11305660,9401960
20213,11320511,4647084
20213,11320512,9717812
20213,11320513,4175254
20213,11320514,3645041
20213,11320515,4607615
20213,11320521,3794717
20213,11320522,3657249
20213,11320660,5160159
20213,11320670,4635296
20213,11320680,5259005
20213,11320681,2939103
20213,11320690,7287734
20213,11320700,3440445
20213,11320710,3899443
20213,11350560,5191308
20213,11350570,4105283
20213,11350580,2897496
20213,11350595,11320640
20213,11350600,7712115
20213,11350611,4169427
20213,11350612,2704377
20213,11350619,4739893
20213,11350621,4283727
20213,11350624,3106288
20213,11350625,4639799
20213,11350630,7868168
20213,11350640,10813907
20213,11350665,9420655
20213,11350670,7026798
20213,11350695,7097051
20213,11350700,987672
20213,11350710,1975876
20213,11350720,2034164
20213,11380510,7119824
20213,11380520,6018382
20213,11380530,5888492
20213,11380551,8016625
20213,11380552,6538871
20213,11380560,5440893
20213,11380570,9269043
20213,11380580,6947635
20213,11380590,3913582
20213,11380600,7674263
20213,11380625,12350693
20213,11380631,6601643
20213,11380632,3811166
20213,11380640,3192123
20213,11380650,1497675
20213,11380690,7682429
20213,11410520,4090989
20213,11410555,15279848
20213,11410565,9545076
20213,11410585,8863624
20213,11410615,8586668
20213,11410620,5910459
20213,11410640,3954753
20213,11410655,2697753
20213,11410660,3923806
20213,11410685,4604796
20213,11410690,1734469
20213,11410700,6535140
20213,11410710,3033763
20213,11410720,11638747
20213,11440555,6312225
20213,11440565,13879872
20213,11440585,4213175
20213,11440590,7137210
20213,11440600,7185820
20213,11440610,3545036
20213,11440630,5419857
20213,11440655,5881374
20213,11440660,14925652
20213,11440680,5259147
20213,11440690,7165693
20213,11440700,6590108
20213,11440710,6758536
20213,11440720,6197644
20213,11440730,7538244
20213,11440740,5060894
20213,11470510,5344677
20213,11470520,7121209
20213,11470530,5071455
20213,11470540,5913229
20213,11470550,5085912
20213,11470560,4446255
20213,11470570,4368255
20213,11470580,2994801
20213,11470590,3513879
20213,11470600,2110437
20213,11470610,1155986
20213,11470611,2162389
20213,11470620,3730359
20213,11470630,4000825
20213,11470640,7304443
20213,11470650,10767111
20213,11470670,2198977
20213,11470680,3373321
20213,11500510,8476645
20213,11500520,5603672
20213,11500530,3912784
20213,11500535,6697379
