quarter,dong_code,dong_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,industry_code,industry_name
20204,11440555,아현동,75.0,100.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,CS100006,패스트푸드
20203,11440555,아현동,66.7,,0.0,2.0,3.0,0.0,0.0,0.0,1.0,CS100006,패스트푸드
20204,11440565,공덕동,100.0,80.0,,1.0,1.0,4.0,5.0,0.0,0.0,CS100006,패스트푸드
20203,11440565,공덕동,100.0,71.4,0.0,1.0,1.0,5.0,7.0,0.0,2.0,CS100006,패스트푸드
20204,11440585,도화동,75.0,75.0,100.0,3.0,4.0,3.0,4.0,1.0,1.0,CS100006,패스트푸드
20203,11440585,도화동,66.7,80.0,100.0,2.0,3.0,4.0,5.0,1.0,1.0,CS100006,패스트푸드
20204,11440590,용강동,100.0,66.7,0.0,2.0,2.0,2.0,3.0,0.0,2.0,CS100006,패스트푸드
20203,11440590,용강동,100.0,66.7,0.0,2.0,2.0,2.0,3.0,0.0,1.0,CS100006,패스트푸드
20204,11440600,대흥동,66.7,33.3,33.3,2.0,3.0,2.0,6.0,1.0,3.0,CS100006,패스트푸드
20203,11440600,대흥동,100.0,40.0,0.0,3.0,3.0,2.0,5.0,0.0,2.0,CS100006,패스트푸드
20204,11440610,염리동,66.7,33.3,0.0,2.0,3.0,1.0,3.0,0.0,1.0,CS100006,패스트푸드
20203,11440610,염리동,100.0,50.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,CS100006,패스트푸드
20204,11440630,신수동,,100.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,CS100006,패스트푸드
20203,11440630,신수동,,,100.0,0.0,0.0,0.0,0.0,1.0,1.0,CS100006,패스트푸드
20204,11440655,서강동,60.0,100.0,50.0,3.0,5.0,3.0,3.0,1.0,2.0,CS100006,패스트푸드
20203,11440655,서강동,66.7,75.0,50.0,2.0,3.0,3.0,4.0,1.0,2.0,CS100006,패스트푸드
20204,11440660,서교동,92.0,42.9,45.5,23.0,25.0,9.0,21.0,5.0,11.0,CS100006,패스트푸드
20203,11440660,서교동,93.1,21.1,50.0,27.0,29.0,4.0,19.0,5.0,10.0,CS100006,패스트푸드
20204,11440680,합정동,100.0,83.3,0.0,7.0,7.0,5.0,6.0,0.0,1.0,CS100006,패스트푸드
20203,11440680,합정동,100.0,50.0,0.0,6.0,6.0,3.0,6.0,0.0,1.0,CS100006,패스트푸드
20204,11440690,망원1동,75.0,50.0,33.3,3.0,4.0,1.0,2.0,1.0,3.0,CS100006,패스트푸드
20203,11440690,망원1동,80.0,75.0,0.0,4.0,5.0,3.0,4.0,0.0,3.0,CS100006,패스트푸드
20204,11440700,망원2동,60.0,0.0,,3.0,5.0,0.0,2.0,0.0,0.0,CS100006,패스트푸드
20203,11440700,망원2동,66.7,0.0,,2.0,3.0,0.0,1.0,0.0,0.0,CS100006,패스트푸드
20204,11440710,연남동,75.0,33.3,,6.0,8.0,1.0,3.0,0.0,0.0,CS100006,패스트푸드
20203,11440710,연남동,85.7,25.0,,6.0,7.0,1.0,4.0,0.0,0.0,CS100006,패스트푸드
20204,11440720,성산1동,100.0,50.0,,1.0,1.0,2.0,4.0,0.0,0.0,CS100006,패스트푸드
20203,11440720,성산1동,100.0,50.0,100.0,1.0,1.0,2.0,4.0,1.0,1.0,CS100006,패스트푸드
20204,11440730,성산2동,60.0,100.0,100.0,3.0,5.0,2.0,2.0,1.0,1.0,CS100006,패스트푸드
20203,11440730,성산2동,100.0,100.0,100.0,5.0,5.0,2.0,2.0,1.0,1.0,CS100006,패스트푸드
20204,11440740,상암동,60.0,44.4,100.0,3.0,5.0,4.0,9.0,3.0,3.0,CS100006,패스트푸드
20203,11440740,상암동,85.7,50.0,100.0,6.0,7.0,3.0,6.0,1.0,1.0,CS100006,패스트푸드
20204,11440555,아현동,83.3,0.0,75.0,5.0,6.0,0.0,1.0,3.0,4.0,CS100007,치킨
20203,11440555,아현동,80.0,0.0,40.0,4.0,5.0,0.0,1.0,2.0,5.0,CS100007,치킨
20204,11440565,공덕동,50.0,33.3,50.0,1.0,2.0,1.0,3.0,1.0,2.0,CS100007,치킨
20203,11440565,공덕동,66.7,33.3,50.0,2.0,3.0,2.0,6.0,1.0,2.0,CS100007,치킨
20204,11440585,도화동,75.0,,0.0,6.0,8.0,0.0,0.0,0.0,3.0,CS100007,치킨
20203,11440585,도화동,66.7,,25.0,4.0,6.0,0.0,0.0,1.0,4.0,CS100007,치킨
20204,11440590,용강동,100.0,0.0,50.0,2.0,2.0,0.0,1.0,1.0,2.0,CS100007,치킨
20203,11440590,용강동,100.0,0.0,66.7,1.0,1.0,0.0,1.0,2.0,3.0,CS100007,치킨
20204,11440600,대흥동,100.0,75.0,,2.0,2.0,3.0,4.0,0.0,0.0,CS100007,치킨
20203,11440600,대흥동,100.0,80.0,0.0,1.0,1.0,4.0,5.0,0.0,1.0,CS100007,치킨
20204,11440610,염리동,,,40.0,0.0,0.0,0.0,0.0,2.0,5.0,CS100007,치킨
20203,11440610,염리동,,,40.0,0.0,0.0,0.0,0.0,2.0,5.0,CS100007,치킨
20204,11440630,신수동,100.0,0.0,40.0,2.0,2.0,0.0,1.0,2.0,5.0,CS100007,치킨
20203,11440630,신수동,100.0,,50.0,2.0,2.0,0.0,0.0,2.0,4.0,CS100007,치킨
20204,11440655,서강동,71.4,25.0,25.0,5.0,7.0,1.0,4.0,1.0,4.0,CS100007,치킨
20203,11440655,서강동,83.3,0.0,16.7,5.0,6.0,0.0,5.0,1.0,6.0,CS100007,치킨
20204,11440660,서교동,53.8,61.5,40.0,7.0,13.0,8.0,13.0,2.0,5.0,CS100007,치킨
20203,11440660,서교동,64.3,60.0,20.0,9.0,14.0,12.0,20.0,2.0,10.0,CS100007,치킨
20204,11440680,합정동,,0.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,CS100007,치킨
20203,11440680,합정동,,0.0,33.3,0.0,0.0,0.0,1.0,1.0,3.0,CS100007,치킨
20204,11440690,망원1동,100.0,66.7,33.3,5.0,5.0,2.0,3.0,2.0,6.0,CS100007,치킨
20203,11440690,망원1동,80.0,100.0,16.7,4.0,5.0,1.0,1.0,1.0,6.0,CS100007,치킨
20204,11440700,망원2동,100.0,33.3,,2.0,2.0,1.0,3.0,0.0,0.0,CS100007,치킨
20203,11440700,망원2동,,80.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,CS100007,치킨
20204,11440710,연남동,100.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,CS100007,치킨
20203,11440710,연남동,100.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,CS100007,치킨
20204,11440720,성산1동,,100.0,100.0,0.0,0.0,2.0,2.0,1.0,1.0,CS100007,치킨
20203,11440720,성산1동,,100.0,,0.0,0.0,2.0,2.0,0.0,0.0,CS100007,치킨
20204,11440730,성산2동,100.0,0.0,40.0,1.0,1.0,0.0,3.0,2.0,5.0,CS100007,치킨
20203,11440730,성산2동,100.0,25.0,40.0,3.0,3.0,1.0,4.0,2.0,5.0,CS100007,치킨
20204,11440740,상암동,100.0,66.7,50.0,3.0,3.0,2.0,3.0,3.0,6.0,CS100007,치킨
20203,11440740,상암동,66.7,100.0,77.8,2.0,3.0,1.0,1.0,7.0,9.0,CS100007,치킨
20204,11440555,아현동,100.0,40.0,75.0,4.0,4.0,2.0,5.0,6.0,8.0,CS100008,분식
20203,11440555,아현동,100.0,33.3,75.0,6.0,6.0,2.0,6.0,6.0,8.0,CS100008,분식
20204,11440565,공덕동,75.0,44.4,33.3,3.0,4.0,4.0,9.0,2.0,6.0,CS100008,분식
20203,11440565,공덕동,75.0,50.0,50.0,3.0,4.0,4.0,8.0,2.0,4.0,CS100008,분식
20204,11440585,도화동,88.9,42.9,0.0,8.0,9.0,3.0,7.0,0.0,4.0,CS100008,분식
20203,11440585,도화동,83.3,16.7,0.0,5.0,6.0,1.0,6.0,0.0,4.0,CS100008,분식
20204,11440590,용강동,75.0,28.6,40.0,3.0,4.0,2.0,7.0,2.0,5.0,CS100008,분식
20203,11440590,용강동,75.0,25.0,25.0,3.0,4.0,2.0,8.0,2.0,8.0,CS100008,분식
20204,11440600,대흥동,57.1,28.6,100.0,4.0,7.0,2.0,7.0,3.0,3.0,CS100008,분식
20203,11440600,대흥동,60.0,44.4,66.7,3.0,5.0,4.0,9.0,4.0,6.0,CS100008,분식
20204,11440610,염리동,50.0,33.3,,4.0,8.0,2.0,6.0,0.0,0.0,CS100008,분식
20203,11440610,염리동,62.5,42.9,,5.0,8.0,3.0,7.0,0.0,0.0,CS100008,분식
20204,11440630,신수동,66.7,50.0,0.0,4.0,6.0,3.0,6.0,0.0,2.0,CS100008,분식
20203,11440630,신수동,71.4,50.0,50.0,5.0,7.0,2.0,4.0,1.0,2.0,CS100008,분식
20204,11440655,서강동,68.8,50.0,33.3,11.0,16.0,2.0,4.0,3.0,9.0,CS100008,분식
20203,11440655,서강동,42.9,33.3,33.3,6.0,14.0,1.0,3.0,2.0,6.0,CS100008,분식
20204,11440660,서교동,69.8,50.0,24.4,30.0,43.0,21.0,42.0,10.0,41.0,CS100008,분식
20203,11440660,서교동,71.4,47.5,29.5,25.0,35.0,19.0,40.0,13.0,44.0,CS100008,분식
20204,11440680,합정동,25.0,50.0,31.3,1.0,4.0,5.0,10.0,5.0,16.0,CS100008,분식
20203,11440680,합정동,75.0,44.4,33.3,3.0,4.0,4.0,9.0,3.0,9.0,CS100008,분식
20204,11440690,망원1동,42.9,40.0,60.0,3.0,7.0,4.0,10.0,3.0,5.0,CS100008,분식
20203,11440690,망원1동,66.7,50.0,40.0,6.0,9.0,5.0,10.0,2.0,5.0,CS100008,분식
20204,11440700,망원2동,75.0,20.0,71.4,3.0,4.0,1.0,5.0,5.0,7.0,CS100008,분식
20203,11440700,망원2동,66.7,0.0,50.0,2.0,3.0,0.0,3.0,3.0,6.0,CS100008,분식
20204,11440710,연남동,100.0,50.0,16.7,3.0,3.0,2.0,4.0,1.0,6.0,CS100008,분식
20203,11440710,연남동,100.0,66.7,16.7,4.0,4.0,4.0,6.0,1.0,6.0,CS100008,분식
20204,11440720,성산1동,50.0,,50.0,1.0,2.0,0.0,0.0,2.0,4.0,CS100008,분식
20203,11440720,성산1동,100.0,0.0,66.7,2.0,2.0,0.0,1.0,2.0,3.0,CS100008,분식
20204,11440730,성산2동,75.0,100.0,66.7,6.0,8.0,1.0,1.0,4.0,6.0,CS100008,분식
20203,11440730,성산2동,75.0,75.0,50.0,3.0,4.0,3.0,4.0,3.0,6.0,CS100008,분식
20204,11440740,상암동,70.0,37.5,12.5,7.0,10.0,6.0,16.0,1.0,8.0,CS100008,분식
20203,11440740,상암동,81.8,46.2,14.3,9.0,11.0,6.0,13.0,1.0,7.0,CS100008,분식
20204,11440555,아현동,66.7,100.0,20.0,2.0,3.0,6.0,6.0,2.0,10.0,CS100009,호프
20203,11440555,아현동,50.0,100.0,15.4,1.0,2.0,5.0,5.0,2.0,13.0,CS100009,호프
20204,11440565,공덕동,50.0,58.3,37.5,4.0,8.0,7.0,12.0,3.0,8.0,CS100009,호프
20203,11440565,공덕동,50.0,50.0,28.6,3.0,6.0,6.0,12.0,2.0,7.0,CS100009,호프
20204,11440585,도화동,90.0,77.8,35.7,9.0,10.0,7.0,9.0,5.0,14.0,CS100009,호프
20203,11440585,도화동,100.0,75.0,25.0,10.0,10.0,6.0,8.0,3.0,12.0,CS100009,호프
20204,11440590,용강동,75.0,28.6,50.0,9.0,12.0,4.0,14.0,4.0,8.0,CS100009,호프
20203,11440590,용강동,83.3,31.3,50.0,10.0,12.0,5.0,16.0,4.0,8.0,CS100009,호프
20204,11440600,대흥동,100.0,50.0,0.0,1.0,1.0,3.0,6.0,0.0,5.0,CS100009,호프
20203,11440600,대흥동,50.0,62.5,16.7,1.0,2.0,5.0,8.0,1.0,6.0,CS100009,호프
20204,11440610,염리동,77.8,33.3,25.0,7.0,9.0,1.0,3.0,2.0,8.0,CS100009,호프
20203,11440610,염리동,75.0,50.0,16.7,6.0,8.0,2.0,4.0,1.0,6.0,CS100009,호프
20204,11440630,신수동,0.0,66.7,40.0,0.0,2.0,2.0,3.0,2.0,5.0,CS100009,호프
20203,11440630,신수동,66.7,66.7,16.7,2.0,3.0,4.0,6.0,1.0,6.0,CS100009,호프
20204,11440655,서강동,60.9,43.3,23.5,14.0,23.0,13.0,30.0,4.0,17.0,CS100009,호프
20203,11440655,서강동,61.9,37.1,19.0,13.0,21.0,13.0,35.0,4.0,21.0,CS100009,호프
20204,11440660,서교동,76.6,34.2,26.8,85.0,111.0,50.0,146.0,37.0,138.0,CS100009,호프
20203,11440660,서교동,78.8,34.4,22.9,82.0,104.0,56.0,163.0,32.0,140.0,CS100009,호프
20204,11440680,합정동,81.0,33.3,42.3,17.0,21.0,6.0,18.0,11.0,26.0,CS100009,호프
20203,11440680,합정동,85.7,50.0,39.3,18.0,21.0,10.0,20.0,11.0,28.0,CS100009,호프
20204,11440690,망원1동,90.9,37.5,14.3,10.0,11.0,3.0,8.0,1.0,7.0,CS100009,호프
20203,11440690,망원1동,83.3,75.0,12.5,10.0,12.0,6.0,8.0,1.0,8.0,CS100009,호프
20204,11440700,망원2동,60.0,20.0,5.6,3.0,5.0,1.0,5.0,1.0,18.0,CS100009,호프
20203,11440700,망원2동,0.0,40.0,20.0,0.0,1.0,2.0,5.0,3.0,15.0,CS100009,호프
20204,11440710,연남동,60.0,51.7,33.3,21.0,35.0,15.0,29.0,9.0,27.0,CS100009,호프
20203,11440710,연남동,45.8,58.8,42.3,11.0,24.0,20.0,34.0,11.0,26.0,CS100009,호프
20204,11440720,성산1동,100.0,83.3,40.0,5.0,5.0,5.0,6.0,2.0,5.0,CS100009,호프
20203,11440720,성산1동,100.0,57.1,50.0,6.0,6.0,4.0,7.0,1.0,2.0,CS100009,호프
20204,11440730,성산2동,100.0,50.0,50.0,3.0,3.0,2.0,4.0,2.0,4.0,CS100009,호프
20203,11440730,성산2동,100.0,57.1,50.0,2.0,2.0,4.0,7.0,3.0,6.0,CS100009,호프
20204,11440740,상암동,81.8,57.1,62.5,9.0,11.0,4.0,7.0,10.0,16.0,CS100009,호프
20203,11440740,상암동,91.7,42.9,69.2,11.0,12.0,3.0,7.0,9.0,13.0,CS100009,호프
20204,11440555,아현동,80.0,66.7,50.0,8.0,10.0,4.0,6.0,6.0,12.0,CS100010,커피
20203,11440555,아현동,72.7,60.0,43.8,8.0,11.0,6.0,10.0,7.0,16.0,CS100010,커피
20204,11440565,공덕동,70.6,46.7,30.0,12.0,17.0,7.0,15.0,3.0,10.0,CS100010,커피
20203,11440565,공덕동,68.8,41.2,25.0,11.0,16.0,7.0,17.0,3.0,12.0,CS100010,커피
20204,11440585,도화동,76.9,38.5,57.1,10.0,13.0,5.0,13.0,4.0,7.0,CS100010,커피
20203,11440585,도화동,84.6,53.3,62.5,11.0,13.0,8.0,15.0,5.0,8.0,CS100010,커피
20204,11440590,용강동,80.0,44.4,36.4,12.0,15.0,4.0,9.0,4.0,11.0,CS100010,커피
20203,11440590,용강동,70.0,33.3,50.0,7.0,10.0,3.0,9.0,5.0,10.0,CS100010,커피
20204,11440600,대흥동,77.8,40.0,50.0,14.0,18.0,6.0,15.0,6.0,12.0,CS100010,커피
20203,11440600,대흥동,82.4,46.2,50.0,14.0,17.0,6.0,13.0,6.0,12.0,CS100010,커피
20204,11440610,염리동,83.3,28.6,33.3,10.0,12.0,2.0,7.0,1.0,3.0,CS100010,커피
20203,11440610,염리동,83.3,33.3,50.0,10.0,12.0,2.0,6.0,2.0,4.0,CS100010,커피
20204,11440630,신수동,100.0,30.0,83.3,5.0,5.0,3.0,10.0,5.0,6.0,CS100010,커피
20203,11440630,신수동,100.0,25.0,66.7,10.0,10.0,3.0,12.0,2.0,3.0,CS100010,커피
20204,11440655,서강동,88.5,41.9,21.1,23.0,26.0,13.0,31.0,4.0,19.0,CS100010,커피
20203,11440655,서강동,84.4,44.4,27.3,27.0,32.0,16.0,36.0,6.0,22.0,CS100010,커피
20204,11440660,서교동,76.7,49.5,38.6,122.0,159.0,55.0,111.0,32.0,83.0,CS100010,커피
20203,11440660,서교동,75.8,49.6,39.5,119.0,157.0,66.0,133.0,34.0,86.0,CS100010,커피
20204,11440680,합정동,92.6,55.1,58.3,25.0,27.0,27.0,49.0,7.0,12.0,CS100010,커피
20203,11440680,합정동,84.0,47.9,53.3,21.0,25.0,23.0,48.0,8.0,15.0,CS100010,커피
20204,11440690,망원1동,81.6,50.0,66.7,31.0,38.0,13.0,26.0,8.0,12.0,CS100010,커피
20203,11440690,망원1동,83.3,46.4,61.5,30.0,36.0,13.0,28.0,8.0,13.0,CS100010,커피
20204,11440700,망원2동,91.7,47.6,25.0,11.0,12.0,10.0,21.0,3.0,12.0,CS100010,커피
20203,11440700,망원2동,69.2,55.0,30.0,9.0,13.0,11.0,20.0,3.0,10.0,CS100010,커피
20204,11440710,연남동,80.9,49.0,43.8,55.0,68.0,25.0,51.0,7.0,16.0,CS100010,커피
20203,11440710,연남동,77.0,37.7,28.6,67.0,87.0,23.0,61.0,4.0,14.0,CS100010,커피
20204,11440720,성산1동,77.8,88.9,20.0,7.0,9.0,8.0,9.0,1.0,5.0,CS100010,커피
20203,11440720,성산1동,72.7,80.0,0.0,8.0,11.0,8.0,10.0,0.0,5.0,CS100010,커피
20204,11440730,성산2동,92.3,66.7,66.7,12.0,13.0,4.0,6.0,6.0,9.0,CS100010,커피
20203,11440730,성산2동,81.8,83.3,62.5,9.0,11.0,5.0,6.0,5.0,8.0,CS100010,커피
20204,11440740,상암동,83.7,53.3,46.2,36.0,43.0,16.0,30.0,12.0,26.0,CS100010,커피
20203,11440740,상암동,80.0,46.7,40.9,28.0,35.0,14.0,30.0,9.0,22.0,CS100010,커피
20213,11440555,아현동,88.2,42.9,16.7,15.0,17.0,6.0,14.0,3.0,18.0,CS100001,한식
20212,11440555,아현동,82.4,58.3,20.0,14.0,17.0,7.0,12.0,4.0,20.0,CS100001,한식
20211,11440555,아현동,77.8,70.0,25.0,14.0,18.0,7.0,10.0,6.0,24.0,CS100001,한식
20213,11440565,공덕동,86.1,55.6,34.1,31.0,36.0,20.0,36.0,14.0,41.0,CS100001,한식
20212,11440565,공덕동,87.5,45.9,34.9,28.0,32.0,17.0,37.0,15.0,43.0,CS100001,한식
20211,11440565,공덕동,87.5,47.2,26.2,28.0,32.0,17.0,36.0,11.0,42.0,CS100001,한식
20213,11440585,도화동,92.9,46.5,17.0,26.0,28.0,20.0,43.0,8.0,47.0,CS100001,한식
20212,11440585,도화동,88.5,52.4,18.2,23.0,26.0,22.0,42.0,8.0,44.0,CS100001,한식
20211,11440585,도화동,81.0,56.4,7.7,17.0,21.0,22.0,39.0,3.0,39.0,CS100001,한식
20213,11440590,용강동,70.6,36.7,26.9,24.0,34.0,11.0,30.0,14.0,52.0,CS100001,한식
20212,11440590,용강동,75.9,50.0,36.0,22.0,29.0,17.0,34.0,18.0,50.0,CS100001,한식
20211,11440590,용강동,62.9,57.9,35.7,22.0,35.0,22.0,38.0,20.0,56.0,CS100001,한식
20213,11440600,대흥동,77.3,35.5,23.1,17.0,22.0,11.0,31.0,6.0,26.0,CS100001,한식
20212,11440600,대흥동,76.2,35.5,20.0,16.0,21.0,11.0,31.0,5.0,25.0,CS100001,한식
20211,11440600,대흥동,78.3,44.0,25.0,18.0,23.0,11.0,25.0,5.0,20.0,CS100001,한식
20213,11440610,염리동,88.9,47.1,22.2,16.0,18.0,8.0,17.0,4.0,18.0,CS100001,한식
20212,11440610,염리동,94.4,50.0,31.3,17.0,18.0,9.0,18.0,5.0,16.0,CS100001,한식
20211,11440610,염리동,85.0,38.9,25.0,17.0,20.0,7.0,18.0,5.0,20.0,CS100001,한식
20213,11440630,신수동,90.9,50.0,16.7,10.0,11.0,8.0,16.0,3.0,18.0,CS100001,한식
20212,11440630,신수동,80.0,68.8,22.7,8.0,10.0,11.0,16.0,5.0,22.0,CS100001,한식
20211,11440630,신수동,81.8,91.7,36.8,9.0,11.0,11.0,12.0,7.0,19.0,CS100001,한식
20213,11440655,서강동,69.0,41.3,20.5,20.0,29.0,19.0,46.0,15.0,73.0,CS100001,한식
20212,11440655,서강동,68.6,38.5,17.1,24.0,35.0,15.0,39.0,12.0,70.0,CS100001,한식
20211,11440655,서강동,72.1,37.5,15.7,31.0,43.0,12.0,32.0,11.0,70.0,CS100001,한식
20213,11440660,서교동,69.3,31.3,16.9,122.0,176.0,55.0,176.0,57.0,337.0,CS100001,한식
20212,11440660,서교동,68.0,35.0,20.1,117.0,172.0,56.0,160.0,56.0,278.0,CS100001,한식
20211,11440660,서교동,68.9,42.6,18.4,113.0,164.0,69.0,162.0,47.0,255.0,CS100001,한식
20213,11440680,합정동,80.0,43.1,27.6,28.0,35.0,22.0,51.0,16.0,58.0,CS100001,한식
20212,11440680,합정동,84.6,47.6,28.8,33.0,39.0,20.0,42.0,17.0,59.0,CS100001,한식
20211,11440680,합정동,84.6,51.3,28.1,33.0,39.0,20.0,39.0,16.0,57.0,CS100001,한식
20213,11440690,망원1동,75.8,51.4,12.5,25.0,33.0,18.0,35.0,6.0,48.0,CS100001,한식
20212,11440690,망원1동,66.7,48.0,14.0,14.0,21.0,12.0,25.0,6.0,43.0,CS100001,한식
20211,11440690,망원1동,71.0,45.0,19.5,22.0,31.0,9.0,20.0,8.0,41.0,CS100001,한식
20213,11440700,망원2동,68.8,60.0,27.0,11.0,16.0,12.0,20.0,10.0,37.0,CS100001,한식
20212,11440700,망원2동,52.9,52.4,34.3,9.0,17.0,11.0,21.0,12.0,35.0,CS100001,한식
20211,11440700,망원2동,64.3,70.0,41.4,9.0,14.0,14.0,20.0,12.0,29.0,CS100001,한식
20213,11440710,연남동,80.0,36.7,16.1,24.0,30.0,18.0,49.0,10.0,62.0,CS100001,한식
20212,11440710,연남동,84.4,40.7,15.1,27.0,32.0,24.0,59.0,8.0,53.0,CS100001,한식
20211,11440710,연남동,84.4,37.0,14.8,27.0,32.0,20.0,54.0,9.0,61.0,CS100001,한식
20213,11440720,성산1동,66.7,66.7,28.0,14.0,21.0,12.0,18.0,7.0,25.0,CS100001,한식
20212,11440720,성산1동,65.0,64.7,31.6,13.0,20.0,11.0,17.0,6.0,19.0,CS100001,한식
20211,11440720,성산1동,72.2,56.3,23.5,13.0,18.0,9.0,16.0,4.0,17.0,CS100001,한식
20213,11440730,성산2동,66.7,55.0,35.0,8.0,12.0,11.0,20.0,7.0,20.0,CS100001,한식
20212,11440730,성산2동,58.3,62.1,42.1,7.0,12.0,18.0,29.0,8.0,19.0,CS100001,한식
20211,11440730,성산2동,70.0,62.1,36.4,7.0,10.0,18.0,29.0,8.0,22.0,CS100001,한식
20213,11440740,상암동,66.0,36.0,15.1,62.0,94.0,31.0,86.0,11.0,73.0,CS100001,한식
20212,11440740,상암동,69.0,36.5,21.8,60.0,87.0,31.0,85.0,17.0,78.0,CS100001,한식
20211,11440740,상암동,75.0,43.8,23.5,66.0,88.0,42.0,96.0,24.0,102.0,CS100001,한식
20213,11440555,아현동,66.7,100.0,,2.0,3.0,1.0,1.0,0.0,0.0,CS100002,중식
20212,11440555,아현동,66.7,100.0,,2.0,3.0,1.0,1.0,0.0,0.0,CS100002,중식
20211,11440555,아현동,50.0,,100.0,1.0,2.0,0.0,0.0,1.0,1.0,CS100002,중식
20213,11440565,공덕동,75.0,60.0,0.0,3.0,4.0,3.0,5.0,0.0,3.0,CS100002,중식
20212,11440565,공덕동,50.0,33.3,0.0,1.0,2.0,1.0,3.0,0.0,4.0,CS100002,중식
20211,11440565,공덕동,50.0,66.7,0.0,1.0,2.0,2.0,3.0,0.0,6.0,CS100002,중식
20213,11440585,도화동,100.0,100.0,25.0,2.0,2.0,1.0,1.0,1.0,4.0,CS100002,중식
20212,11440585,도화동,66.7,,25.0,2.0,3.0,0.0,0.0,1.0,4.0,CS100002,중식
20211,11440585,도화동,60.0,,0.0,3.0,5.0,0.0,0.0,0.0,5.0,CS100002,중식
20213,11440590,용강동,,66.7,25.0,0.0,0.0,2.0,3.0,1.0,4.0,CS100002,중식
20212,11440590,용강동,,50.0,20.0,0.0,0.0,1.0,2.0,1.0,5.0,CS100002,중식
20211,11440590,용강동,100.0,,25.0,3.0,3.0,0.0,0.0,1.0,4.0,CS100002,중식
20213,11440600,대흥동,100.0,66.7,0.0,1.0,1.0,2.0,3.0,0.0,3.0,CS100002,중식
20212,11440600,대흥동,,40.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,CS100002,중식
20211,11440600,대흥동,,40.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,CS100002,중식
20213,11440610,염리동,100.0,50.0,,3.0,3.0,1.0,2.0,0.0,0.0,CS100002,중식
20212,11440610,염리동,100.0,50.0,,3.0,3.0,1.0,2.0,0.0,0.0,CS100002,중식
20211,11440610,염리동,100.0,100.0,,1.0,1.0,1.0,1.0,0.0,0.0,CS100002,중식
20213,11440630,신수동,66.7,100.0,,2.0,3.0,1.0,1.0,0.0,0.0,CS100002,중식
20212,11440630,신수동,100.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,CS100002,중식
20211,11440630,신수동,100.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,CS100002,중식
20213,11440655,서강동,83.3,75.0,28.6,5.0,6.0,3.0,4.0,2.0,7.0,CS100002,중식
20212,11440655,서강동,75.0,60.0,33.3,3.0,4.0,3.0,5.0,2.0,6.0,CS100002,중식
20211,11440655,서강동,100.0,60.0,20.0,5.0,5.0,3.0,5.0,1.0,5.0,CS100002,중식
20213,11440660,서교동,74.1,34.4,45.5,20.0,27.0,11.0,32.0,5.0,11.0,CS100002,중식
20212,11440660,서교동,75.0,39.3,35.3,18.0,24.0,11.0,28.0,6.0,17.0,CS100002,중식
20211,11440660,서교동,73.3,48.1,35.0,11.0,15.0,13.0,27.0,7.0,20.0,CS100002,중식
20213,11440680,합정동,50.0,100.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,CS100002,중식
20212,11440680,합정동,,66.7,0.0,0.0,0.0,2.0,3.0,0.0,1.0,CS100002,중식
20211,11440680,합정동,,50.0,50.0,0.0,0.0,2.0,4.0,1.0,2.0,CS100002,중식
20213,11440690,망원1동,50.0,66.7,0.0,2.0,4.0,2.0,3.0,0.0,1.0,CS100002,중식
20212,11440690,망원1동,0.0,0.0,50.0,0.0,2.0,0.0,1.0,1.0,2.0,CS100002,중식
20211,11440690,망원1동,0.0,0.0,33.3,0.0,2.0,0.0,1.0,1.0,3.0,CS100002,중식
20213,11440700,망원2동,66.7,100.0,50.0,2.0,3.0,4.0,4.0,2.0,4.0,CS100002,중식
20212,11440700,망원2동,100.0,100.0,50.0,2.0,2.0,1.0,1.0,2.0,4.0,CS100002,중식
20211,11440700,망원2동,,100.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,CS100002,중식
20213,11440710,연남동,66.7,57.1,16.7,4.0,6.0,4.0,7.0,1.0,6.0,CS100002,중식
20212,11440710,연남동,75.0,57.1,44.4,3.0,4.0,4.0,7.0,4.0,9.0,CS100002,중식
20211,11440710,연남동,75.0,57.1,40.0,3.0,4.0,4.0,7.0,4.0,10.0,CS100002,중식
20213,11440720,성산1동,50.0,100.0,50.0,3.0,6.0,1.0,1.0,1.0,2.0,CS100002,중식
20212,11440720,성산1동,50.0,100.0,50.0,3.0,6.0,1.0,1.0,1.0,2.0,CS100002,중식
20211,11440720,성산1동,62.5,50.0,50.0,5.0,8.0,1.0,2.0,1.0,2.0,CS100002,중식
