quarter,dong_name,trend_score
20233,충현동,0.26
20233,평창동,52.29
20233,풍납2동,0.44
20233,필동,27.35
20233,한강로동,5.5
20233,한남동,48.39
20233,합정동,2.74
20233,항동,14.77
20233,행운동,0.8
20233,혜화동,40.21
20233,홍은2동,33.33
20233,화곡1동,23.94
20233,화곡2동,30.77
20233,화곡3동,38.46
20233,화곡4동,18.23
20233,화곡6동,4.27
20233,화곡본동,3.52
20233,화양동,24.06
20233,황학동,25.7
20233,회기동,15.1
20233,회현동,10.51
20233,효창동,2.59
20233,후암동,35.73
20233,흑석동,75.75
20234,가락1동,3.57
20234,가락2동,9.29
20234,가락본동,47.86
20234,가리봉동,5.67
20234,가산동,40.02
20234,가회동,12.16
20234,강일동,32.63
20234,개봉1동,1.63
20234,개봉2동,9.64
20234,개봉3동,18.51
20234,개포4동,53.46
20234,고덕1동,20.83
20234,고덕2동,20.83
20234,고척2동,0.14
20234,공덕동,24.7
20234,공릉2동,0.43
20234,공항동,24.32
20234,광장동,33.0
20234,광희동,2.4
20234,교남동,5.56
20234,구로1동,27.55
20234,구로3동,7.12
20234,구로4동,7.69
20234,구로5동,1.06
20234,구산동,45.19
20234,구의2동,6.59
20234,구의3동,21.98
20234,군자동,32.24
20234,길동,38.01
20234,난곡동,19.36
20234,난향동,2.13
20234,남영동,44.61
20234,남현동,13.31
20234,내곡동,47.75
20234,녹번동,46.86
20234,논현2동,6.18
20234,능동,18.74
20234,다산동,42.44
20234,답십리2동,45.45
20234,당산1동,50.0
20234,대림3동,0.44
20234,대방동,43.26
20234,대조동,7.11
20234,대치2동,1.12
20234,대치4동,0.32
20234,대학동,32.63
20234,대흥동,36.52
20234,도곡1동,0.01
20234,도곡2동,0.01
20234,도림동,49.18
20234,도봉1동,0.16
20234,도봉2동,0.11
20234,도화동,36.62
20234,독산1동,0.31
20234,독산2동,6.67
20234,독산3동,41.78
20234,독산4동,20.0
20234,동선동,5.31
20234,동화동,0.64
20234,둔촌2동,35.14
20234,등촌1동,43.24
20234,등촌2동,18.92
20234,등촌3동,0.36
20234,마장동,33.1
20234,망우3동,31.25
20234,망우본동,21.74
20234,망원1동,21.74
20234,면목2동,44.63
20234,면목4동,10.87
20234,면목5동,20.29
20234,면목본동,0.0
20234,명동,49.16
20234,명일2동,0.01
20234,목2동,31.08
20234,목3동,15.42
20234,목4동,17.79
20234,목5동,25.68
20234,무악동,20.41
20234,묵2동,12.24
20234,문래동,22.43
20234,문정1동,0.01
20234,미성동,2.45
20234,미아동,45.74
20234,반포1동,1.45
20234,반포4동,24.0
20234,방배2동,23.08
20234,방배3동,23.08
20234,방배4동,19.23
20234,방배본동,13.02
20234,방이1동,11.05
20234,방이2동,20.29
20234,방학3동,19.0
20234,번3동,10.87
20234,보광동,29.0
20234,보라매동,0.31
20234,보문동,30.12
20234,부암동,34.87
20234,북가좌2동,0.6
20234,북아현동,30.6
20234,불광2동,0.73
20234,사근동,27.48
20234,사당1동,38.46
20234,사당2동,38.46
20234,사당3동,38.46
20234,사직동,43.31
20234,삼각산동,0.17
20234,삼선동,15.69
20234,삼성동,31.59
20234,삼양동,2.16
20234,삼전동,6.96
20234,삼청동,26.54
20234,상계1동,34.21
20234,상계5동,14.17
20234,상도1동,16.96
20234,상도4동,6.44
20234,상암동,27.52
20234,상일동,10.15
20234,서강동,0.11
20234,서교동,39.6
20234,서림동,2.71
20234,서빙고동,2.43
20234,서원동,1.81
20234,서초1동,5.51
20234,서초2동,7.23
20234,서초3동,52.08
20234,서초4동,0.35
20234,석관동,33.44
20234,석촌동,28.59
20234,성내1동,0.17
20234,성내2동,0.11
20234,성내3동,0.11
20234,성북동,35.06
20234,성산2동,23.08
20234,성수1가2동,8.7
20234,성수2가1동,7.25
20234,성현동,0.1
20234,세곡동,39.8
20234,소공동,11.69
20234,송정동,54.68
20234,송중동,0.03
20234,송천동,46.53
20234,송파1동,2.65
20234,송파2동,8.55
20234,수궁동,10.96
20234,수색동,4.47
20234,수서동,9.58
20234,수유1동,0.17
20234,수유2동,19.23
20234,수유3동,9.62
20234,시흥2동,9.09
20234,시흥3동,32.73
20234,시흥4동,5.05
20234,시흥5동,15.66
20234,신길1동,6.57
20234,신길3동,23.81
20234,신길4동,17.86
20234,신길5동,18.18
20234,신길6동,41.41
20234,신길7동,16.67
20234,신당5동,0.03
20234,신당동,44.7
20234,신대방1동,0.03
20234,신도림동,19.88
20234,신림동,23.86
20234,신사1동,0.05
20234,신사동,37.02
20234,신수동,1.67
20234,신원동,43.37
20234,신월1동,0.78
20234,신월2동,1.85
20234,신월3동,13.39
20234,신월4동,55.31
20234,신월5동,6.3
20234,신월6동,21.91
20234,신월7동,39.28
20234,신정1동,4.84
20234,신정2동,6.57
20234,신정3동,23.61
20234,신정4동,15.43
20234,신정6동,4.63
20234,신정7동,6.71
20234,신촌동,33.8
20234,쌍문1동,19.67
20234,쌍문2동,34.43
20234,쌍문4동,0.22
20234,아현동,18.29
20234,안암동,36.88
20234,압구정동,15.47
20234,약수동,37.42
20234,양재2동,5.25
20234,여의동,34.91
20234,역삼1동,4.56
20234,역삼2동,4.51
20234,역촌동,0.51
20234,연남동,41.33
20234,연희동,33.69
20234,염리동,0.42
20234,염창동,32.85
20234,영등포동,4.24
20234,영등포본동,0.51
20234,오금동,37.05
20234,오류1동,0.22
20234,오류2동,0.54
20234,오륜동,3.35
20234,옥수동,32.51
20234,용강동,24.41
20234,용답동,16.96
20234,용문동,48.92
20234,용산2가동,0.02
20234,용신동,0.08
20234,우이동,51.89
20234,우장산동,0.04
20234,위례동,12.66
20234,은천동,23.35
20234,응봉동,17.52
20234,응암1동,22.73
20234,응암3동,100.0
20234,이촌1동,4.29
20234,이촌2동,6.13
20234,이태원2동,0.55
20234,이화동,28.38
20234,인수동,10.65
20234,인헌동,8.13
20234,일원1동,1.02
20234,일원본동,20.83
20234,자양1동,9.52
20234,자양2동,45.8
20234,자양3동,30.98
20234,자양4동,40.17
20234,잠실본동,27.38
20234,잠원동,20.11
20234,장안1동,0.08
20234,장안2동,20.41
20234,장지동,20.08
20234,장충동,72.62
20234,전농1동,0.27
20234,정릉2동,15.0
20234,정릉3동,14.2
20234,정릉4동,0.35
20234,제기동,35.54
20234,조원동,45.91
20234,종암동,28.99
20234,중계본동,37.05
20234,중곡2동,12.4
20234,중곡3동,0.1
20234,중곡4동,0.17
20234,중림동,20.73
20234,중앙동,49.1
20234,증산동,16.36
20234,진관동,41.02
20234,창1동,0.25
20234,창2동,2.64
20234,창3동,29.32
20234,창5동,16.69
20234,천연동,23.08
20234,청구동,0.02
20234,청담동,25.61
20234,청량리동,0.03
20234,청룡동,39.03
20234,청림동,8.56
20234,청운효자동,0.43
20234,청파동,13.91
20234,충현동,0.14
20234,평창동,48.92
20234,풍납2동,0.27
20234,필동,35.09
20234,한남동,43.26
20234,합정동,2.66
20234,항동,41.22
20234,행당1동,0.19
20234,행운동,0.79
20234,혜화동,42.3
20234,홍은1동,0.04
20234,홍은2동,53.33
20234,화곡1동,16.06
20234,화곡2동,33.33
20234,화곡4동,17.38
20234,화곡6동,6.41
20234,화곡8동,6.41
20234,화곡본동,3.93
20234,화양동,23.36
20234,황학동,23.48
20234,회기동,15.28
20234,회현동,12.93
20234,효창동,2.5
20234,후암동,40.39
20234,휘경2동,0.06
20234,흑석동,71.53
20241,가락2동,7.86
20241,가락본동,67.14
20241,가리봉동,4.22
20241,가산동,35.54
20241,가양2동,47.06
20241,가회동,10.07
20241,강일동,35.84
20241,개봉1동,1.28
20241,개봉2동,7.23
20241,개봉3동,15.5
20241,개포1동,7.06
20241,개포4동,60.34
20241,고덕1동,20.83
20241,고척1동,22.92
20241,고척2동,0.13
20241,공덕동,24.25
20241,공릉1동,0.16
20241,공릉2동,0.22
20241,공항동,23.58
20241,광장동,31.29
20241,광희동,3.4
20241,교남동,4.17
20241,구로1동,23.84
20241,구로3동,28.49
20241,구로4동,5.13
20241,구로5동,0.62
20241,구산동,47.35
20241,구의2동,5.49
20241,구의3동,30.77
20241,군자동,33.15
20241,길동,39.36
20241,난곡동,20.16
20241,난향동,1.4
20241,남영동,39.0
20241,남현동,12.13
20241,내곡동,49.26
20241,노량진1동,0.27
20241,녹번동,47.78
20241,논현2동,5.0
20241,능동,18.26
20241,다산동,42.02
20241,당산1동,45.45
20241,대림1동,70.83
20241,대림3동,0.43
20241,대방동,45.36
20241,대조동,8.63
20241,대치2동,1.09
20241,대치4동,0.52
20241,대학동,32.58
20241,대흥동,38.33
20241,도곡1동,0.01
20241,도곡2동,0.01
20241,도림동,47.17
20241,도화동,37.06
20241,독산1동,3.44
20241,독산2동,8.0
20241,독산3동,27.56
20241,독산4동,21.11
20241,동선동,4.23
20241,동화동,1.41
20241,둔촌2동,13.51
20241,등촌1동,32.43
20241,등촌2동,14.44
20241,등촌3동,0.47
20241,마장동,35.15
20241,망우본동,28.26
20241,망원2동,8.47
20241,면목2동,35.03
20241,면목4동,16.3
20241,면목5동,15.22
20241,명동,32.02
20241,목2동,37.3
20241,목3동,10.58
20241,목4동,26.35
20241,목5동,23.14
20241,무악동,10.2
20241,문래동,22.34
20241,미성동,1.18
20241,미아동,41.36
20241,반포1동,1.45
20241,반포2동,1.45
20241,반포4동,30.0
20241,방배2동,29.49
20241,방배본동,12.79
20241,방이1동,3.92
20241,방이2동,15.94
20241,방학1동,10.87
20241,방학2동,10.87
20241,방학3동,19.33
20241,번1동,43.75
20241,보광동,30.97
20241,보라매동,0.18
20241,보문동,31.24
20241,부암동,29.62
20241,북아현동,30.16
20241,사근동,21.94
20241,사당1동,42.31
20241,사당3동,38.46
20241,사직동,40.69
20241,삼각산동,0.1
20241,삼선동,11.14
20241,삼성1동,29.79
20241,삼성2동,11.7
20241,삼성동,29.0
20241,삼양동,2.15
20241,삼전동,6.93
20241,삼청동,21.1
20241,상계5동,15.0
20241,상도1동,40.94
20241,상도3동,33.33
20241,상도4동,6.53
20241,상암동,25.86
20241,상일동,10.27
20241,서강동,0.09
20241,서교동,36.18
20241,서림동,1.9
20241,서빙고동,2.4
20241,서원동,1.49
20241,서초1동,2.02
20241,서초2동,16.54
20241,서초3동,28.9
20241,석관동,32.43
20241,석촌동,30.43
20241,성내1동,0.26
20241,성내3동,0.09
20241,성북동,29.73
20241,성산1동,11.54
20241,성산2동,34.62
20241,세곡동,37.84
20241,소공동,8.65
20241,송정동,55.57
20241,송중동,0.05
20241,송천동,49.42
20241,송파1동,0.08
20241,송파2동,9.94
20241,수궁동,12.87
20241,수색동,5.89
20241,수서동,7.0
20241,수유2동,13.46
20241,수유3동,12.5
20241,시흥1동,24.33
20241,시흥3동,28.48
20241,시흥4동,18.18
20241,시흥5동,7.32
20241,신길1동,9.09
20241,신길3동,57.14
20241,신길6동,25.25
20241,신내1동,20.0
20241,신내2동,24.0
20241,신당동,44.81
20241,신대방1동,0.02
20241,신대방2동,0.89
20241,신도림동,7.83
20241,신림동,24.96
20241,신사동,31.36
20241,신수동,1.57
20241,신원동,38.74
20241,신월1동,0.79
20241,신월2동,1.24
20241,신월3동,12.58
20241,신월4동,27.45
20241,신월5동,7.91
20241,신월6동,26.47
20241,신월7동,36.42
20241,신정1동,3.69
20241,신정2동,9.91
20241,신정3동,14.81
20241,신정4동,10.65
20241,신정6동,4.63
20241,신정7동,4.28
20241,신촌동,30.9
20241,쌍문2동,47.54
20241,쌍문3동,13.11
20241,쌍문4동,0.44
20241,아현동,19.37
20241,안암동,36.79
20241,압구정동,16.45
20241,약수동,46.45
20241,양재2동,9.36
20241,양평1동,73.68
20241,여의동,33.12
20241,역삼1동,6.5
20241,역삼2동,5.03
20241,역촌동,0.49
20241,연남동,38.63
20241,연희동,35.47
20241,염리동,0.44
20241,염창동,25.76
20241,영등포동,32.63
20241,오금동,32.15
20241,오류1동,0.38
20241,오류2동,0.44
20241,오륜동,2.51
20241,옥수동,35.33
20241,용강동,23.57
20241,용답동,18.06
20241,용문동,49.33
20241,용산2가동,0.02
20241,용신동,0.14
20241,우이동,42.5
20241,우장산동,0.05
20241,월곡1동,83.33
20241,위례동,20.17
20241,은천동,23.04
20241,응봉동,25.85
20241,응암1동,27.27
20241,응암2동,31.82
20241,응암3동,22.73
20241,이촌1동,3.07
20241,이태원1동,3.07
20241,이태원2동,1.66
20241,이화동,23.4
20241,인수동,13.61
20241,인헌동,9.44
20241,일원본동,20.83
20241,자양1동,9.07
20241,자양2동,23.81
20241,자양3동,39.0
20241,자양4동,22.22
20241,잠실2동,12.82
20241,잠실본동,17.04
20241,잠원동,18.49
20241,장안1동,0.08
20241,장안2동,0.41
20241,장위1동,35.71
20241,장위2동,35.71
20241,장지동,19.67
20241,장충동,62.73
20241,전농2동,0.59
20241,정릉1동,8.33
20241,정릉2동,10.0
20241,정릉3동,36.11
20241,정릉4동,0.35
20241,제기동,38.34
20241,조원동,42.22
20241,종암동,30.15
20241,중계본동,40.26
20241,중곡2동,4.65
20241,중곡3동,0.27
20241,중림동,17.82
20241,중앙동,49.23
20241,중화2동,0.18
20241,증산동,15.43
20241,진관동,36.38
20241,창2동,3.18
20241,창3동,45.37
20241,창5동,4.63
20241,천연동,19.23
20241,청구동,0.02
20241,청담동,23.28
20241,청량리동,0.04
20241,청룡동,37.95
20241,청림동,17.16
20241,청운효자동,0.57
20241,청파동,15.83
20241,평창동,46.55
20241,풍납2동,0.59
20241,필동,23.3
20241,한강로동,2.45
20241,한남동,41.75
20241,합정동,2.55
20241,항동,30.43
20241,행운동,0.67
20241,혜화동,38.7
20241,홍은2동,53.33
20241,화곡1동,9.39
20241,화곡2동,19.23
20241,화곡3동,23.08
20241,화곡4동,12.39
20241,화곡6동,4.7
20241,화곡8동,4.27
20241,화곡본동,4.13
20241,화양동,16.98
20241,황학동,23.61
20241,회기동,13.94
20241,회현동,11.85
20241,효창동,2.01
20241,후암동,38.92
20241,흑석동,74.58
20242,가락2동,10.71
20242,가락본동,55.71
20242,가리봉동,4.69
20242,가산동,36.25
20242,가양2동,35.29
20242,가회동,13.0
20242,갈현1동,0.23
20242,강일동,36.05
20242,개봉1동,1.01
20242,개봉2동,7.44
20242,개봉3동,28.37
20242,개포1동,1.86
20242,개포4동,69.64
20242,고덕2동,29.17
20242,고척1동,22.92
20242,고척2동,0.16
20242,공덕동,22.94
20242,공릉2동,0.26
20242,공항동,23.93
20242,광장동,32.18
20242,광희동,3.84
20242,교남동,4.63
20242,구로1동,26.56
20242,구로2동,4.17
20242,구로3동,30.48
20242,구로5동,1.97
20242,구산동,47.35
20242,구의2동,6.04
20242,구의3동,24.91
20242,군자동,32.17
20242,길동,40.13
20242,길음2동,50.0
20242,난곡동,18.29
20242,난향동,1.9
20242,남가좌2동,0.06
20242,남영동,47.53
20242,남현동,10.86
20242,내곡동,54.06
20242,녹번동,45.49
20242,논현1동,2.94
20242,논현2동,9.61
20242,능동,18.03
20242,다산동,40.86
20242,대림1동,20.83
20242,대림3동,0.35
20242,대방동,48.09
20242,대조동,11.45
20242,대치2동,0.7
20242,대치4동,0.7
20242,대학동,32.61
20242,대흥동,35.68
20242,도곡1동,0.01
20242,도곡2동,0.04
20242,도림동,57.77
20242,도봉1동,0.16
20242,도봉2동,0.1
20242,도화동,36.76
20242,독산1동,0.2
20242,독산2동,8.67
20242,독산3동,41.33
20242,독산4동,25.0
20242,동선동,1.99
20242,동화동,0.64
20242,둔촌2동,24.32
20242,등촌1동,16.22
20242,등촌3동,0.85
20242,마장동,29.82
20242,망원2동,11.02
20242,면목2동,28.81
20242,면목4동,10.87
20242,면목5동,23.91
20242,명동,26.16
20242,명일2동,0.01
20242,목1동,1.26
20242,목2동,27.12
20242,목3동,19.76
20242,목4동,33.95
20242,목5동,21.96
20242,무악동,16.33
20242,묵1동,14.29
20242,묵2동,24.49
20242,문래동,23.8
20242,미성동,3.36
20242,미아동,39.36
20242,반포1동,1.73
20242,반포4동,20.0
20242,방배1동,38.46
20242,방배2동,26.92
20242,방배4동,23.08
20242,방배본동,16.86
20242,방이1동,10.76
20242,방이2동,18.84
20242,방학1동,13.04
20242,방학2동,10.87
20242,방학3동,46.0
20242,번1동,37.5
20242,번3동,39.13
20242,보광동,28.65
20242,보라매동,0.55
20242,보문동,34.53
20242,부암동,33.11
20242,북가좌1동,0.02
20242,북가좌2동,0.66
20242,북아현동,33.33
20242,불광2동,0.58
20242,사근동,27.55
20242,사당1동,38.46
20242,사당5동,54.55
20242,사직동,46.65
20242,삼각산동,0.16
20242,삼선동,8.56
20242,삼성2동,5.32
20242,삼성동,27.02
20242,삼양동,2.2
20242,삼전동,7.04
20242,삼청동,22.28
20242,상계1동,26.32
20242,상계9동,8.77
20242,상도1동,9.94
20242,상도2동,33.33
20242,상도3동,36.67
20242,상도4동,7.22
20242,상암동,25.57
20242,상일동,10.93
20242,서강동,0.08
20242,서교동,34.5
20242,서림동,1.54
20242,서빙고동,2.84
20242,서원동,3.94
20242,서초1동,2.21
20242,서초2동,8.09
20242,서초3동,20.42
20242,서초4동,0.18
20242,석관동,34.78
20242,석촌동,29.03
20242,성내1동,0.12
20242,성내2동,0.17
20242,성내3동,0.06
20242,성북동,33.41
20242,성산1동,9.62
20242,성산2동,23.72
20242,성수2가1동,8.7
20242,성수2가3동,0.08
20242,성현동,0.16
20242,세곡동,40.45
20242,소공동,8.11
20242,송정동,54.59
20242,송중동,0.03
20242,송천동,49.08
20242,송파1동,0.03
20242,송파2동,4.39
20242,수궁동,15.79
20242,수색동,4.47
20242,수서동,10.45
20242,수유2동,25.0
20242,수유3동,18.59
20242,시흥1동,17.24
20242,시흥2동,12.73
20242,시흥3동,23.64
20242,시흥4동,8.08
20242,시흥5동,8.75
20242,신길3동,21.43
20242,신길4동,17.86
20242,신길5동,16.67
20242,신길6동,25.76
20242,신길7동,15.15
20242,신당5동,0.02
20242,신당동,41.77
20242,신대방1동,0.06
20242,신대방2동,0.89
20242,신도림동,16.83
20242,신림동,24.63
20242,신사동,28.49
20242,신수동,1.64
20242,신원동,35.43
20242,신월1동,1.31
20242,신월2동,1.44
20242,신월3동,24.81
20242,신월4동,49.24
20242,신월5동,8.43
20242,신월6동,24.75
20242,신월7동,42.09
20242,신정1동,2.76
20242,신정2동,8.64
20242,신정3동,25.31
20242,신정4동,8.02
20242,신정7동,3.61
20242,신촌동,30.38
20242,쌍문1동,9.02
20242,쌍문2동,25.9
20242,쌍문4동,0.31
20242,아현동,19.07
20242,안암동,33.18
20242,압구정동,14.45
20242,약수동,43.11
20242,양재1동,0.41
20242,양재2동,20.09
20242,여의동,46.44
20242,역삼1동,3.88
20242,역삼2동,8.18
20242,역촌동,0.51
20242,연남동,33.1
20242,연희동,35.32
20242,염리동,0.45
20242,염창동,23.36
20242,영등포동,9.33
20242,영등포본동,0.55
20242,오금동,34.13
20242,오류1동,0.32
20242,오류2동,0.85
20242,오륜동,4.15
20242,옥수동,34.86
20242,용강동,22.41
20242,용답동,18.91
20242,용문동,51.08
20242,용신동,0.08
20242,우이동,58.0
20242,우장산동,0.04
20242,위례동,23.57
20242,은천동,29.62
20242,을지로동,1.36
20242,응봉동,21.23
20242,응암1동,54.55
20242,응암2동,45.45
20242,응암3동,31.82
20242,이촌1동,3.07
20242,이태원2동,0.67
20242,이화동,30.6
20242,인수동,10.07
20242,인헌동,9.1
20242,일원1동,1.19
20242,일원본동,20.83
20242,자양1동,3.85
20242,자양2동,45.58
20242,자양3동,38.91
20242,자양4동,48.72
20242,잠실2동,38.46
20242,잠실본동,21.68
20242,잠원동,19.11
20242,장안1동,0.1
20242,장안2동,0.4
20242,장지동,22.07
20242,장충동,73.26
20242,정릉2동,15.56
20242,정릉3동,28.33
20242,정릉4동,0.66
20242,제기동,36.24
20242,조원동,45.8
20242,종암동,29.95
20242,중계1동,0.08
20242,중계본동,46.25
20242,중곡1동,3.88
20242,중곡2동,8.53
20242,중곡3동,0.17
20242,중곡4동,0.1
20242,중림동,19.87
20242,중앙동,45.8
20242,증산동,16.88
20242,진관동,40.58
20242,창2동,2.34
20242,창3동,68.52
20242,창5동,4.63
20242,천연동,42.31
20242,청구동,0.02
20242,청담동,21.83
20242,청량리동,0.04
20242,청룡동,39.36
20242,청림동,15.76
20242,청운효자동,0.91
20242,청파동,14.38
20242,충현동,0.34
20242,평창동,46.98
20242,풍납2동,0.54
20242,필동,30.47
20242,한강로동,51.15
20242,한남동,39.28
20242,합정동,2.57
20242,항동,25.09
20242,행운동,0.68
20242,혜화동,36.57
20242,화곡1동,36.06
20242,화곡2동,59.62
20242,화곡4동,32.19
20242,화곡6동,4.7
20242,화곡8동,10.26
20242,화곡본동,3.98
20242,화양동,17.41
20242,황학동,28.22
20242,회기동,12.84
20242,회현동,10.58
20242,효창동,2.01
20242,후암동,39.47
20242,흑석동,72.54
20243,가락2동,3.57
20243,가락본동,40.0
20243,가리봉동,3.9
20243,가산동,34.35
20243,가양1동,35.29
20243,가회동,9.6
20243,강일동,33.74
20243,개봉1동,1.15
20243,개봉2동,4.13
20243,개봉3동,13.88
20243,개포2동,2.23
20243,개포4동,64.31
20243,고척1동,20.83
20243,고척2동,0.19
20243,공덕동,23.66
20243,공릉1동,0.54
20243,공릉2동,0.39
20243,공항동,24.52
20243,광장동,32.96
20243,광희동,2.46
20243,교남동,3.47
20243,구로1동,24.31
20243,구로3동,20.09
20243,구로5동,1.69
20243,구산동,43.24
20243,구의2동,5.49
20243,구의3동,28.3
20243,군자동,34.21
20243,길동,42.46
20243,난곡동,20.27
20243,난향동,0.91
20243,남가좌2동,0.1
20243,남영동,43.58
20243,남현동,10.97
20243,내곡동,51.47
20243,녹번동,39.42
20243,논현1동,2.94
20243,논현2동,6.47
20243,능동,19.69
20243,다산동,40.78
20243,대림3동,0.49
20243,대방동,44.22
20243,대조동,10.74
20243,대치2동,0.57
20243,대치4동,0.48
20243,대학동,29.05
20243,대흥동,36.26
20243,도곡1동,0.03
20243,도곡2동,0.02
20243,도림동,56.53
20243,도봉2동,0.09
20243,도화동,36.25
20243,독산1동,0.14
20243,독산2동,9.33
20243,독산3동,21.33
20243,독산4동,18.33
20243,동선동,4.9
20243,둔촌2동,29.73
20243,등촌1동,13.51
20243,등촌2동,14.86
20243,등촌3동,0.41
20243,마장동,30.12
20243,망원2동,10.17
20243,면목2동,22.6
20243,면목5동,11.59
20243,명동,26.56
20243,목1동,1.14
20243,목2동,25.9
20243,목3동,14.72
20243,목4동,17.4
20243,목5동,27.03
20243,무악동,15.65
20243,묵2동,10.2
20243,문래동,20.16
20243,미성동,3.48
20243,미아동,37.65
20243,방배1동,38.46
20243,방배2동,26.92
20243,방배4동,11.07
20243,방배본동,17.05
20243,방이1동,3.78
20243,방이2동,25.36
20243,방학2동,11.96
20243,방학3동,11.0
20243,번3동,23.91
20243,보광동,24.09
20243,보라매동,0.39
20243,보문동,33.76
20243,부암동,32.71
20243,북아현동,25.43
20243,사근동,20.13
20243,사당5동,54.55
20243,사직동,45.81
20243,삼각산동,0.13
20243,삼선동,12.58
20243,삼성동,26.28
20243,삼양동,2.64
20243,삼전동,7.15
20243,삼청동,18.02
20243,상계1동,28.95
20243,상계5동,17.5
20243,상도1동,25.15
20243,상도4동,6.19
20243,상봉1동,100.0
20243,상암동,23.18
20243,상일동,10.02
20243,서교동,34.14
20243,서림동,2.53
20243,서빙고동,1.81
20243,서원동,1.12
20243,서초1동,1.84
20243,서초2동,13.73
20243,서초3동,39.95
20243,서초4동,0.18
20243,석관동,41.79
20243,석촌동,27.84
20243,성내1동,0.11
20243,성내2동,0.13
20243,성내3동,0.11
20243,성북동,31.27
20243,성산2동,21.15
20243,성수1가2동,7.25
20243,성수2가3동,0.07
20243,성현동,0.09
20243,세곡동,37.02
20243,소공동,7.83
20243,송정동,54.3
20243,송중동,0.04
20243,송천동,49.66
20243,송파1동,0.03
20243,송파2동,6.14
20243,수궁동,14.91
20243,수색동,4.13
20243,수서동,7.66
20243,수유2동,20.51
20243,수유3동,10.58
20243,시흥1동,17.24
20243,시흥3동,22.42
20243,시흥4동,9.09
20243,시흥5동,12.63
20243,신길1동,5.05
20243,신길3동,62.5
20243,신길4동,19.64
20243,신길5동,22.73
20243,신길6동,51.52
20243,신길7동,15.15
20243,신내1동,20.0
20243,신내2동,24.0
20243,신당5동,0.03
20243,신당동,37.12
20243,신대방1동,0.03
20243,신대방2동,2.68
20243,신도림동,15.18
20243,신림동,22.44
20243,신사동,28.94
20243,신수동,1.39
20243,신원동,35.82
20243,신월1동,0.88
20243,신월2동,1.25
20243,신월3동,20.82
20243,신월4동,27.01
20243,신월5동,5.86
20243,신월6동,24.15
20243,신월7동,51.61
20243,신정1동,3.0
20243,신정2동,10.75
20243,신정3동,12.96
20243,신정4동,10.8
20243,신정6동,4.63
20243,신정7동,4.75
20243,신촌동,41.26
20243,쌍문2동,19.67
20243,쌍문4동,0.15
20243,아현동,17.8
20243,안암동,33.88
20243,압구정동,15.31
20243,약수동,37.9
20243,양재2동,9.35
20243,여의동,33.44
20243,역삼1동,3.04
20243,역삼2동,5.66
20243,역촌동,0.48
20243,연남동,30.7
20243,연희동,35.59
20243,염리동,0.4
20243,염창동,19.36
20243,영등포동,3.68
20243,영등포본동,0.67
20243,오금동,31.26
20243,오류1동,0.21
20243,오류2동,0.47
20243,오륜동,3.4
20243,옥수동,33.75
20243,왕십리도선동,0.12
20243,용강동,23.42
20243,용답동,17.57
20243,용문동,54.58
20243,용신동,0.07
20243,우이동,60.17
20243,원효로1동,0.05
20243,월계2동,41.67
20243,위례동,10.75
20243,은천동,17.83
20243,응봉동,21.73
20243,응암1동,34.09
20243,응암2동,40.91
20243,응암3동,27.27
20243,이촌2동,3.68
20243,이태원2동,0.67
20243,이화동,24.61
20243,인수동,14.79
20243,인헌동,8.13
20243,일원본동,20.83
20243,자양1동,5.44
20243,자양2동,33.56
20243,자양3동,32.97
20243,자양4동,21.03
20243,잠실3동,33.33
20243,잠실본동,30.5
20243,잠원동,18.53
20243,장안2동,0.58
20243,장지동,23.01
20243,장충동,69.75
20243,정릉2동,12.22
20243,정릉3동,9.19
20243,정릉4동,0.46
20243,제기동,33.73
20243,조원동,41.83
20243,종암동,27.43
20243,중계본동,41.41
20243,중곡1동,4.26
20243,중곡2동,3.88
20243,중곡3동,0.2
20243,중곡4동,0.1
20243,중림동,17.59
20243,중앙동,49.23
20243,증산동,13.82
20243,진관동,42.55
20243,창2동,2.76
20243,창3동,40.05
20243,천연동,20.51
20243,천호1동,23.08
20243,청담동,22.67
20243,청량리동,0.03
20243,청룡동,41.58
20243,청림동,9.75
20243,청운효자동,0.44
20243,청파동,12.6
20243,충현동,0.17
20243,평창동,44.49
20243,풍납2동,0.27
20243,필동,23.64
20243,한강로동,2.29
20243,한남동,39.98
20243,합정동,2.29
20243,항동,21.81
20243,행운동,0.56
20243,혜화동,37.51
20243,홍은2동,33.33
20243,화곡1동,24.24
20243,화곡2동,19.23
20243,화곡3동,19.23
20243,화곡4동,22.79
20243,화곡6동,4.27
20243,화곡본동,4.57
20243,화양동,19.58
20243,황학동,25.69
20243,회기동,12.74
20243,회현동,8.04
20243,효창동,2.06
20243,후암동,32.46
20243,흑석동,65.79
20244,가락2동,7.86
20244,가락본동,20.71
20244,가리봉동,3.48
20244,가산동,32.98
20244,가회동,10.43
20244,강일동,29.61
20244,개봉1동,0.43
20244,개봉2동,8.26
20244,개봉3동,21.76
20244,개포1동,1.86
20244,개포2동,1.86
20244,개포4동,34.27
20244,고척1동,37.5
20244,고척2동,0.22
20244,공덕동,25.28
20244,공릉2동,0.34
20244,공항동,19.4
20244,광장동,27.95
20244,광희동,2.38
20244,구로1동,14.81
20244,구로3동,19.94
20244,구로5동,0.6
20244,구산동,35.58
20244,구의2동,5.49
20244,구의3동,18.68
20244,군자동,28.0
20244,길동,36.91
