quarter,dong_code,dong_name,store_total,store_normal,store_franchise,industry_code,industry_name,survival_1y,survival_3y,survival_5y,survival_1y_num,survival_1y_den,survival_3y_num,survival_3y_den,survival_5y_num,survival_5y_den,surv2_1y,surv2_3y,surv2_5y,avg_oper_period,avg_oper_period_90,open_count,close_count,open_rate,close_rate,golmok_avg_sales,income_level,income_raw,household_count,floating_pop,building_pop,resident_pop_api,worker_pop
20192,11440565,공덕동,20.0,15.0,5.0,CS100003,일식,100.0,100.0,20.0,1.0,1.0,2.0,2.0,1.0,5.0,71.4,28.6,14.3,3.85,4.808333333333334,1.0,3.0,5.0,15.0,32454245.12,8,"8분위:3,741,083~4,890,361원",17548.0,139080.25885154208,187437.78530064216,374.7654725024452,90.20823526514508
20193,11440565,공덕동,22.0,17.0,5.0,CS100003,일식,100.0,66.7,0.0,1.0,1.0,2.0,3.0,0.0,1.0,71.4,28.6,14.3,3.925,4.833333333333333,0.0,1.0,0.0,4.5,27724339.153846152,8,"8분위:3,741,083~4,890,361원",17352.0,143264.276536669,195792.8007908358,372.82276741407253,90.20823526514508
20194,11440565,공덕동,20.0,16.0,4.0,CS100003,일식,100.0,87.5,0.0,3.0,3.0,7.0,8.0,0.0,4.0,100.0,50.0,50.0,4.091666666666667,4.858333333333333,0.0,1.0,0.0,5.0,28611498.958333332,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20201,11440565,공덕동,21.0,16.0,5.0,CS100003,일식,100.0,85.7,14.3,3.0,3.0,6.0,7.0,1.0,7.0,100.0,50.0,50.0,4.033333333333333,4.833333333333333,1.0,0.0,4.8,0.0,25807695.12,8,"8분위:3,741,083~4,890,361원",15722.0,145607.80681832557,199602.8015875064,331.0742312977801,90.20823526514508
20202,11440565,공덕동,20.0,15.0,5.0,CS100003,일식,100.0,80.0,14.3,3.0,3.0,4.0,5.0,1.0,7.0,71.4,28.6,14.3,4.033333333333333,4.858333333333333,0.0,0.0,0.0,0.0,32452994.12,8,"8분위:3,741,083~4,890,361원",15722.0,141870.75847815227,193517.95437433867,331.0742312977801,90.20823526514508
20203,11440565,공덕동,21.0,17.0,4.0,CS100003,일식,100.0,83.3,25.0,1.0,1.0,5.0,6.0,1.0,4.0,100.0,50.0,50.0,4.075,4.808333333333334,2.0,2.0,9.5,9.5,25094971.13043478,8,"8분위:3,741,083~4,890,361원",15722.0,140982.42223574733,192726.8074043238,331.0742312977801,90.20823526514508
20204,11440565,공덕동,20.0,16.0,4.0,CS100003,일식,100.0,87.5,0.0,3.0,3.0,7.0,8.0,0.0,4.0,100.0,50.0,50.0,4.091666666666667,4.858333333333333,0.0,1.0,0.0,5.0,28611498.958333332,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20211,11440565,공덕동,24.0,20.0,4.0,CS100003,일식,66.7,100.0,100.0,2.0,3.0,3.0,3.0,3.0,3.0,100.0,80.0,80.0,3.8333333333333335,4.725,1.0,0.0,4.2,0.0,26637177.083333332,8,"8분위:3,741,083~4,890,361원",18628.0,136184.33313314116,197401.0306224466,372.4891715908166,90.50258452095913
20212,11440565,공덕동,23.0,19.0,4.0,CS100003,일식,0.0,100.0,100.0,0.0,1.0,1.0,1.0,2.0,2.0,100.0,80.0,80.0,3.925,4.733333333333333,4.0,1.0,17.4,4.3,40280382.43478261,8,"8분위:3,741,083~4,890,361원",18628.0,137716.66630069978,192230.0958585472,372.4891715908166,90.50258452095913
20213,11440565,공덕동,20.0,17.0,3.0,CS100003,일식,50.0,100.0,66.7,1.0,2.0,1.0,1.0,2.0,3.0,100.0,80.0,80.0,4.233333333333333,4.858333333333333,0.0,1.0,0.0,5.0,38915161.65,8,"8분위:3,741,083~4,890,361원",18628.0,139267.20006390958,0.0,372.4891715908166,90.50258452095913
20214,11440565,공덕동,27.0,23.0,4.0,CS100003,일식,83.3,100.0,62.5,5.0,6.0,3.0,3.0,5.0,8.0,100.0,100.0,50.0,3.425,4.608333333333333,2.0,2.0,7.4,7.4,29980335.185185187,8,"8분위:3,741,083~4,890,361원",18628.0,138501.20518386282,191811.02838952478,372.4891715908166,99.63722309305507
20221,11440565,공덕동,27.0,23.0,4.0,CS100003,일식,100.0,100.0,57.1,2.0,2.0,3.0,3.0,4.0,7.0,100.0,100.0,50.0,3.5,4.658333333333333,2.0,0.0,7.4,0.0,27663602.740740743,8,"8분위:3,741,083~4,890,361원",18628.0,137912.77158656495,190588.80891014342,372.4891715908166,99.63722309305507
20222,11440565,공덕동,25.0,21.0,4.0,CS100003,일식,66.7,100.0,80.0,2.0,3.0,3.0,3.0,4.0,5.0,100.0,80.0,80.0,3.808333333333333,4.716666666666667,1.0,0.0,4.0,0.0,48195392.36,8,"8분위:3,741,083~4,890,361원",18628.0,137656.6975456486,201476.56082916577,372.4891715908166,99.63722309305507
20223,11440565,공덕동,28.0,24.0,4.0,CS100003,일식,80.0,100.0,50.0,4.0,5.0,1.0,1.0,3.0,6.0,100.0,100.0,50.0,3.2916666666666665,4.583333333333333,2.0,1.0,7.1,3.6,33936192.35714286,8,"8분위:3,741,083~4,890,361원",18628.0,141068.27410202642,194186.26708213225,372.4891715908166,99.63722309305507
20224,11440565,공덕동,27.0,23.0,4.0,CS100003,일식,83.3,100.0,62.5,5.0,6.0,3.0,3.0,5.0,8.0,100.0,100.0,50.0,3.425,4.608333333333333,2.0,2.0,7.4,7.4,29980335.185185187,8,"8분위:3,741,083~4,890,361원",18628.0,138501.20518386282,191811.02838952478,372.4891715908166,99.63722309305507
20231,11440565,공덕동,27.0,23.0,4.0,CS100003,일식,57.1,33.3,66.7,4.0,7.0,1.0,3.0,2.0,3.0,100.0,100.0,66.7,3.1,4.525,2.0,3.0,7.4,11.1,24724486.814814813,8,"8분위:3,741,083~4,890,361원",18628.0,134021.30762679162,161709.0340124876,364.3356972047675,84.2721919395618
20232,11440565,공덕동,28.0,24.0,4.0,CS100003,일식,50.0,0.0,100.0,3.0,6.0,0.0,1.0,1.0,1.0,100.0,100.0,66.7,3.125,4.566666666666666,2.0,3.0,7.1,10.7,31025147.0,8,"8분위:3,741,083~4,890,361원",18628.0,142374.26250350592,168233.54841584063,364.3356972047675,84.2721919395618
20233,11440565,공덕동,29.0,25.0,4.0,CS100003,일식,62.5,50.0,100.0,5.0,8.0,1.0,2.0,1.0,1.0,100.0,100.0,66.7,3.183333333333333,4.6,1.0,1.0,3.4,3.4,39611961.06896552,8,"8분위:3,741,083~4,890,361원",18628.0,149163.702814829,201422.3257395291,364.3356972047675,84.2721919395618
20234,11440565,공덕동,24.0,21.0,3.0,CS100003,일식,83.3,50.0,66.7,5.0,6.0,3.0,6.0,2.0,3.0,100.0,100.0,100.0,3.325,4.641666666666667,0.0,2.0,0.0,8.3,24660001.958333332,8,"8분위:3,741,083~4,890,361원",18559.0,131282.37798980006,160009.00134153044,357.3988664094164,125.81468357678436
20241,11440565,공덕동,26.0,22.0,4.0,CS100003,일식,66.7,50.0,66.7,4.0,6.0,1.0,2.0,2.0,3.0,100.0,100.0,100.0,3.2583333333333333,4.6,0.0,0.0,0.0,0.0,23803709.846153848,8,"8분위:3,741,083~4,890,361원",18559.0,131995.4292503677,161811.6744810377,357.3988664094164,125.81468357678436
20242,11440565,공덕동,26.0,22.0,4.0,CS100003,일식,71.4,33.3,66.7,5.0,7.0,1.0,3.0,2.0,3.0,100.0,100.0,66.7,3.183333333333333,4.558333333333334,0.0,1.0,0.0,3.8,28101977.115384616,8,"8분위:3,741,083~4,890,361원",18559.0,133772.08211189386,164432.5872368211,357.3988664094164,125.81468357678436
20243,11440565,공덕동,24.0,21.0,3.0,CS100003,일식,83.3,40.0,100.0,5.0,6.0,2.0,5.0,1.0,1.0,100.0,100.0,100.0,3.3583333333333334,4.641666666666667,1.0,1.0,4.2,4.2,18336208.083333332,8,"8분위:3,741,083~4,890,361원",18559.0,126916.43284129634,152397.67697767855,357.3988664094164,125.81468357678436
20244,11440565,공덕동,24.0,21.0,3.0,CS100003,일식,83.3,50.0,66.7,5.0,6.0,3.0,6.0,2.0,3.0,100.0,100.0,100.0,3.325,4.641666666666667,0.0,2.0,0.0,8.3,24660001.958333332,8,"8분위:3,741,083~4,890,361원",18559.0,131282.37798980006,160009.00134153044,357.3988664094164,125.81468357678436
20191,11440565,공덕동,13.0,10.0,3.0,CS100004,양식,66.7,50.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.85,3.975,1.0,0.0,7.7,0.0,50786683.692307696,8,"8분위:3,741,083~4,890,361원",17548.0,135958.12573004805,186018.82902888098,374.7654725024452,90.20823526514508
20192,11440565,공덕동,12.0,9.0,3.0,CS100004,양식,66.7,66.7,0.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.9,3.975,0.0,1.0,0.0,8.3,60431797.583333336,8,"8분위:3,741,083~4,890,361원",17548.0,139080.25885154208,187437.78530064216,374.7654725024452,90.20823526514508
20193,11440565,공덕동,13.0,10.0,3.0,CS100004,양식,50.0,66.7,50.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,3.7416666666666667,3.95,0.0,0.0,0.0,0.0,61076168.583333336,8,"8분위:3,741,083~4,890,361원",17352.0,143264.276536669,195792.8007908358,372.82276741407253,90.20823526514508
20194,11440565,공덕동,16.0,13.0,3.0,CS100004,양식,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,50.0,50.0,3.533333333333333,3.975,0.0,0.0,0.0,0.0,35266534.28571428,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20201,11440565,공덕동,16.0,13.0,3.0,CS100004,양식,100.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,50.0,50.0,50.0,3.475,3.95,1.0,0.0,6.3,0.0,42141541.692307696,8,"8분위:3,741,083~4,890,361원",15722.0,145607.80681832557,199602.8015875064,331.0742312977801,90.20823526514508
20202,11440565,공덕동,15.0,12.0,3.0,CS100004,양식,66.7,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.466666666666667,3.95,2.0,0.0,13.3,0.0,79716200.07692307,8,"8분위:3,741,083~4,890,361원",15722.0,141870.75847815227,193517.95437433867,331.0742312977801,90.20823526514508
20203,11440565,공덕동,15.0,12.0,3.0,CS100004,양식,100.0,50.0,50.0,1.0,1.0,1.0,2.0,1.0,2.0,50.0,50.0,50.0,3.408333333333333,4.0,0.0,2.0,0.0,13.3,34817097.0,8,"8분위:3,741,083~4,890,361원",15722.0,140982.42223574733,192726.8074043238,331.0742312977801,90.20823526514508
20204,11440565,공덕동,16.0,13.0,3.0,CS100004,양식,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,50.0,50.0,3.533333333333333,3.975,0.0,0.0,0.0,0.0,35266534.28571428,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20211,11440565,공덕동,17.0,13.0,4.0,CS100004,양식,66.7,66.7,50.0,2.0,3.0,2.0,3.0,1.0,2.0,100.0,0.0,0.0,2.3833333333333333,3.7333333333333334,0.0,3.0,0.0,17.6,15499918.05882353,8,"8분위:3,741,083~4,890,361원",18628.0,136184.33313314116,197401.0306224466,372.4891715908166,90.50258452095913
20212,11440565,공덕동,20.0,15.0,5.0,CS100004,양식,75.0,66.7,33.3,3.0,4.0,2.0,3.0,1.0,3.0,100.0,0.0,0.0,2.275,3.691666666666667,4.0,4.0,20.0,20.0,15248548.7,8,"8분위:3,741,083~4,890,361원",18628.0,137716.66630069978,192230.0958585472,372.4891715908166,90.50258452095913
20213,11440565,공덕동,20.0,17.0,3.0,CS100004,양식,75.0,50.0,66.7,3.0,4.0,1.0,2.0,2.0,3.0,100.0,0.0,0.0,2.9,3.841666666666667,3.0,0.0,15.0,0.0,12474068.2,8,"8분위:3,741,083~4,890,361원",18628.0,139267.20006390958,0.0,372.4891715908166,90.50258452095913
20214,11440565,공덕동,25.0,19.0,6.0,CS100004,양식,55.6,100.0,0.0,5.0,9.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,2.2416666666666667,3.5833333333333335,3.0,1.0,12.0,4.0,16870224.52,8,"8분위:3,741,083~4,890,361원",18628.0,138501.20518386282,191811.02838952478,372.4891715908166,99.63722309305507
20221,11440565,공덕동,23.0,17.0,6.0,CS100004,양식,40.0,100.0,0.0,2.0,5.0,2.0,2.0,0.0,1.0,100.0,100.0,100.0,2.283333333333333,3.6333333333333333,6.0,0.0,26.1,0.0,11514595.695652174,8,"8분위:3,741,083~4,890,361원",18628.0,137912.77158656495,190588.80891014342,372.4891715908166,99.63722309305507
20222,11440565,공덕동,17.0,13.0,4.0,CS100004,양식,66.7,66.7,0.0,2.0,3.0,2.0,3.0,0.0,1.0,100.0,0.0,0.0,2.475,3.7666666666666666,0.0,0.0,0.0,0.0,23356728.0,8,"8분위:3,741,083~4,890,361원",18628.0,137656.6975456486,201476.56082916577,372.4891715908166,99.63722309305507
20223,11440565,공덕동,24.0,18.0,6.0,CS100004,양식,55.6,0.0,50.0,5.0,9.0,0.0,1.0,1.0,2.0,100.0,100.0,100.0,2.3333333333333335,3.6333333333333333,0.0,1.0,0.0,4.2,14981571.208333334,8,"8분위:3,741,083~4,890,361원",18628.0,141068.27410202642,194186.26708213225,372.4891715908166,99.63722309305507
20224,11440565,공덕동,25.0,19.0,6.0,CS100004,양식,55.6,100.0,0.0,5.0,9.0,1.0,1.0,0.0,1.0,100.0,100.0,100.0,2.2416666666666667,3.5833333333333335,3.0,1.0,12.0,4.0,16870224.52,8,"8분위:3,741,083~4,890,361원",18628.0,138501.20518386282,191811.02838952478,372.4891715908166,99.63722309305507
20231,11440565,공덕동,28.0,20.0,8.0,CS100004,양식,66.7,0.0,66.7,6.0,9.0,0.0,3.0,2.0,3.0,66.7,66.7,66.7,1.9333333333333333,3.55,3.0,1.0,10.7,3.6,12456860.607142856,8,"8분위:3,741,083~4,890,361원",18628.0,134021.30762679162,161709.0340124876,364.3356972047675,84.2721919395618
20232,11440565,공덕동,26.0,18.0,8.0,CS100004,양식,77.8,0.0,66.7,7.0,9.0,0.0,4.0,2.0,3.0,66.7,66.7,66.7,1.9583333333333333,3.6,1.0,3.0,3.8,11.5,13697182.692307692,8,"8분위:3,741,083~4,890,361원",18628.0,142374.26250350592,168233.54841584063,364.3356972047675,84.2721919395618
20233,11440565,공덕동,28.0,20.0,8.0,CS100004,양식,100.0,0.0,50.0,10.0,10.0,0.0,4.0,1.0,2.0,66.7,66.7,66.7,2.075,3.591666666666667,0.0,1.0,0.0,3.6,13115970.964285715,8,"8분위:3,741,083~4,890,361원",18628.0,149163.702814829,201422.3257395291,364.3356972047675,84.2721919395618
20234,11440565,공덕동,30.0,23.0,7.0,CS100004,양식,66.7,55.6,100.0,4.0,6.0,5.0,9.0,1.0,1.0,66.7,33.3,0.0,2.0166666666666666,3.525,2.0,1.0,6.7,3.3,12376306.8,8,"8분위:3,741,083~4,890,361원",18559.0,131282.37798980006,160009.00134153044,357.3988664094164,125.81468357678436
20241,11440565,공덕동,29.0,22.0,7.0,CS100004,양식,75.0,20.0,100.0,6.0,8.0,1.0,5.0,2.0,2.0,66.7,33.3,0.0,2.0083333333333333,3.533333333333333,1.0,1.0,3.4,3.4,12846821.51724138,8,"8분위:3,741,083~4,890,361원",18559.0,131995.4292503677,161811.6744810377,357.3988664094164,125.81468357678436
20242,11440565,공덕동,29.0,22.0,7.0,CS100004,양식,64.3,0.0,66.7,9.0,14.0,0.0,3.0,2.0,3.0,66.7,66.7,66.7,1.9166666666666667,3.5083333333333333,3.0,2.0,10.3,6.9,15034766.413793104,8,"8분위:3,741,083~4,890,361원",18559.0,133772.08211189386,164432.5872368211,357.3988664094164,125.81468357678436
20243,11440565,공덕동,28.0,21.0,7.0,CS100004,양식,33.3,55.6,0.0,3.0,9.0,5.0,9.0,0.0,1.0,66.7,33.3,0.0,2.125,3.575,0.0,2.0,0.0,7.1,12081793.214285715,8,"8분위:3,741,083~4,890,361원",18559.0,126916.43284129634,152397.67697767855,357.3988664094164,125.81468357678436
20244,11440565,공덕동,30.0,23.0,7.0,CS100004,양식,66.7,55.6,100.0,4.0,6.0,5.0,9.0,1.0,1.0,66.7,33.3,0.0,2.0166666666666666,3.525,2.0,1.0,6.7,3.3,12376306.8,8,"8분위:3,741,083~4,890,361원",18559.0,131282.37798980006,160009.00134153044,357.3988664094164,125.81468357678436
20191,11440565,공덕동,16.0,11.0,5.0,CS100005,제과,83.3,50.0,100.0,5.0,6.0,1.0,2.0,1.0,1.0,100.0,100.0,100.0,2.625,4.175,1.0,1.0,6.3,6.3,30883032.454545453,8,"8분위:3,741,083~4,890,361원",17548.0,135958.12573004805,186018.82902888098,374.7654725024452,90.20823526514508
20192,11440565,공덕동,16.0,11.0,5.0,CS100005,제과,75.0,50.0,,3.0,4.0,1.0,2.0,0.0,0.0,100.0,100.0,100.0,2.6666666666666665,4.233333333333333,0.0,0.0,0.0,0.0,30765252.181818184,8,"8분위:3,741,083~4,890,361원",17548.0,139080.25885154208,187437.78530064216,374.7654725024452,90.20823526514508
20193,11440565,공덕동,16.0,11.0,5.0,CS100005,제과,75.0,0.0,,3.0,4.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,2.5833333333333335,4.183333333333334,2.0,0.0,12.5,0.0,35530302.27272727,8,"8분위:3,741,083~4,890,361원",17352.0,143264.276536669,195792.8007908358,372.82276741407253,90.20823526514508
20194,11440565,공덕동,17.0,12.0,5.0,CS100005,제과,66.7,0.0,100.0,4.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.683333333333333,4.091666666666667,1.0,1.0,5.9,5.9,32499789.692307692,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20201,11440565,공덕동,17.0,11.0,6.0,CS100005,제과,83.3,0.0,100.0,5.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.65,4.1,1.0,0.0,5.9,0.0,28390684.07142857,8,"8분위:3,741,083~4,890,361원",15722.0,145607.80681832557,199602.8015875064,331.0742312977801,90.20823526514508
20202,11440565,공덕동,16.0,10.0,6.0,CS100005,제과,80.0,0.0,100.0,4.0,5.0,0.0,4.0,2.0,2.0,100.0,100.0,100.0,2.5,4.041666666666667,2.0,2.0,12.5,12.5,40236673.25,8,"8분위:3,741,083~4,890,361원",15722.0,141870.75847815227,193517.95437433867,331.0742312977801,90.20823526514508
20203,11440565,공덕동,17.0,12.0,5.0,CS100005,제과,60.0,0.0,50.0,3.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.7666666666666666,4.116666666666666,0.0,1.0,0.0,5.9,32912954.583333332,8,"8분위:3,741,083~4,890,361원",15722.0,140982.42223574733,192726.8074043238,331.0742312977801,90.20823526514508
20204,11440565,공덕동,17.0,12.0,5.0,CS100005,제과,66.7,0.0,100.0,4.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.683333333333333,4.091666666666667,1.0,1.0,5.9,5.9,32499789.692307692,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20211,11440565,공덕동,20.0,16.0,4.0,CS100005,제과,80.0,33.3,0.0,4.0,5.0,2.0,6.0,0.0,2.0,50.0,0.0,0.0,2.7,3.933333333333333,1.0,0.0,5.0,0.0,51151831.65,8,"8분위:3,741,083~4,890,361원",18628.0,136184.33313314116,197401.0306224466,372.4891715908166,90.50258452095913
20212,11440565,공덕동,19.0,15.0,4.0,CS100005,제과,80.0,25.0,0.0,4.0,5.0,1.0,4.0,0.0,2.0,50.0,0.0,0.0,2.6166666666666667,3.9,2.0,1.0,10.5,5.3,57093715.05263158,8,"8분위:3,741,083~4,890,361원",18628.0,137716.66630069978,192230.0958585472,372.4891715908166,90.50258452095913
20213,11440565,공덕동,18.0,14.0,4.0,CS100005,제과,100.0,25.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,50.0,0.0,0.0,2.675,3.9833333333333334,2.0,1.0,11.1,5.6,58549011.277777776,8,"8분위:3,741,083~4,890,361원",18628.0,139267.20006390958,0.0,372.4891715908166,90.50258452095913
20214,11440565,공덕동,20.0,17.0,3.0,CS100005,제과,100.0,50.0,0.0,6.0,6.0,3.0,6.0,0.0,3.0,66.7,33.3,33.3,2.808333333333333,4.091666666666667,0.0,0.0,0.0,0.0,49785705.05,8,"8분위:3,741,083~4,890,361원",18628.0,138501.20518386282,191811.02838952478,372.4891715908166,99.63722309305507
20221,11440565,공덕동,20.0,17.0,3.0,CS100005,제과,80.0,50.0,0.0,4.0,5.0,3.0,6.0,0.0,4.0,66.7,33.3,33.3,2.841666666666667,4.016666666666667,1.0,1.0,5.0,5.0,51251744.2,8,"8분위:3,741,083~4,890,361원",18628.0,137912.77158656495,190588.80891014342,372.4891715908166,99.63722309305507
20222,11440565,공덕동,20.0,16.0,4.0,CS100005,제과,75.0,40.0,0.0,3.0,4.0,2.0,5.0,0.0,4.0,50.0,0.0,0.0,2.808333333333333,4.008333333333334,0.0,0.0,0.0,0.0,60890760.95,8,"8분위:3,741,083~4,890,361원",18628.0,137656.6975456486,201476.56082916577,372.4891715908166,99.63722309305507
20223,11440565,공덕동,25.0,20.0,5.0,CS100005,제과,100.0,60.0,0.0,6.0,6.0,3.0,5.0,0.0,2.0,66.7,33.3,33.3,2.5416666666666665,3.816666666666667,5.0,0.0,20.0,0.0,38318047.56,8,"8분위:3,741,083~4,890,361원",18628.0,141068.27410202642,194186.26708213225,372.4891715908166,99.63722309305507
20224,11440565,공덕동,20.0,17.0,3.0,CS100005,제과,100.0,50.0,0.0,6.0,6.0,3.0,6.0,0.0,3.0,66.7,33.3,33.3,2.808333333333333,4.091666666666667,0.0,0.0,0.0,0.0,49785705.05,8,"8분위:3,741,083~4,890,361원",18628.0,138501.20518386282,191811.02838952478,372.4891715908166,99.63722309305507
20231,11440565,공덕동,28.0,22.0,6.0,CS100005,제과,100.0,60.0,33.3,6.0,6.0,3.0,5.0,2.0,6.0,80.0,40.0,40.0,2.4583333333333335,3.8916666666666666,1.0,0.0,3.6,0.0,31820140.214285713,8,"8분위:3,741,083~4,890,361원",18628.0,134021.30762679162,161709.0340124876,364.3356972047675,84.2721919395618
20232,11440565,공덕동,27.0,21.0,6.0,CS100005,제과,50.0,80.0,25.0,1.0,2.0,4.0,5.0,1.0,4.0,80.0,40.0,40.0,2.3666666666666667,3.85,3.0,1.0,11.1,3.7,33868649.40740741,8,"8분위:3,741,083~4,890,361원",18628.0,142374.26250350592,168233.54841584063,364.3356972047675,84.2721919395618
20233,11440565,공덕동,25.0,20.0,5.0,CS100005,제과,75.0,100.0,25.0,3.0,4.0,4.0,4.0,1.0,4.0,80.0,40.0,40.0,2.408333333333333,3.941666666666667,1.0,1.0,4.0,4.0,39111156.32,8,"8분위:3,741,083~4,890,361원",18628.0,149163.702814829,201422.3257395291,364.3356972047675,84.2721919395618
20234,11440565,공덕동,30.0,24.0,6.0,CS100005,제과,100.0,83.3,50.0,9.0,9.0,5.0,6.0,3.0,6.0,80.0,80.0,80.0,2.7583333333333333,4.041666666666667,1.0,0.0,3.3,0.0,28720128.9,8,"8분위:3,741,083~4,890,361원",18559.0,131282.37798980006,160009.00134153044,357.3988664094164,125.81468357678436
20241,11440565,공덕동,29.0,23.0,6.0,CS100005,제과,100.0,60.0,50.0,6.0,6.0,3.0,5.0,3.0,6.0,80.0,80.0,80.0,2.658333333333333,3.9916666666666667,0.0,0.0,0.0,0.0,31955697.862068966,8,"8분위:3,741,083~4,890,361원",18559.0,131995.4292503677,161811.6744810377,357.3988664094164,125.81468357678436
20242,11440565,공덕동,29.0,23.0,6.0,CS100005,제과,100.0,25.0,40.0,6.0,6.0,1.0,4.0,2.0,5.0,80.0,40.0,40.0,2.5,3.8833333333333333,2.0,1.0,6.9,3.4,33692754.68965517,8,"8분위:3,741,083~4,890,361원",18559.0,133772.08211189386,164432.5872368211,357.3988664094164,125.81468357678436
20243,11440565,공덕동,32.0,26.0,6.0,CS100005,제과,100.0,83.3,60.0,5.0,5.0,5.0,6.0,3.0,5.0,80.0,80.0,80.0,2.625,4.041666666666667,2.0,0.0,6.3,0.0,25890101.0,8,"8분위:3,741,083~4,890,361원",18559.0,126916.43284129634,152397.67697767855,357.3988664094164,125.81468357678436
20244,11440565,공덕동,30.0,24.0,6.0,CS100005,제과,100.0,83.3,50.0,9.0,9.0,5.0,6.0,3.0,6.0,80.0,80.0,80.0,2.7583333333333333,4.041666666666667,1.0,0.0,3.3,0.0,28720128.9,8,"8분위:3,741,083~4,890,361원",18559.0,131282.37798980006,160009.00134153044,357.3988664094164,125.81468357678436
20191,11440565,공덕동,12.0,5.0,7.0,CS100006,패스트푸드,,50.0,,0.0,0.0,1.0,2.0,0.0,0.0,,,,4.058333333333334,5.091666666666667,0.0,0.0,0.0,0.0,22260183.6,8,"8분위:3,741,083~4,890,361원",17548.0,135958.12573004805,186018.82902888098,374.7654725024452,90.20823526514508
20192,11440565,공덕동,12.0,5.0,7.0,CS100006,패스트푸드,100.0,25.0,,2.0,2.0,1.0,4.0,0.0,0.0,,,,4.2,5.05,0.0,1.0,0.0,8.3,21555432.5,8,"8분위:3,741,083~4,890,361원",17548.0,139080.25885154208,187437.78530064216,374.7654725024452,90.20823526514508
20193,11440565,공덕동,13.0,5.0,8.0,CS100006,패스트푸드,80.0,50.0,0.0,4.0,5.0,2.0,4.0,0.0,1.0,,,,4.158333333333333,5.016666666666667,0.0,1.0,0.0,7.7,17424966.90909091,8,"8분위:3,741,083~4,890,361원",17352.0,143264.276536669,195792.8007908358,372.82276741407253,90.20823526514508
20194,11440565,공덕동,13.0,5.0,8.0,CS100006,패스트푸드,100.0,80.0,,1.0,1.0,4.0,5.0,0.0,0.0,66.7,33.3,0.0,3.941666666666667,4.908333333333333,1.0,2.0,7.7,15.4,21657220.181818184,8,"8분위:3,741,083~4,890,361원",15722.0,143439.9245492551,196309.51235905383,331.0742312977801,90.20823526514508
20201,11440565,공덕동,14.0,6.0,8.0,CS100006,패스트푸드,100.0,100.0,,1.0,1.0,2.0,2.0,0.0,0.0,66.7,33.3,0.0,3.808333333333333,4.9,1.0,0.0,7.1,0.0,16135522.25,8,"8분위:3,741,083~4,890,361원",15722.0,145607.80681832557,199602.8015875064,331.0742312977801,90.20823526514508
20202,11440565,공덕동,13.0,5.0,8.0,CS100006,패스트푸드,100.0,100.0,,1.0,1.0,2.0,2.0,0.0,0.0,,,,3.9,4.975,1.0,0.0,7.7,0.0,20934293.363636363,8,"8분위:3,741,083~4,890,361원",15722.0,141870.75847815227,193517.95437433867,331.0742312977801,90.20823526514508
20203,11440565,공덕동,15.0,7.0,8.0,CS100006,패스트푸드,100.0,71.4,0.0,1.0,1.0,5.0,7.0,0.0,2.0,66.7,33.3,0.0,3.4166666666666665,4.775,3.0,0.0,20.0,0.0,21303095.333333332,8,"8분위:3,741,083~4,890,361원",15722.0,140982.42223574733,192726.8074043238,331.0742312977801,90.20823526514508
