quarter,dong_code,industry_code,dong_name,industry_name,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20201,11440660,CS100008,서교동,분식전문점,3840968805,271524,2609510005,1231458800,486094440,491926031,512213711,539195938,580079885,660764050,570694750,227388983,70958166,807096941,694666003,1397811636,643047076,1615732452,1983436995,116065628,1747314628,797636098,489046348,351607989,97498752,186602,84922,33316,36229,36429,38422,42206,45934,38988,12489,6699,56246,56264,99080,40746,112407,151417,11838,130803,55582,35093,25059,5445
20201,11440660,CS100009,서교동,호프-간이주점,16087960444,470680,9376832324,6711128120,1526665276,1506643666,1889798931,1738066900,2715657551,3637114712,3074013408,7223162339,300892193,54145483,119154155,2059139118,6331467156,9070581000,6536929025,450529422,9349260983,3142923486,1427145982,1008640540,229009624,262054,208626,46145,37422,52787,51420,74280,112152,96474,226244,9430,2910,3627,56683,171786,261639,204446,15576,302901,82015,31453,27994,6145
20201,11440660,CS100010,서교동,커피-음료,11219387933,1149879,7203033592,4016354341,1288996928,1327175899,1468397517,1489960023,1628503225,2262354688,1753999653,249934680,593079972,2269759386,3219455110,3720851498,1166307287,4033141591,6774525855,266532548,5630692688,2763203829,1112618465,819583413,215036491,769245,380634,142922,144844,153736,157564,170179,210014,170620,17867,82122,250791,333803,361815,103481,419312,701277,32141,585770,280757,116111,85098,20720
20201,11440660,CS100003,서교동,일식음식점,6863815498,244378,4460455190,2403360308,794260189,773156915,919853329,858780199,1114404558,1379618790,1023741518,489691733,6245142,1150605434,855696702,2842834370,1518742117,3572233549,2753356507,116850662,3163198587,1713324980,653775561,508875060,169565208,161311,83067,29533,27630,32885,32593,38670,45361,37706,16501,202,57957,40719,95191,33808,122511,114542,7040,133346,52234,20741,18618,5077
20201,11440660,CS100002,서교동,중식음식점,3503619050,136890,2455686575,1047932475,385036693,488288918,465306820,535765654,581288490,592082374,455850101,98183143,9934942,796764542,495158348,1545562393,558015682,1607666018,1401004731,82744423,1186179513,745026456,447792869,368629692,178297793,100215,36675,17309,19499,20353,21417,21637,20327,16348,2323,587,42324,26626,52147,12883,60121,68694,5806,59898,26724,17677,13207,5500
20201,11440660,CS100007,서교동,치킨전문점,1364932730,49609,913384506,451548224,148745600,159515880,180405730,187368045,237349251,255018651,196529573,155065657,945860,28017853,75574411,497177140,608151809,730736534,577376374,46303411,579032450,283119701,207720068,145348194,46589087,33342,16267,5983,5777,6699,6802,8081,9002,7265,4081,18,1456,4755,20354,18945,24856,23553,2485,22501,8775,6979,5602,2063
20201,11440660,CS100006,서교동,패스트푸드점,2525390378,199663,1579871524,945518854,294291286,289011597,314776807,309438374,372353460,504354696,441164158,136282066,70559890,410600699,517482406,1023157369,367307948,1224273376,1244529276,81247481,1363826235,527488259,242199053,199788026,54253602,129194,70469,24480,23421,25907,25677,29709,37319,33150,14212,7536,36817,42071,72986,26041,98840,98502,7758,108350,40880,19712,16393,4251
20201,11440680,CS100001,합정동,한식음식점,9313983383,264604,6648813877,2665169506,1177355732,1259163321,1288898663,1323357669,1600038492,1586764753,1078404753,745079713,87055470,1355612061,611773413,4008624823,2505837903,5006297279,3182986749,33039169,2576141638,2431988809,1430250626,1124677092,593186696,195694,68910,36669,38161,38204,39395,43265,40099,28811,15275,3949,70452,29158,97254,48516,139347,103313,1658,78002,69161,41932,33783,18117
20201,11440680,CS100010,합정동,커피-음료,4812534855,488155,3079534284,1733000571,558221261,582838633,606634249,636771424,695068717,923125730,809874841,8651822,205989823,1174206198,1394143537,1617213425,412330050,1750546631,2891941029,35170176,2241620935,1507959888,434112783,326590866,97033012,327847,160308,61371,61402,63723,68000,73351,85550,74758,803,30727,117561,144796,156718,37550,193020,284048,4180,231612,148237,47701,35508,9828
20201,11440680,CS100009,합정동,호프-간이주점,1093550954,26580,663318361,430232593,105799422,121055089,114825626,138421676,183216548,266224588,164008005,403202690,5388052,18314429,2177497,152296171,512172115,618594124,415891823,6463703,349272199,348857871,170258944,132815644,26817583,16384,10196,2700,3141,2926,3368,4249,5831,4365,8648,50,1379,108,3988,12407,14476,11122,155,9972,8333,3733,2627,779
20201,11440680,CS100008,합정동,분식전문점,633182450,28795,440115857,193066593,64845423,89877323,89764860,96469377,99158874,110051479,83015114,95555457,8469964,47332196,53721621,183917938,244185274,250608577,350442265,3422432,261439622,189610292,103663320,33824122,9091052,20492,8303,3713,4150,4122,4119,4388,4816,3487,1883,902,4388,2963,10021,8638,11360,16376,236,13016,8500,3407,1909,662
20201,11440680,CS100007,합정동,치킨전문점,162031153,5635,115429543,46601610,19648582,22509835,23236063,25507261,24527802,26709933,19891677,23269179,0,1832275,2793528,54953220,79182951,106944385,44209818,948885,33474470,44790250,34507183,28068561,9364853,3899,1736,720,719,782,798,880,867,869,758,0,103,128,2100,2546,3594,1833,38,1092,1790,1185,963,359
20201,11440680,CS100006,합정동,패스트푸드점,224179086,16310,142943004,81236082,28899907,24670619,28593834,29128684,31649960,41770190,39465892,0,1776696,51713473,42004256,99588198,29096463,111839900,91161557,3498537,71019984,54718281,38784633,27909510,7070515,11185,5125,2244,2082,2082,2351,2426,2691,2434,0,195,3899,3046,7178,1992,8623,6984,345,6036,4371,2704,1714,436
20201,11440680,CS100005,합정동,제과점,438675099,54191,290502247,148172852,25066871,62586970,61903073,70143344,70801989,79738083,68434769,18256,54776736,93498413,120741375,138375622,31264697,142765808,263745281,1237456,103136609,139403586,84250141,55280059,23203233,37038,17153,3070,8333,8021,8936,8678,9120,8033,5,9312,10908,12980,16779,4207,17448,34583,270,15278,18434,9158,6084,2806
20201,11440680,CS100004,합정동,양식음식점,1277114409,40529,797343305,479771104,101110304,133379270,172349811,163521019,226982901,274364572,205406532,109963711,409069,136032961,103007952,542171692,385529024,636813967,570773853,6241655,564463480,421316583,121541732,71505202,22519168,25296,15233,3758,4356,4845,5260,7077,8527,6706,3909,35,6354,4926,15192,10113,20069,19413,300,20213,12325,3717,2166,764
20201,11440680,CS100003,합정동,일식음식점,960124498,23353,671655371,288469127,89294723,142236654,146293092,132145158,161685744,192701747,95767380,88869578,0,147930367,57068789,321439285,344816479,536713942,307252077,1485300,291656345,289061722,126214838,102764386,32783427,16359,6994,2170,3360,3513,3619,3697,4247,2747,1293,0,6279,2558,8417,4806,11627,9827,97,8646,6737,2834,2138,1000
20201,11440680,CS100002,합정동,중식음식점,881909725,23782,679774045,202135680,101147150,155811843,143855025,133326233,145633794,153759947,48375733,94152007,9695457,140400508,41795568,318353260,277512925,489914055,248437716,1930257,145912361,322776873,129435501,100167973,38128806,18502,5280,3478,3734,3725,3574,3991,3375,1905,2202,494,7176,2220,6719,4971,13777,7146,104,4728,6603,4396,3366,1729
20201,11440690,CS100009,망원1동,호프-간이주점,1040699466,20944,633845704,406853762,95244435,109862662,129461824,138747423,160529360,222829100,184024662,304081838,0,0,764659,233826946,502026023,467101844,516225723,10122434,439664164,357344732,110873118,52828230,12494886,13031,7913,1951,2427,2817,2793,3043,4469,3444,6004,0,0,27,4620,10293,9279,10807,248,9078,6887,2194,1277,403
20201,11440690,CS100010,망원1동,커피-음료,486441986,60225,304551605,181890381,37138193,70607249,50789972,64801917,81214274,103039517,78850864,12687688,19603894,89356529,154283981,171433683,39076211,167652591,315870935,11092827,249577393,129258455,43895503,41666123,8033223,36929,23296,5706,7506,6621,7836,9260,13151,10145,202,3655,13644,21674,18958,2092,21656,38493,1734,29662,15262,6981,5044,1467
20201,11440690,CS100007,망원1동,치킨전문점,346192414,23286,209509966,136682448,40157504,31475177,41756456,42621331,53499498,66506738,70175710,11929684,430031,37210617,63296965,174203437,59121680,174141862,170840303,1609890,64635056,85284964,102948138,60309128,30194988,13704,9582,2594,2328,2500,2723,3559,4612,4970,522,46,2988,5477,12025,2228,11372,11879,92,4501,5904,6560,4016,2179
20201,11440690,CS100006,망원1동,패스트푸드점,638745463,81505,435961258,202784205,90462352,81760616,73570090,94595597,95572603,101687575,101096630,61492904,54360162,137716454,110139126,187046382,87990435,335106960,292628382,6730191,211642831,179023116,126101461,73904987,30332756,56850,24655,11508,11085,10009,12076,12172,12382,12273,7630,9044,16258,14329,22645,11599,41923,38952,1144,28276,23314,14832,9386,3922
20201,11440690,CS100005,망원1동,제과점,438494625,53640,292902739,145591886,53742932,52272983,60532656,56588770,69765398,82556288,63035598,0,29995824,72065416,94641263,174788842,67003280,183545902,238658711,2005088,92378757,118576715,106765336,66754200,35724518,36069,17571,6870,6925,7067,7055,8152,10204,7367,0,3445,8576,12381,21889,7349,21520,31364,369,13788,14856,11916,7495,4462
20201,11440690,CS100004,망원1동,양식음식점,613766802,17132,391370445,222396357,83324786,64400950,75050993,73572643,95021073,165367748,57028609,44286317,419300,108734650,109653195,230300163,120373177,228194989,367907589,3071757,280108318,190709575,64882756,46742179,10587995,10835,6297,2224,1788,2193,2063,2567,4629,1668,772,24,3737,3603,6661,2335,6090,10698,132,8408,4917,1704,1333,302
20201,11440690,CS100003,망원1동,일식음식점,153892420,3626,108650046,45242374,15648619,19850217,16725201,25438302,30987707,36478193,8764181,17652935,0,9753872,3970824,58394989,64119800,67799984,80758885,587630,72233588,57942664,11988015,4053353,1753619,2393,1233,420,523,245,577,628,819,414,265,0,653,276,1367,1065,1539,2005,37,1913,1143,255,150,46
20201,11440690,CS100002,망원1동,중식음식점,276015526,15692,174204533,101810993,27333791,31589738,34090372,32858410,48332222,55937063,45873930,6027891,503149,78486960,50064458,110400103,30532965,140774703,117364294,2157085,73738285,65032052,58101078,40218528,18891971,9804,5888,1253,1977,1976,1855,2743,3098,2790,90,19,4748,3564,6566,705,7568,7470,294,5248,3717,2833,2115,831
20201,11440690,CS100001,망원1동,한식음식점,5460389233,218805,3651910650,1808478583,638191877,698172794,708264032,732596191,874685756,970547576,837931007,422388522,48906463,941389354,584469681,2230393012,1232842201,2905220673,2160676582,20379101,1326986324,1398440479,1048035446,862859946,409195963,153498,65307,28103,30028,29437,32225,33705,35547,29760,8962,3731,58842,35853,84445,26972,111899,96791,1303,58373,56779,40410,34684,17138
20201,11440690,CS100008,망원1동,분식전문점,1027025138,120817,645867049,381158089,127565786,114610993,103328788,141744501,158616981,202030472,179127617,35592258,23091230,186986088,247509110,411542856,122303596,444565189,560420194,8110531,265167361,264912502,243451954,155905191,67437841,77869,42948,16919,14312,11309,16386,18943,22282,20666,2925,3072,20337,29556,50240,14687,50652,68833,1211,32943,32004,27461,17964,7900
20201,11440700,CS100002,망원2동,중식음식점,380795388,16247,232319342,148476046,25772499,44462270,52921614,49715532,59447427,72168482,76307564,2985992,1349896,163386950,61185355,131261611,20625584,216934035,124953004,803917,57062690,106249667,87709772,63282901,26778093,10417,5830,1111,2154,2341,2414,2397,2746,3084,10,60,7287,2711,5583,596,9662,5374,46,2668,4580,3622,2765,1354
20201,11440700,CS100010,망원2동,커피-음료,182990086,25877,129142180,53847906,21386655,27619754,25009907,28632180,26493684,29106270,24741636,0,14065501,48744984,51156159,51814203,17209239,69107310,101617985,1464842,56284812,46904866,33955166,23986148,8129460,18559,7318,3288,3714,3794,4027,3736,3779,3539,0,2712,6873,7450,6580,2262,10098,14996,225,8680,6976,4781,3321,1113
20201,11440700,CS100009,망원2동,호프-간이주점,101461357,2882,65666597,35794760,9880747,15812961,13741607,14221680,12009602,18624801,17169959,51359579,1304286,0,871128,13634964,34291400,59920644,39126250,883332,36869483,25618724,18511168,15387727,1776461,1950,932,330,397,434,406,383,528,404,1328,18,0,31,475,1030,1744,1083,37,971,693,530,523,75
20201,11440700,CS100008,망원2동,분식전문점,117445230,17556,86529828,30915402,12904701,20531820,19187124,15428430,18477753,20025656,10889746,0,3134011,39435357,37112440,37763422,0,47058196,68164009,345480,14895285,31066599,48109834,14354993,6450013,13501,4055,1946,3448,2735,2572,2800,2669,1386,0,499,5638,5370,6049,0,6303,11006,128,2563,4653,6775,2083,1109
20201,11440700,CS100007,망원2동,치킨전문점,207663138,8635,126260835,81402303,22176362,21174615,24756258,24186649,33966951,37667858,43734445,14770289,0,4763881,19496655,99479415,69152898,106995906,97622208,1491675,34021405,48527371,65846414,41014273,13716977,5448,3187,1002,898,1049,1088,1411,1527,1660,486,0,216,786,4302,2845,4500,4058,71,1565,1999,2608,1722,594
20201,11440700,CS100006,망원2동,패스트푸드점,169467056,12267,111926894,57540162,19370925,24093471,22105049,20877395,25480054,27049961,30490201,0,1001822,28572020,28030051,79410990,32452173,89556358,77839673,1898693,41665338,34193664,44989798,30784498,13864041,8264,4003,1570,1748,1624,1543,1779,1882,2121,0,47,2032,1994,5789,2405,6562,5613,132,3120,2593,3206,2059,1064
20201,11440700,CS100001,망원2동,한식음식점,2933114320,99519,2086083046,847031274,407540476,377131870,378344344,425349034,497717322,507573338,339457936,154720747,35520256,491145342,275772811,1308155462,667799702,1617242288,1064587252,10213906,575248899,680819636,595956601,525663388,293927105,72322,27197,15523,12781,12699,14783,16536,16246,10951,4291,1813,25097,13569,39368,15381,52542,40662,379,21531,22804,20084,17847,10561
20201,11440700,CS100005,망원2동,제과점,928488022,89967,601129446,327358576,72917328,103446713,135938397,140676030,148150978,179293396,148065180,0,97861564,218459376,263810818,302508314,45847950,312563543,573685403,5739534,222662519,240268770,226455436,132876243,58246443,61133,28834,9182,11066,12725,14564,13596,14816,14018,0,11179,19987,24204,29152,5445,30810,57663,592,21876,23965,21849,13876,6314
20201,11440710,CS100004,연남동,양식음식점,2299348737,67967,1313219901,986128836,220598465,205469589,269340756,259984698,357826393,562357899,423770937,219703048,2960655,312710114,387101146,934888055,441985719,846838594,1382503844,17391897,1312875017,569242384,172967822,129945494,26919823,40471,27496,6222,6897,8734,8407,10211,15102,12394,3559,121,12846,14672,27846,8923,23009,43545,982,41130,14620,4806,4228,789
20201,11440710,CS100003,연남동,일식음식점,1203755536,31793,741466057,462289479,97312382,138244505,153033040,162574924,190301206,253581160,208708319,111843946,0,143945352,165141588,426243013,356581637,526483975,604775450,8552279,589172099,332771589,101760174,70281885,28721396,19886,11907,2745,3764,4043,4391,4943,6165,5742,1676,0,6293,6094,12155,5575,13472,17200,445,16921,7764,2743,2081,722
20201,11440710,CS100002,연남동,중식음식점,1520214754,41410,956445767,563768987,198612592,151761822,195445728,170106674,240518951,317047767,246721220,139951287,3411294,163916659,135693318,622927901,454314295,772628655,645365022,42364684,619180512,394054838,164334994,153136607,44922040,26024,15386,5325,4162,5252,5166,6119,8305,7081,2672,156,6179,4882,17391,10130,20738,18320,1818,16649,9654,4705,4795,1434
20201,11440710,CS100001,연남동,한식음식점,7241344575,167723,4580768752,2660575823,784990445,910325482,944840200,860562364,1080050261,1357673757,1302902066,311745008,9580198,1064829080,928646082,3568328931,1358215276,3530306902,2984176575,29839706,1802144644,1476374175,1203941011,1336509648,665674296,115634,52089,21057,22438,22983,23009,26147,28195,23894,6389,846,40060,26958,68848,24622,79581,76674,1853,53541,35247,25206,25231,15172
20201,11440710,CS100009,연남동,호프-간이주점,1463328056,30498,880369433,582958623,128832563,136223068,186597774,187662618,241053410,340703440,242255183,365838807,4533141,6281462,13646370,336729767,736298509,692353903,708813054,14426390,750322826,441734118,107927368,74445660,12310592,18512,11986,2812,2888,3904,3921,4987,6887,5099,6750,54,360,1115,7864,14355,14029,15777,503,16330,8825,2181,1622,345
20201,11440710,CS100008,연남동,분식전문점,242417872,27748,200026134,42391738,40992872,40023103,41480633,46551618,30977908,29636486,12755252,0,21709917,106956300,49010323,63231521,1509811,116254162,89259156,996361,63356550,65408514,40627975,27901782,7222136,22741,5007,4509,4646,4915,5027,3644,3416,1591,0,1883,11756,5999,7920,190,13628,11895,148,8789,7615,4847,3285,839
