quarter,dong_code,dong_name,time_zone,total_avg_pop,weekday_avg_pop,weekend_avg_pop
20233,11440590,용강동,20,24594.999851086963,25455.36899076923,22523.74081111111
20234,11440590,용강동,20,24442.380363043478,25164.005059999996,22705.13572222222
20241,11440590,용강동,20,24022.353320879123,24980.21714769231,21627.693753846157
20242,11440590,용강동,20,24213.3277,25114.227175384614,21961.079011538466
20243,11440590,용강동,20,23895.109418478267,24762.055036363636,21694.40131153846
20244,11440590,용강동,20,23694.113332608686,24377.004231818173,21960.621049999998
20251,11440590,용강동,20,22864.036578888885,23755.88888125,20668.707834615387
20252,11440590,용강동,20,23280.809717582415,24199.41358,20984.300061538463
20253,11440590,용강동,20,23433.45839888889,24210.089710937496,21521.750553846152
20254,11440590,용강동,20,23170.273415217394,24046.895995454553,20945.00071153846
20261,11440590,용강동,20,22729.97557627119,23681.79460952381,20378.422670588236
20191,11440590,용강동,21,24271.493625,24719.828260000002,23150.6570375
20192,11440590,용강동,21,25910.818140659343,26565.642761538464,24273.75658846154
20193,11440590,용강동,21,26276.5903097826,26944.109493939388,24582.118534615387
20194,11440590,용강동,21,27861.334538043477,28460.298312121216,26340.888034615382
20201,11440590,용강동,21,29767.21483,30361.197826190462,28381.254505555557
20202,11440590,용강동,21,29254.020579120875,29841.033150769235,27786.48915
20203,11440590,용강동,21,28809.11868152174,29410.786236363638,27281.808734615388
20204,11440590,용강동,21,27846.200430434783,28256.379501515155,26804.976634615385
20211,11440590,용강동,21,28144.3049711111,28529.974217187493,27194.965288461535
20212,11440590,용강동,21,28730.23911428571,29284.342086153843,27344.98168461539
20213,11440590,용강동,21,30167.486618478266,30635.95489242423,28978.29792307692
20214,11440590,용강동,21,31749.00110869566,32459.079500000007,29946.49442307692
20221,11440590,용강동,21,31219.58291111112,31755.617748437493,29900.112542307696
20222,11440590,용강동,21,32357.486850549463,33125.34225076923,30437.84835
20223,11440590,용강동,21,29867.24011086955,30592.352615151503,28026.569907692312
20224,11440590,용강동,21,26956.323280434783,27510.595644615383,25621.963885185185
20231,11440590,용강동,21,27233.676002222226,27950.602526153845,25369.667040000004
20232,11440590,용강동,21,27344.985215384615,28010.51989846154,25681.14850769231
20233,11440590,용강동,21,24283.46426630434,24849.907587692305,22919.804418518517
20234,11440590,용강동,21,24137.63532282609,24638.887835384616,22930.91631111111
20241,11440590,용강동,21,23709.76227692307,24375.649186153838,22045.045003846153
20242,11440590,용강동,21,23915.548164835163,24514.424583076918,22418.357119230768
20243,11440590,용강동,21,23623.33141956522,24166.204493939396,22245.268999999997
20244,11440590,용강동,21,23329.071889130435,23752.542186363637,22254.108826923075
20251,11440590,용강동,21,22454.759090000007,23050.9440203125,20987.22695384615
20252,11440590,용강동,21,22960.28555604396,23562.972770769233,21453.567519230768
20253,11440590,용강동,21,23058.56696444445,23542.814304687497,21866.573511538463
20254,11440590,용강동,21,22857.220454347815,23416.304789393933,21438.006373076925
20261,11440590,용강동,21,22360.94716440678,22945.481573809524,20916.80332941176
20191,11440590,용강동,22,23829.492153571427,24233.10473999999,22820.460687500003
20192,11440590,용강동,22,25234.16406593406,25768.79401076923,23897.589203846153
20193,11440590,용강동,22,25725.235809782607,26224.480725757578,24457.921792307698
20194,11440590,용강동,22,27121.376615217392,27554.085472727274,26022.961823076923
20201,11440590,용강동,22,29240.038875000013,29667.145726190476,28243.456222222216
20202,11440590,용강동,22,28658.038745054946,29062.61442923077,27646.599534615383
20203,11440590,용강동,22,28282.174901086957,28677.816071212117,27277.855007692306
20204,11440590,용강동,22,27491.79369565218,27744.60650000001,26850.038115384617
20211,11440590,용강동,22,27621.820750000006,27839.819000000003,27085.209673076923
20212,11440590,용강동,22,27844.256269230773,28094.809935384616,27217.87210384615
20213,11440590,용강동,22,29649.296767391304,29914.261534848483,28976.693896153844
20214,11440590,용강동,22,31034.60166847827,31443.609722727273,29996.35045384615
20221,11440590,용강동,22,30732.35159111111,31063.175725,29918.015261538465
20222,11440590,용강동,22,31807.20556593408,32270.477855384608,30649.02484230769
20223,11440590,용강동,22,29362.733740217387,29837.449740909095,28157.68543076924
20224,11440590,용강동,22,26190.620408695657,26533.298479999998,25365.654681481483
20231,11440590,용강동,22,26517.45611666667,26961.93416,25361.813203999995
20232,11440590,용강동,22,26646.963860439562,27057.11768461539,25621.5793
20233,11440590,용강동,22,24108.57711195652,24325.64789538462,23585.9993
20234,11440590,용강동,22,23840.503514130432,24054.150090769235,23326.16916296296
20241,11440590,용강동,22,23592.721205494505,23887.301969230768,22856.26929615385
20242,11440590,용강동,22,23871.006857142856,24086.83663230769,23331.432419230772
20243,11440590,용강동,22,23626.581874999996,23845.33038787879,23071.297188461533
20244,11440590,용강동,22,23113.307898913044,23257.278483333335,22747.844107692308
20251,11440590,용강동,22,22303.74996222222,22481.899587500004,21865.227807692307
20252,11440590,용강동,22,22834.058435164836,23046.45722769231,22303.06145384615
20253,11440590,용강동,22,22957.888582222215,23125.805639062495,22544.55428846154
20254,11440590,용강동,22,22736.90826413044,22911.166003030303,22294.56169615385
20261,11440590,용강동,22,22274.036686440682,22443.15932619048,21856.20428235294
20191,11440590,용강동,23,24694.98327142857,25099.31258,23684.16
20192,11440590,용강동,23,25135.172721978022,25553.04293076923,24090.4972
20193,11440590,용강동,23,25598.695831521738,25973.938613636365,24646.15646153846
20194,11440590,용강동,23,27067.840320652173,27390.822743939396,26247.961861538464
20201,11440590,용강동,23,29403.59745000001,29717.423388095234,28671.33692777778
20202,11440590,용강동,23,28499.228254945054,28820.161093846156,27696.896157692307
20203,11440590,용강동,23,28276.962615217395,28574.68774242424,27521.19883076923
20204,11440590,용강동,23,27617.606877173905,27842.60611969696,27046.454953846154
20211,11440590,용강동,23,27635.753439999993,27826.077360937496,27167.263788461536
20212,11440590,용강동,23,27851.710340659345,28077.648976923076,27286.86375
20213,11440590,용강동,23,29811.39061521739,30027.762260606054,29262.13951538462
20214,11440590,용강동,23,30919.69596847825,31223.244600000005,30149.149442307687
20221,11440590,용강동,23,30475.299376666666,30694.94225937501,29934.63997307692
20222,11440590,용강동,23,31448.740225274734,31782.800570769232,30613.589361538456
20223,11440590,용강동,23,29490.641468478265,29850.561654545458,28576.997919230766
20224,11440590,용강동,23,26904.50014565218,27231.932229230773,26116.23772222222
20231,11440590,용강동,23,27027.849202222227,27382.84248923077,26104.866656000006
20232,11440590,용강동,23,26765.02895164835,27115.534463076925,25888.76517307692
20233,11440590,용강동,23,25841.4598173913,25985.410143076922,25494.912737037037
20234,11440590,용강동,23,25474.045211956523,25675.667506153848,24988.658207407403
20241,11440590,용강동,23,25122.80407362638,25349.24983846154,24556.689661538465
20242,11440590,용강동,23,25581.94648791209,25740.12268615385,25186.50599230769
20243,11440590,용강동,23,25431.55653043478,25610.337572727276,24977.72773076923
20244,11440590,용강동,23,24711.226860869563,24848.708853030297,24362.234111538462
20251,11440590,용강동,23,24161.770538888886,24308.104537500003,23801.56377307692
20252,11440590,용강동,23,24945.74804065934,25069.708081538465,24635.84793846154
20253,11440590,용강동,23,25246.44693666667,25363.650540625,24957.945757692312
20254,11440590,용강동,23,25426.88714999999,25518.318266666665,25194.79277692308
20261,11440590,용강동,23,24863.64785932203,24961.809130952384,24621.13177647059
20191,11440600,대흥동,0,17845.32514642857,17772.876645,18026.4464
20192,11440600,대흥동,0,20289.6734978022,20458.291624615384,19868.12818076923
20193,11440600,대흥동,0,19756.76325434782,19856.091018181818,19504.623546153845
20194,11440600,대흥동,0,20622.759064130434,20692.73765454546,20445.121103846155
20201,11440600,대흥동,0,18478.598126666664,18561.646495238092,18284.818600000002
20202,11440600,대흥동,0,18505.64458791209,18550.790369230766,18392.78013461539
20203,11440600,대흥동,0,18455.87531521739,18499.29192272727,18345.66392692308
20204,11440600,대흥동,0,18247.017597826085,18294.211175757573,18127.218515384615
20211,11440600,대흥동,0,17288.26787444444,17342.519809375008,17154.724649999996
20212,11440600,대흥동,0,17600.891285714293,17658.86048769231,17455.96828076923
20213,11440600,대흥동,0,18806.563713043477,18801.229060606063,18820.105523076923
20214,11440600,대흥동,0,19181.79524130435,19205.229396969695,19122.308538461537
20221,11440600,대흥동,0,19003.357151111104,19020.0964734375,18962.152665384612
20222,11440600,대흥동,0,19777.906575824174,19977.657004615387,19278.530503846156
20223,11440600,대흥동,0,19824.48720869565,20091.86896060606,19145.748915384615
20224,11440600,대흥동,0,21125.779580434784,21386.313481538462,20498.56833703704
20231,11440600,대흥동,0,20661.800526666666,20890.05820615384,20068.33056
20232,11440600,대흥동,0,21207.05358021978,21520.44525692308,20423.574388461537
20233,11440600,대흥동,0,19968.75180326087,20218.919387692305,19366.496507407406
20234,11440600,대흥동,0,21168.787596739134,21459.65156461539,20468.559525925924
20241,11440600,대흥동,0,19906.852696703296,20274.17984307693,18988.53483076923
20242,11440600,대흥동,0,21052.224762637365,21371.96248,20252.880469230764
20243,11440600,대흥동,0,17073.339314130433,17296.901518181825,16505.835257692306
20244,11440600,대흥동,0,17766.944394565216,17952.666346969705,17295.496361538462
20251,11440600,대흥동,0,16709.807534444444,16832.6978390625,16407.308323076923
20252,11440600,대흥동,0,18183.416837362634,18447.935898461536,17522.119184615385
20253,11440600,대흥동,0,17613.384075555558,17793.476376562503,17170.07995
20254,11440600,대흥동,0,19418.43478695652,19649.786259090906,18831.15797307692
20261,11440600,대흥동,0,17987.490776271185,18037.04308095238,17865.067435294117
20191,11440600,대흥동,1,17792.160467857142,17763.09502,17864.824087499997
20192,11440600,대흥동,1,20241.822972527472,20432.42805076923,19765.310276923075
20193,11440600,대흥동,1,19647.25295,19777.400956060603,19316.87724230769
20194,11440600,대흥동,1,20494.511640217388,20573.499362121216,20294.004346153848
20201,11440600,대흥동,1,18383.103616666667,18463.17950952381,18196.25986666666
20202,11440600,대흥동,1,18413.662830769234,18482.150350769232,18242.444030769228
20203,11440600,대흥동,1,18403.310018478263,18447.32371060606,18291.582953846155
20204,11440600,대흥동,1,18201.924875,18266.74030151515,18037.39340769231
20211,11440600,대흥동,1,17392.78048222222,17439.024271875,17278.949615384616
20212,11440600,대흥동,1,17743.855689010994,17811.043986153847,17575.884946153845
20213,11440600,대흥동,1,19023.533740217386,19023.80638484849,19022.841642307696
20214,11440600,대흥동,1,19394.65182173913,19402.079674242425,19375.79650384615
20221,11440600,대흥동,1,19194.03663333333,19198.11376875,19184.00060769231
20222,11440600,대흥동,1,20121.705617582422,20295.72556,19686.655761538463
20223,11440600,대흥동,1,20143.153161956518,20371.013487878787,19564.73848846154
20224,11440600,대흥동,1,21448.08910543478,21682.93318923077,20882.723718518522
20231,11440600,대흥동,1,20727.144590000004,20941.33100923077,20170.259899999997
20232,11440600,대흥동,1,21439.739125274726,21730.996255384616,20711.5963
20233,11440600,대흥동,1,20316.671860869574,20504.49814153846,19864.49748148148
20234,11440600,대흥동,1,21590.053956521744,21863.20131692308,20932.476977777776
20241,11440600,대흥동,1,20391.21220769232,20681.939998461534,19664.392730769232
20242,11440600,대흥동,1,21485.588984615388,21779.428772307692,20750.989515384616
20243,11440600,대흥동,1,17423.931840217392,17613.862504545457,16941.800153846154
20244,11440600,대흥동,1,18100.638918478253,18260.37964848485,17695.143219230773
20251,11440600,대흥동,1,17019.142777777775,17119.260021875,16772.700330769232
20252,11440600,대흥동,1,18530.666986813187,18766.625495384615,17940.770715384617
20253,11440600,대흥동,1,17960.055029999996,18114.2079703125,17580.601638461536
20254,11440600,대흥동,1,19679.64785217391,19840.660424242433,19270.92363076923
20261,11440600,대흥동,1,18258.016577966104,18261.676871428575,18248.973500000004
20191,11440600,대흥동,2,17794.534246428575,17708.220475000002,18010.318675000002
20192,11440600,대흥동,2,20228.33973736264,20405.296590769234,19785.94760384615
20193,11440600,대흥동,2,19664.115682608695,19774.850269696966,19383.020192307697
20194,11440600,대흥동,2,20484.305114130435,20519.763457575755,20394.295473076923
20201,11440600,대흥동,2,18412.06199333333,18472.148999999998,18271.858977777778
20202,11440600,대흥동,2,18386.860349450544,18442.200786153848,18248.509257692305
20203,11440600,대흥동,2,18375.38418152174,18418.227272727272,18266.62864230769
20204,11440600,대흥동,2,18164.006342391305,18227.626637878788,18002.50866923077
20211,11440600,대흥동,2,17372.31993888889,17402.862950000002,17297.137142307696
20212,11440600,대흥동,2,17666.930625274723,17716.081596923075,17544.053196153844
