quarter,dong_code,total_pop
20211,11305590,20068.0
20212,11305590,19640.5
20213,11305590,19252.9
20214,11305590,17952.2
20221,11305590,17970.4
20222,11305590,17504.0
20223,11305590,17811.0
20224,11305590,17553.4
20231,11305590,17640.2
20232,11305590,17486.4
20233,11305590,17779.9
20234,11305590,18268.8
20241,11305590,18469.5
20242,11305590,18985.9
20243,11305590,18088.6
20244,11305590,18029.0
20191,11305600,14349.5
20192,11305600,13706.2
20193,11305600,14227.3
20194,11305600,15787.6
20201,11305600,15870.1
20202,11305600,15312.0
20203,11305600,14972.8
20204,11305600,15625.9
20211,11305600,16231.6
20212,11305600,15812.7
20213,11305600,16667.6
20214,11305600,16954.9
20221,11305600,16850.5
20222,11305600,15134.4
20223,11305600,14854.5
20224,11305600,14621.7
20231,11305600,14513.0
20232,11305600,14043.9
20233,11305600,13873.5
20234,11305600,13914.8
20241,11305600,13655.7
20242,11305600,12360.0
20243,11305600,12592.4
20244,11305600,12474.8
20191,11305606,18877.2
20192,11305606,18068.3
20193,11305606,17210.6
20194,11305606,19134.5
20201,11305606,19300.5
20202,11305606,18840.4
20203,11305606,18668.0
20204,11305606,18498.2
20211,11305606,18225.3
20212,11305606,17842.2
20213,11305606,18458.4
20214,11305606,18406.4
20221,11305606,18484.6
20222,11305606,17626.8
20223,11305606,16911.2
20224,11305606,16724.7
20231,11305606,16892.3
20232,11305606,16705.9
20233,11305606,16621.7
20234,11305606,16567.2
20241,11305606,16300.4
20242,11305606,15902.3
20243,11305606,16117.4
20244,11305606,15857.5
20191,11305610,22845.1
20192,11305610,22132.5
20193,11305610,21143.2
20194,11305610,21576.1
20201,11305610,21344.4
20202,11305610,20913.2
20203,11305610,20741.9
20204,11305610,21132.2
20211,11305610,21380.5
20212,11305610,21579.1
20213,11305610,20971.6
20214,11305610,20901.2
20221,11305610,21025.3
20222,11305610,20477.1
20223,11305610,19486.1
20224,11305610,19344.4
20231,11305610,19254.8
20232,11305610,18941.8
20233,11305610,19128.5
20234,11305610,19122.1
20241,11305610,19380.6
20242,11305610,17934.6
20243,11305610,18072.9
20244,11305610,17174.8
20191,11305620,24568.2
20192,11305620,23037.1
20193,11305620,23869.1
20194,11305620,24134.1
20201,11305620,23907.9
20202,11305620,23975.4
20203,11305620,23806.7
20204,11305620,22793.6
20211,11305620,21976.3
20212,11305620,21597.4
20213,11305620,21613.0
20214,11305620,21510.6
20221,11305620,21037.4
20222,11305620,20458.9
20223,11305620,19770.5
20224,11305620,19993.9
20231,11305620,19370.4
20232,11305620,18740.0
20233,11305620,19005.9
20234,11305620,18788.4
20241,11305620,18601.2
20242,11305620,18359.1
20243,11305620,18000.0
20244,11305620,18058.6
20191,11305630,28413.5
20192,11305630,28120.1
20193,11305630,31303.9
20194,11305630,30531.2
20201,11305630,29809.6
20202,11305630,27863.3
20203,11305630,27351.0
20204,11305630,27692.2
20211,11305630,26418.0
20212,11305630,26999.2
20213,11305630,26017.1
20214,11305630,26674.2
20221,11305630,26281.3
20222,11305630,28369.4
20223,11305630,28182.7
20224,11305630,28216.0
20231,11305630,28303.1
20232,11305630,28473.9
20233,11305630,28369.0
20234,11305630,28662.5
20241,11305630,28037.6
20242,11305630,26621.4
20243,11305630,25377.7
20244,11305630,25421.3
20191,11305645,20952.7
20192,11305645,20403.6
20193,11305645,19699.6
20194,11305645,20953.5
20201,11305645,20699.5
20202,11305645,20769.1
20203,11305645,20558.5
20204,11305645,20569.1
20211,11305645,20759.2
20212,11305645,20966.3
20213,11305645,19774.3
20214,11305645,19371.6
20221,11305645,19521.1
20222,11305645,20041.1
20223,11305645,19977.0
20224,11305645,19774.9
20231,11305645,19857.0
20232,11305645,20770.2
20233,11305645,20562.6
20234,11305645,20348.7
20241,11305645,19520.5
20242,11305645,19537.7
20243,11305645,18973.9
20244,11305645,18894.4
20191,11305660,34491.3
20192,11305660,32479.5
20193,11305660,33149.7
20194,11305660,33684.2
20201,11305660,34525.2
20202,11305660,33809.8
20203,11305660,33020.4
20204,11305660,32819.1
20211,11305660,32997.5
20212,11305660,32084.7
20213,11305660,33153.5
20214,11305660,32375.1
20221,11305660,32519.4
20222,11305660,31997.4
20223,11305660,31516.7
20224,11305660,31578.7
20231,11305660,31582.6
20232,11305660,30257.0
20233,11305660,28976.3
20234,11305660,28623.2
20241,11305660,27977.9
20242,11305660,29604.0
20243,11305660,29190.6
20244,11305660,29019.6
20191,11320511,25018.4
20192,11320511,24014.0
20193,11320511,27865.6
20194,11320511,26319.5
20201,11320511,26234.4
20202,11320511,24653.5
20203,11320511,23106.5
20204,11320511,22987.0
20211,11320511,22607.3
20212,11320511,23857.0
20213,11320511,24519.5
20214,11320511,24104.5
20221,11320511,24282.4
20222,11320511,24213.7
20223,11320511,22814.5
20224,11320511,22002.9
20231,11320511,21718.9
20232,11320511,21812.6
20233,11320511,21477.5
20234,11320511,21538.7
20241,11320511,21113.9
20242,11320511,20310.1
20243,11320511,19669.7
20244,11320511,20708.5
20191,11320512,34128.5
20192,11320512,32948.7
20193,11320512,31313.0
20194,11320512,31991.7
20201,11320512,31813.3
20202,11320512,31028.1
20203,11320512,31226.4
20204,11320512,32438.2
20211,11320512,35013.4
20212,11320512,33041.5
20213,11320512,31985.4
20214,11320512,33305.6
20221,11320512,33795.8
20222,11320512,34137.8
20223,11320512,32277.0
20224,11320512,32347.8
20231,11320512,32522.2
20232,11320512,32577.2
20233,11320512,32401.7
20234,11320512,32737.1
20241,11320512,32791.0
20242,11320512,35411.0
20243,11320512,38814.4
20244,11320512,38404.2
20191,11320513,14537.3
20192,11320513,13344.2
20193,11320513,15858.9
20194,11320513,16148.7
20201,11320513,16181.7
20202,11320513,15926.4
20203,11320513,16023.4
20204,11320513,14767.7
20211,11320513,13689.8
20212,11320513,13293.2
20213,11320513,12949.5
20214,11320513,12726.4
20221,11320513,12427.7
20222,11320513,12781.4
20223,11320513,12298.4
20224,11320513,11828.9
20231,11320513,11839.1
20232,11320513,11670.8
20233,11320513,11722.7
20234,11320513,11685.0
20241,11320513,11621.7
20242,11320513,10026.7
20243,11320513,9926.8
20244,11320513,10986.4
20191,11320514,36317.9
20192,11320514,35002.1
20193,11320514,28300.0
20194,11320514,26790.0
20201,11320514,27190.5
20202,11320514,30656.8
20203,11320514,32442.9
20204,11320514,31685.5
20211,11320514,30208.2
20212,11320514,29997.7
20213,11320514,29360.5
20214,11320514,30219.7
20221,11320514,29956.1
20222,11320514,29792.0
20223,11320514,29175.7
20224,11320514,28619.0
20231,11320514,28339.6
20232,11320514,27978.7
20233,11320514,28004.7
20234,11320514,28024.0
20241,11320514,28077.8
20242,11320514,27946.7
20243,11320514,29218.7
20244,11320514,28822.6
20191,11320515,25901.3
20192,11320515,25134.0
20193,11320515,23564.8
20194,11320515,22620.5
20201,11320515,22476.8
20202,11320515,21515.7
20203,11320515,20570.9
20204,11320515,20138.3
20211,11320515,20050.5
20212,11320515,19746.1
20213,11320515,20159.0
20214,11320515,19868.8
20221,11320515,20003.6
20222,11320515,19657.1
20223,11320515,19084.1
20224,11320515,19647.2
20231,11320515,20046.2
20232,11320515,19268.3
20233,11320515,18792.0
20234,11320515,18416.7
20241,11320515,18761.4
20242,11320515,18844.8
20243,11320515,17260.1
20244,11320515,16514.5
20191,11320521,17286.9
20192,11320521,16671.6
20193,11320521,16401.9
20194,11320521,17555.6
20201,11320521,17319.5
20202,11320521,17275.8
20203,11320521,17231.6
20204,11320521,17336.4
20211,11320521,17771.6
20212,11320521,17635.1
20213,11320521,17556.2
20214,11320521,17434.0
20221,11320521,17853.2
20222,11320521,17950.5
20223,11320521,18244.2
20224,11320521,18669.9
20231,11320521,18859.9
20232,11320521,18459.2
20233,11320521,18187.5
20234,11320521,17737.5
20241,11320521,17525.7
20242,11320521,17236.8
20243,11320521,17325.8
20244,11320521,17505.9
20191,11320522,22492.3
20192,11320522,21340.8
20193,11320522,19199.7
20194,11320522,20039.0
20201,11320522,20564.4
20202,11320522,19929.2
20203,11320522,19658.1
20204,11320522,20297.5
20211,11320522,21366.3
20212,11320522,20920.5
20213,11320522,21528.7
20214,11320522,21793.5
20221,11320522,21590.3
20222,11320522,21186.7
20223,11320522,20554.0
20224,11320522,20180.7
20231,11320522,20254.6
20232,11320522,19849.7
20233,11320522,19578.8
20234,11320522,20421.8
20241,11320522,20464.7
20242,11320522,19127.8
20243,11320522,19686.7
20244,11320522,19967.5
20191,11320660,21315.6
20192,11320660,21399.6
20193,11320660,19501.6
20194,11320660,19948.6
20201,11320660,19866.0
20202,11320660,18939.5
20203,11320660,18292.2
20204,11320660,18365.8
20211,11320660,18670.5
20212,11320660,18668.9
20213,11320660,18670.3
20214,11320660,18569.7
20221,11320660,18836.9
20222,11320660,19711.7
20223,11320660,19546.2
20224,11320660,19226.4
20231,11320660,18567.4
20232,11320660,18211.1
20233,11320660,17874.6
20234,11320660,18494.8
20241,11320660,18618.3
20242,11320660,18801.0
20243,11320660,18198.3
20244,11320660,17410.3
20191,11320670,18874.7
20192,11320670,18186.9
20193,11320670,18363.9
20194,11320670,20562.1
20201,11320670,21141.9
20202,11320670,20652.6
20203,11320670,20310.6
20204,11320670,20094.4
20211,11320670,20103.6
20212,11320670,19855.1
20213,11320670,19091.2
20214,11320670,18727.5
20221,11320670,18795.4
20222,11320670,18755.2
20223,11320670,18490.3
20224,11320670,18432.8
20231,11320670,18231.8
20232,11320670,17917.9
20233,11320670,17943.1
20234,11320670,18382.2
20241,11320670,18379.3
20242,11320670,17749.6
20243,11320670,18952.7
20244,11320670,18707.3
20191,11320680,15890.6
20192,11320680,15449.6
20193,11320680,17214.6
20194,11320680,16834.9
20201,11320680,16361.9
20202,11320680,16073.1
20203,11320680,15598.4
20204,11320680,15399.4
20211,11320680,15899.8
20212,11320680,15886.1
20213,11320680,15553.0
20214,11320680,15313.3
20221,11320680,15303.2
20222,11320680,15887.7
20223,11320680,15695.8
20224,11320680,17049.1
20231,11320680,17352.4
20232,11320680,17067.3
20233,11320680,16954.7
20234,11320680,16806.1
20241,11320680,16717.1
20242,11320680,16773.8
20243,11320680,16596.2
20244,11320680,16186.0
20191,11320681,16451.5
20192,11320681,15879.4
20193,11320681,14582.5
20194,11320681,15569.4
20201,11320681,16183.3
20202,11320681,15979.8
20203,11320681,15615.4
20204,11320681,15631.9
20211,11320681,15979.0
20212,11320681,15343.7
20213,11320681,15630.4
20214,11320681,15870.3
20221,11320681,16206.3
20222,11320681,15611.8
20223,11320681,15651.9
20224,11320681,14268.3
20231,11320681,13782.0
20232,11320681,13563.9
20233,11320681,13717.4
20234,11320681,14055.9
20241,11320681,13724.3
20242,11320681,11931.7
20243,11320681,11821.1
20244,11320681,12044.4
20191,11320690,24279.2
20192,11320690,22491.8
20193,11320690,20153.3
20194,11320690,21980.6
20201,11320690,23435.5
20202,11320690,23967.8
20203,11320690,24137.0
20204,11320690,23694.4
20211,11320690,23627.4
20212,11320690,23591.0
20213,11320690,23358.0
20214,11320690,23585.2
20221,11320690,23285.6
20222,11320690,23101.1
20223,11320690,22061.6
20224,11320690,21711.4
20231,11320690,21606.8
20232,11320690,21472.9
20233,11320690,21501.9
20234,11320690,21817.4
20241,11320690,21920.2
20242,11320690,21708.4
20243,11320690,21697.6
20244,11320690,21681.4
20191,11320700,16906.7
20192,11320700,16294.7
20193,11320700,15218.5
20194,11320700,14867.5
20201,11320700,14044.4
20202,11320700,13359.7
20203,11320700,13037.6
20204,11320700,13212.1
20211,11320700,14728.0
20212,11320700,14487.7
20213,11320700,13179.1
20214,11320700,12220.4
20221,11320700,12784.8
20222,11320700,12786.8
20223,11320700,12802.7
20224,11320700,12892.7
20231,11320700,12828.3
20232,11320700,12369.7
20233,11320700,11684.8
20234,11320700,11625.0
20241,11320700,12197.4
20242,11320700,11473.3
20243,11320700,11388.5
20244,11320700,10997.3
20191,11320710,26557.8
20192,11320710,25226.4
20193,11320710,24688.2
20194,11320710,27820.2
20201,11320710,28151.0
20202,11320710,28210.4
20203,11320710,28282.4
20204,11320710,25844.9
20211,11320710,24595.4
20212,11320710,24174.1
20213,11320710,26419.4
20214,11320710,26360.1
20221,11320710,26081.3
20222,11320710,25187.1
20223,11320710,23734.6
20224,11320710,25290.2
20231,11320710,26223.7
20232,11320710,25847.5
20233,11320710,25490.6
20234,11320710,24585.5
20241,11320710,24216.5
20242,11320710,24818.2
20243,11320710,24737.0
20244,11320710,24903.3
20191,11350560,26956.4
20192,11350560,27441.5
20193,11350560,25798.5
20194,11350560,29922.8
20201,11350560,28434.3
20202,11350560,28529.4
20203,11350560,27593.8
20204,11350560,28190.0
20211,11350560,26259.8
20212,11350560,26254.2
20213,11350560,24377.5
20214,11350560,24461.9
20221,11350560,23451.2
20222,11350560,24275.6
20223,11350560,22622.7
20224,11350560,23091.6
20231,11350560,22740.5
20232,11350560,23502.8
20233,11350560,22166.0
20234,11350560,23196.9
20241,11350560,22454.6
20242,11350560,22914.4
20243,11350560,20346.0
20244,11350560,19875.3
20191,11350570,23012.2
20192,11350570,22608.1
20193,11350570,22461.1
20194,11350570,23637.0
20201,11350570,23781.1
20202,11350570,23740.2
20203,11350570,23514.0
20204,11350570,23381.2
20211,11350570,23078.7
20212,11350570,22926.2
20213,11350570,23806.9
20214,11350570,23484.2
20221,11350570,22838.4
20222,11350570,22626.1
20223,11350570,21640.0
20224,11350570,21789.4
20231,11350570,21778.2
20232,11350570,21584.5
20233,11350570,21444.4
20234,11350570,21378.7
20241,11350570,21036.0
20242,11350570,21067.6
20243,11350570,20732.8
20244,11350570,20707.9
20191,11350580,29460.5
20192,11350580,27198.5
20193,11350580,27000.9
20194,11350580,29502.6
20201,11350580,30893.2
20202,11350580,30353.0
20203,11350580,30330.2
20204,11350580,30433.4
20211,11350580,30953.0
20212,11350580,30750.3
20213,11350580,30900.3
20214,11350580,31059.0
20221,11350580,30529.3
20222,11350580,30505.2
20223,11350580,28506.9
20224,11350580,28257.3
20231,11350580,27953.9
20232,11350580,27510.8
20233,11350580,27656.2
20234,11350580,27894.6
20241,11350580,27374.0
20242,11350580,25406.4
20243,11350580,26151.0
20244,11350580,26666.6
20191,11350595,47360.4
20192,11350595,46349.3
20193,11350595,43694.2
20194,11350595,47009.2
20201,11350595,47112.6
20202,11350595,46591.6
20203,11350595,46386.0
20204,11350595,46062.7
20211,11350595,45881.0
20212,11350595,45784.3
20213,11350595,44301.5
20214,11350595,45162.2
20221,11350595,45067.8
20222,11350595,46006.7
20223,11350595,43973.2
20224,11350595,43915.4
20231,11350595,44437.0
20232,11350595,44076.8
20233,11350595,43633.8
20234,11350595,44627.2
20241,11350595,44378.8
20242,11350595,45008.0
20243,11350595,41449.6
20244,11350595,40520.5
20191,11350600,49689.3
20192,11350600,49238.7
20193,11350600,48644.5
20194,11350600,47844.1
20201,11350600,45957.1
20202,11350600,46307.7
20203,11350600,44588.9
20204,11350600,45702.7
20211,11350600,43767.8
20212,11350600,44673.4
20213,11350600,42570.9
20214,11350600,43987.3
20221,11350600,46021.3
20222,11350600,48047.5
20223,11350600,45108.4
20224,11350600,46788.1
20231,11350600,45386.5
20232,11350600,47258.9
20233,11350600,45273.1
20234,11350600,47324.9
20241,11350600,45638.5
20242,11350600,47241.3
20243,11350600,46399.0
20244,11350600,49368.6
20191,11350611,30226.8
20192,11350611,28676.2
20193,11350611,26603.4
20194,11350611,31117.1
20201,11350611,29864.2
20202,11350611,29254.9
20203,11350611,29255.7
20204,11350611,29463.2
20211,11350611,28984.2
20212,11350611,28820.3
20213,11350611,29375.7
20214,11350611,28734.1
20221,11350611,27438.6
20222,11350611,27804.6
20223,11350611,26463.0
20224,11350611,26614.6
20231,11350611,26331.3
20232,11350611,26303.4
20233,11350611,25692.3
20234,11350611,26831.4
20241,11350611,26074.9
20242,11350611,26214.8
20243,11350611,25201.2
20244,11350611,25569.5
20191,11350612,22444.1
20192,11350612,22491.2
20193,11350612,22528.6
20194,11350612,17778.3
20201,11350612,18081.8
20202,11350612,18285.6
20203,11350612,18343.3
20204,11350612,18417.9
20211,11350612,19530.9
20212,11350612,18966.2
20213,11350612,14658.0
20214,11350612,15429.6
20221,11350612,15808.9
20222,11350612,15728.4
20223,11350612,18289.2
20224,11350612,19260.3
20231,11350612,19571.8
20232,11350612,19317.7
20233,11350612,18636.8
20234,11350612,18031.9
20241,11350612,18414.7
20242,11350612,17984.6
20243,11350612,17400.2
20244,11350612,17144.2
20191,11350619,24816.7
20192,11350619,23999.0
20193,11350619,23924.1
20194,11350619,26027.7
20201,11350619,25598.8
20202,11350619,25349.6
20203,11350619,25028.8
20204,11350619,24716.7
20211,11350619,24539.7
20212,11350619,24035.3
20213,11350619,22925.8
20214,11350619,22372.0
20221,11350619,22160.6
20222,11350619,21748.3
20223,11350619,21013.7
20224,11350619,21509.6
20231,11350619,21566.4
20232,11350619,20783.4
20233,11350619,20440.2
20234,11350619,20555.1
20241,11350619,20313.9
20242,11350619,20056.3
20243,11350619,19720.9
20244,11350619,18785.0
20191,11350621,26697.9
20192,11350621,25739.2
20193,11350621,27965.2
20194,11350621,26080.9
20201,11350621,27833.6
20202,11350621,29880.2
20203,11350621,29526.3
20204,11350621,29581.6
20211,11350621,29848.8
20212,11350621,29699.7
20213,11350621,30602.4
20214,11350621,30745.6
20221,11350621,30494.3
20222,11350621,30399.1
20223,11350621,29425.2
20224,11350621,28755.6
20231,11350621,28230.9
20232,11350621,28329.3
20233,11350621,28338.8
20234,11350621,28141.7
20241,11350621,27863.7
20242,11350621,28641.0
20243,11350621,28830.7
20244,11350621,29138.0
20191,11350624,22603.6
20192,11350624,22000.9
20193,11350624,20809.8
20194,11350624,22943.2
20201,11350624,23253.9
20202,11350624,22298.7
20203,11350624,22224.8
20204,11350624,21857.9
20211,11350624,21201.4
20212,11350624,20779.8
20213,11350624,18682.4
20214,11350624,17875.5
20221,11350624,17927.2
20222,11350624,17626.9
20223,11350624,17184.8
20224,11350624,17442.1
20231,11350624,17669.8
20232,11350624,17265.6
20233,11350624,16988.8
20234,11350624,17069.6
20241,11350624,17073.4
20242,11350624,15951.3
20243,11350624,16072.3
20244,11350624,16306.4
20191,11350625,40561.9
20192,11350625,39211.7
20193,11350625,37157.7
20194,11350625,41549.8
20201,11350625,40387.2
20202,11350625,38133.5
20203,11350625,37107.0
20204,11350625,36592.8
20211,11350625,35926.5
20212,11350625,34863.4
20213,11350625,34577.4
20214,11350625,34291.4
20221,11350625,34857.6
20222,11350625,34468.9
20223,11350625,34103.9
20224,11350625,34007.2
20231,11350625,33915.4
20232,11350625,32871.3
20233,11350625,31209.8
20234,11350625,30940.1
20241,11350625,30844.8
20242,11350625,30310.8
20243,11350625,30351.3
20244,11350625,30719.2
20191,11350630,42068.4
20192,11350630,41105.1
20193,11350630,41725.4
20194,11350630,43407.3
20201,11350630,43792.9
20202,11350630,44046.9
20203,11350630,45110.9
20204,11350630,43653.9
20211,11350630,42906.4
