quarter,dong_code,dong_name,surv2_1y,surv2_3y,surv2_5y,industry_code,industry_name
20204,11440730,성산2동,81.8,72.7,36.4,CS100010,커피
20203,11440730,성산2동,81.8,72.7,36.4,CS100010,커피
20204,11440740,상암동,82.8,51.7,41.4,CS100010,커피
20203,11440740,상암동,82.8,51.7,41.4,CS100010,커피
20213,11440555,아현동,53.8,34.6,26.9,CS100001,한식
20212,11440555,아현동,53.8,34.6,26.9,CS100001,한식
20211,11440555,아현동,53.8,34.6,26.9,CS100001,한식
20213,11440565,공덕동,68.0,38.0,30.0,CS100001,한식
20212,11440565,공덕동,68.0,38.0,30.0,CS100001,한식
20211,11440565,공덕동,68.0,38.0,30.0,CS100001,한식
20213,11440585,도화동,63.3,26.7,10.0,CS100001,한식
20212,11440585,도화동,63.3,26.7,10.0,CS100001,한식
20211,11440585,도화동,63.3,26.7,10.0,CS100001,한식
20213,11440590,용강동,66.7,42.2,31.1,CS100001,한식
20212,11440590,용강동,66.7,42.2,31.1,CS100001,한식
20211,11440590,용강동,66.7,42.2,31.1,CS100001,한식
20213,11440600,대흥동,81.3,43.8,25.0,CS100001,한식
20212,11440600,대흥동,81.3,43.8,25.0,CS100001,한식
20211,11440600,대흥동,81.3,43.8,25.0,CS100001,한식
20213,11440610,염리동,70.8,41.7,20.8,CS100001,한식
20212,11440610,염리동,70.8,41.7,20.8,CS100001,한식
20211,11440610,염리동,70.8,41.7,20.8,CS100001,한식
20213,11440630,신수동,60.9,43.5,26.1,CS100001,한식
20212,11440630,신수동,60.9,43.5,26.1,CS100001,한식
20211,11440630,신수동,60.9,43.5,26.1,CS100001,한식
20213,11440655,서강동,58.5,20.8,9.4,CS100001,한식
20212,11440655,서강동,58.5,20.8,9.4,CS100001,한식
20211,11440655,서강동,58.5,20.8,9.4,CS100001,한식
20213,11440660,서교동,54.7,27.6,18.5,CS100001,한식
20212,11440660,서교동,54.7,27.6,18.5,CS100001,한식
20211,11440660,서교동,54.7,27.6,18.5,CS100001,한식
20213,11440680,합정동,64.3,35.7,23.2,CS100001,한식
20212,11440680,합정동,64.3,35.7,23.2,CS100001,한식
20211,11440680,합정동,64.3,35.7,23.2,CS100001,한식
20213,11440690,망원1동,56.1,22.0,17.1,CS100001,한식
20212,11440690,망원1동,56.1,22.0,17.1,CS100001,한식
20211,11440690,망원1동,56.1,22.0,17.1,CS100001,한식
20213,11440700,망원2동,76.2,52.4,47.6,CS100001,한식
20212,11440700,망원2동,76.2,52.4,47.6,CS100001,한식
20211,11440700,망원2동,76.2,52.4,47.6,CS100001,한식
20213,11440710,연남동,58.5,17.0,15.1,CS100001,한식
20212,11440710,연남동,58.5,17.0,15.1,CS100001,한식
20211,11440710,연남동,58.5,17.0,15.1,CS100001,한식
20213,11440720,성산1동,68.8,37.5,25.0,CS100001,한식
20212,11440720,성산1동,68.8,37.5,25.0,CS100001,한식
20211,11440720,성산1동,68.8,37.5,25.0,CS100001,한식
20213,11440730,성산2동,70.0,55.0,45.0,CS100001,한식
20212,11440730,성산2동,70.0,55.0,45.0,CS100001,한식
20211,11440730,성산2동,70.0,55.0,45.0,CS100001,한식
20213,11440740,상암동,69.5,34.7,23.2,CS100001,한식
20212,11440740,상암동,69.5,34.7,23.2,CS100001,한식
20211,11440740,상암동,69.5,34.7,23.2,CS100001,한식
20213,11440555,아현동,50.0,50.0,50.0,CS100002,중식
20212,11440555,아현동,50.0,50.0,50.0,CS100002,중식
20211,11440555,아현동,50.0,50.0,50.0,CS100002,중식
20213,11440565,공덕동,60.0,60.0,20.0,CS100002,중식
20212,11440565,공덕동,60.0,60.0,20.0,CS100002,중식
20211,11440565,공덕동,60.0,60.0,20.0,CS100002,중식
20213,11440585,도화동,66.7,33.3,33.3,CS100002,중식
20212,11440585,도화동,66.7,33.3,33.3,CS100002,중식
20211,11440585,도화동,66.7,33.3,33.3,CS100002,중식
20213,11440590,용강동,66.7,50.0,50.0,CS100002,중식
20212,11440590,용강동,66.7,50.0,50.0,CS100002,중식
20211,11440590,용강동,66.7,50.0,50.0,CS100002,중식
20213,11440600,대흥동,50.0,0.0,0.0,CS100002,중식
20212,11440600,대흥동,50.0,0.0,0.0,CS100002,중식
20211,11440600,대흥동,50.0,0.0,0.0,CS100002,중식
20213,11440610,염리동,,,,CS100002,중식
20212,11440610,염리동,,,,CS100002,중식
20211,11440610,염리동,,,,CS100002,중식
20213,11440630,신수동,100.0,0.0,0.0,CS100002,중식
20212,11440630,신수동,100.0,0.0,0.0,CS100002,중식
20211,11440630,신수동,100.0,0.0,0.0,CS100002,중식
20213,11440655,서강동,66.7,16.7,16.7,CS100002,중식
20212,11440655,서강동,66.7,16.7,16.7,CS100002,중식
20211,11440655,서강동,66.7,16.7,16.7,CS100002,중식
20213,11440660,서교동,63.0,40.7,37.0,CS100002,중식
20212,11440660,서교동,63.0,40.7,37.0,CS100002,중식
20211,11440660,서교동,63.0,40.7,37.0,CS100002,중식
20213,11440680,합정동,66.7,66.7,66.7,CS100002,중식
20212,11440680,합정동,66.7,66.7,66.7,CS100002,중식
20211,11440680,합정동,66.7,66.7,66.7,CS100002,중식
20213,11440690,망원1동,83.3,66.7,33.3,CS100002,중식
20212,11440690,망원1동,83.3,66.7,33.3,CS100002,중식
20211,11440690,망원1동,83.3,66.7,33.3,CS100002,중식
20213,11440700,망원2동,100.0,0.0,0.0,CS100002,중식
20212,11440700,망원2동,100.0,0.0,0.0,CS100002,중식
20211,11440700,망원2동,100.0,0.0,0.0,CS100002,중식
20213,11440710,연남동,100.0,60.0,20.0,CS100002,중식
20212,11440710,연남동,100.0,60.0,20.0,CS100002,중식
20211,11440710,연남동,100.0,60.0,20.0,CS100002,중식
20213,11440720,성산1동,,,,CS100002,중식
20212,11440720,성산1동,,,,CS100002,중식
20211,11440720,성산1동,,,,CS100002,중식
20213,11440730,성산2동,100.0,0.0,0.0,CS100002,중식
20212,11440730,성산2동,100.0,0.0,0.0,CS100002,중식
20211,11440730,성산2동,100.0,0.0,0.0,CS100002,중식
20213,11440740,상암동,71.4,57.1,42.9,CS100002,중식
20212,11440740,상암동,71.4,57.1,42.9,CS100002,중식
20211,11440740,상암동,71.4,57.1,42.9,CS100002,중식
20213,11440555,아현동,100.0,50.0,50.0,CS100003,일식
20212,11440555,아현동,100.0,50.0,50.0,CS100003,일식
20211,11440555,아현동,100.0,50.0,50.0,CS100003,일식
20213,11440565,공덕동,100.0,80.0,80.0,CS100003,일식
20212,11440565,공덕동,100.0,80.0,80.0,CS100003,일식
20211,11440565,공덕동,100.0,80.0,80.0,CS100003,일식
20213,11440585,도화동,50.0,50.0,25.0,CS100003,일식
20212,11440585,도화동,50.0,50.0,25.0,CS100003,일식
20211,11440585,도화동,50.0,50.0,25.0,CS100003,일식
20213,11440590,용강동,100.0,100.0,66.7,CS100003,일식
20212,11440590,용강동,100.0,100.0,66.7,CS100003,일식
20211,11440590,용강동,100.0,100.0,66.7,CS100003,일식
20213,11440600,대흥동,100.0,33.3,33.3,CS100003,일식
20212,11440600,대흥동,100.0,33.3,33.3,CS100003,일식
20211,11440600,대흥동,100.0,33.3,33.3,CS100003,일식
20213,11440610,염리동,100.0,0.0,0.0,CS100003,일식
20212,11440610,염리동,100.0,0.0,0.0,CS100003,일식
20211,11440610,염리동,100.0,0.0,0.0,CS100003,일식
20213,11440630,신수동,100.0,100.0,100.0,CS100003,일식
20212,11440630,신수동,100.0,100.0,100.0,CS100003,일식
20211,11440630,신수동,100.0,100.0,100.0,CS100003,일식
20213,11440655,서강동,80.0,20.0,20.0,CS100003,일식
20212,11440655,서강동,80.0,20.0,20.0,CS100003,일식
20211,11440655,서강동,80.0,20.0,20.0,CS100003,일식
20213,11440660,서교동,66.7,38.3,30.0,CS100003,일식
20212,11440660,서교동,66.7,38.3,30.0,CS100003,일식
20211,11440660,서교동,66.7,38.3,30.0,CS100003,일식
20213,11440680,합정동,88.9,77.8,66.7,CS100003,일식
20212,11440680,합정동,88.9,77.8,66.7,CS100003,일식
20211,11440680,합정동,88.9,77.8,66.7,CS100003,일식
20213,11440690,망원1동,100.0,50.0,25.0,CS100003,일식
20212,11440690,망원1동,100.0,50.0,25.0,CS100003,일식
20211,11440690,망원1동,100.0,50.0,25.0,CS100003,일식
20213,11440700,망원2동,100.0,0.0,0.0,CS100003,일식
20212,11440700,망원2동,100.0,0.0,0.0,CS100003,일식
20211,11440700,망원2동,100.0,0.0,0.0,CS100003,일식
20213,11440710,연남동,75.0,43.8,25.0,CS100003,일식
20212,11440710,연남동,75.0,43.8,25.0,CS100003,일식
20211,11440710,연남동,75.0,43.8,25.0,CS100003,일식
20213,11440720,성산1동,100.0,66.7,66.7,CS100003,일식
20212,11440720,성산1동,100.0,66.7,66.7,CS100003,일식
20211,11440720,성산1동,100.0,66.7,66.7,CS100003,일식
20213,11440730,성산2동,100.0,100.0,0.0,CS100003,일식
20212,11440730,성산2동,100.0,100.0,0.0,CS100003,일식
20211,11440730,성산2동,100.0,100.0,0.0,CS100003,일식
20213,11440740,상암동,57.7,23.1,15.4,CS100003,일식
20212,11440740,상암동,57.7,23.1,15.4,CS100003,일식
20211,11440740,상암동,57.7,23.1,15.4,CS100003,일식
20213,11440555,아현동,50.0,50.0,0.0,CS100004,양식
20212,11440555,아현동,50.0,50.0,0.0,CS100004,양식
20211,11440555,아현동,50.0,50.0,0.0,CS100004,양식
20213,11440565,공덕동,100.0,0.0,0.0,CS100004,양식
20212,11440565,공덕동,100.0,0.0,0.0,CS100004,양식
20211,11440565,공덕동,100.0,0.0,0.0,CS100004,양식
20213,11440585,도화동,66.7,33.3,33.3,CS100004,양식
20212,11440585,도화동,66.7,33.3,33.3,CS100004,양식
20211,11440585,도화동,66.7,33.3,33.3,CS100004,양식
20213,11440590,용강동,0.0,0.0,0.0,CS100004,양식
20212,11440590,용강동,0.0,0.0,0.0,CS100004,양식
20211,11440590,용강동,0.0,0.0,0.0,CS100004,양식
20213,11440600,대흥동,33.3,0.0,0.0,CS100004,양식
20212,11440600,대흥동,33.3,0.0,0.0,CS100004,양식
20211,11440600,대흥동,33.3,0.0,0.0,CS100004,양식
20213,11440610,염리동,100.0,40.0,40.0,CS100004,양식
20212,11440610,염리동,100.0,40.0,40.0,CS100004,양식
20211,11440610,염리동,100.0,40.0,40.0,CS100004,양식
20213,11440630,신수동,100.0,100.0,100.0,CS100004,양식
20212,11440630,신수동,100.0,100.0,100.0,CS100004,양식
20211,11440630,신수동,100.0,100.0,100.0,CS100004,양식
20213,11440655,서강동,61.9,28.6,28.6,CS100004,양식
20212,11440655,서강동,61.9,28.6,28.6,CS100004,양식
20211,11440655,서강동,61.9,28.6,28.6,CS100004,양식
20213,11440660,서교동,62.0,31.5,19.6,CS100004,양식
20212,11440660,서교동,62.0,31.5,19.6,CS100004,양식
20211,11440660,서교동,62.0,31.5,19.6,CS100004,양식
20213,11440680,합정동,72.7,54.5,50.0,CS100004,양식
20212,11440680,합정동,72.7,54.5,50.0,CS100004,양식
20211,11440680,합정동,72.7,54.5,50.0,CS100004,양식
20213,11440690,망원1동,81.8,45.5,27.3,CS100004,양식
20212,11440690,망원1동,81.8,45.5,27.3,CS100004,양식
20211,11440690,망원1동,81.8,45.5,27.3,CS100004,양식
20213,11440700,망원2동,40.0,0.0,0.0,CS100004,양식
20212,11440700,망원2동,40.0,0.0,0.0,CS100004,양식
20211,11440700,망원2동,40.0,0.0,0.0,CS100004,양식
20213,11440710,연남동,80.0,34.3,22.9,CS100004,양식
20212,11440710,연남동,80.0,34.3,22.9,CS100004,양식
20211,11440710,연남동,80.0,34.3,22.9,CS100004,양식
20213,11440720,성산1동,25.0,25.0,0.0,CS100004,양식
20212,11440720,성산1동,25.0,25.0,0.0,CS100004,양식
20211,11440720,성산1동,25.0,25.0,0.0,CS100004,양식
20213,11440730,성산2동,100.0,0.0,0.0,CS100004,양식
20212,11440730,성산2동,100.0,0.0,0.0,CS100004,양식
20211,11440730,성산2동,100.0,0.0,0.0,CS100004,양식
20213,11440740,상암동,92.9,35.7,28.6,CS100004,양식
20212,11440740,상암동,92.9,35.7,28.6,CS100004,양식
20211,11440740,상암동,92.9,35.7,28.6,CS100004,양식
20213,11440555,아현동,100.0,50.0,50.0,CS100005,제과
20212,11440555,아현동,100.0,50.0,50.0,CS100005,제과
20211,11440555,아현동,100.0,50.0,50.0,CS100005,제과
20213,11440565,공덕동,50.0,0.0,0.0,CS100005,제과
20212,11440565,공덕동,50.0,0.0,0.0,CS100005,제과
20211,11440565,공덕동,50.0,0.0,0.0,CS100005,제과
20213,11440585,도화동,60.0,60.0,60.0,CS100005,제과
20212,11440585,도화동,60.0,60.0,60.0,CS100005,제과
20211,11440585,도화동,60.0,60.0,60.0,CS100005,제과
20213,11440590,용강동,66.7,33.3,33.3,CS100005,제과
20212,11440590,용강동,66.7,33.3,33.3,CS100005,제과
20211,11440590,용강동,66.7,33.3,33.3,CS100005,제과
20213,11440600,대흥동,100.0,50.0,25.0,CS100005,제과
20212,11440600,대흥동,100.0,50.0,25.0,CS100005,제과
20211,11440600,대흥동,100.0,50.0,25.0,CS100005,제과
20213,11440610,염리동,,,,CS100005,제과
20212,11440610,염리동,,,,CS100005,제과
20211,11440610,염리동,,,,CS100005,제과
20213,11440630,신수동,66.7,0.0,0.0,CS100005,제과
20212,11440630,신수동,66.7,0.0,0.0,CS100005,제과
20211,11440630,신수동,66.7,0.0,0.0,CS100005,제과
20213,11440655,서강동,100.0,80.0,60.0,CS100005,제과
20212,11440655,서강동,100.0,80.0,60.0,CS100005,제과
20211,11440655,서강동,100.0,80.0,60.0,CS100005,제과
20213,11440660,서교동,57.1,42.9,28.6,CS100005,제과
20212,11440660,서교동,57.1,42.9,28.6,CS100005,제과
20211,11440660,서교동,57.1,42.9,28.6,CS100005,제과
20213,11440680,합정동,100.0,50.0,50.0,CS100005,제과
20212,11440680,합정동,100.0,50.0,50.0,CS100005,제과
20211,11440680,합정동,100.0,50.0,50.0,CS100005,제과
20213,11440690,망원1동,100.0,60.0,0.0,CS100005,제과
20212,11440690,망원1동,100.0,60.0,0.0,CS100005,제과
20211,11440690,망원1동,100.0,60.0,0.0,CS100005,제과
20213,11440700,망원2동,50.0,50.0,25.0,CS100005,제과
20212,11440700,망원2동,50.0,50.0,25.0,CS100005,제과
20211,11440700,망원2동,50.0,50.0,25.0,CS100005,제과
20213,11440710,연남동,83.3,83.3,66.7,CS100005,제과
20212,11440710,연남동,83.3,83.3,66.7,CS100005,제과
20211,11440710,연남동,83.3,83.3,66.7,CS100005,제과
20213,11440720,성산1동,0.0,0.0,0.0,CS100005,제과
20212,11440720,성산1동,0.0,0.0,0.0,CS100005,제과
20211,11440720,성산1동,0.0,0.0,0.0,CS100005,제과
20213,11440730,성산2동,66.7,33.3,0.0,CS100005,제과
20212,11440730,성산2동,66.7,33.3,0.0,CS100005,제과
20211,11440730,성산2동,66.7,33.3,0.0,CS100005,제과
20213,11440740,상암동,100.0,28.6,28.6,CS100005,제과
20212,11440740,상암동,100.0,28.6,28.6,CS100005,제과
20211,11440740,상암동,100.0,28.6,28.6,CS100005,제과
20213,11440555,아현동,100.0,100.0,100.0,CS100006,패스트푸드
20212,11440555,아현동,100.0,100.0,100.0,CS100006,패스트푸드
20211,11440555,아현동,100.0,100.0,100.0,CS100006,패스트푸드
20213,11440565,공덕동,100.0,100.0,50.0,CS100006,패스트푸드
20212,11440565,공덕동,100.0,100.0,50.0,CS100006,패스트푸드
20211,11440565,공덕동,100.0,100.0,50.0,CS100006,패스트푸드
20213,11440585,도화동,,,,CS100006,패스트푸드
20212,11440585,도화동,,,,CS100006,패스트푸드
20211,11440585,도화동,,,,CS100006,패스트푸드
20213,11440590,용강동,33.3,33.3,0.0,CS100006,패스트푸드
20212,11440590,용강동,33.3,33.3,0.0,CS100006,패스트푸드
20211,11440590,용강동,33.3,33.3,0.0,CS100006,패스트푸드
20213,11440600,대흥동,100.0,75.0,50.0,CS100006,패스트푸드
20212,11440600,대흥동,100.0,75.0,50.0,CS100006,패스트푸드
20211,11440600,대흥동,100.0,75.0,50.0,CS100006,패스트푸드
20213,11440610,염리동,50.0,0.0,0.0,CS100006,패스트푸드
20212,11440610,염리동,50.0,0.0,0.0,CS100006,패스트푸드
20211,11440610,염리동,50.0,0.0,0.0,CS100006,패스트푸드
20213,11440630,신수동,100.0,100.0,50.0,CS100006,패스트푸드
20212,11440630,신수동,100.0,100.0,50.0,CS100006,패스트푸드
20211,11440630,신수동,100.0,100.0,50.0,CS100006,패스트푸드
20213,11440655,서강동,100.0,100.0,100.0,CS100006,패스트푸드
20212,11440655,서강동,100.0,100.0,100.0,CS100006,패스트푸드
20211,11440655,서강동,100.0,100.0,100.0,CS100006,패스트푸드
20213,11440660,서교동,84.2,73.7,68.4,CS100006,패스트푸드
20212,11440660,서교동,84.2,73.7,68.4,CS100006,패스트푸드
20211,11440660,서교동,84.2,73.7,68.4,CS100006,패스트푸드
20213,11440680,합정동,,,,CS100006,패스트푸드
20212,11440680,합정동,,,,CS100006,패스트푸드
20211,11440680,합정동,,,,CS100006,패스트푸드
20213,11440690,망원1동,100.0,33.3,33.3,CS100006,패스트푸드
20212,11440690,망원1동,100.0,33.3,33.3,CS100006,패스트푸드
20211,11440690,망원1동,100.0,33.3,33.3,CS100006,패스트푸드
20213,11440700,망원2동,0.0,0.0,0.0,CS100006,패스트푸드
20212,11440700,망원2동,0.0,0.0,0.0,CS100006,패스트푸드
20211,11440700,망원2동,0.0,0.0,0.0,CS100006,패스트푸드
20213,11440710,연남동,100.0,100.0,100.0,CS100006,패스트푸드
20212,11440710,연남동,100.0,100.0,100.0,CS100006,패스트푸드
20211,11440710,연남동,100.0,100.0,100.0,CS100006,패스트푸드
20213,11440720,성산1동,0.0,0.0,0.0,CS100006,패스트푸드
20212,11440720,성산1동,0.0,0.0,0.0,CS100006,패스트푸드
20211,11440720,성산1동,0.0,0.0,0.0,CS100006,패스트푸드
20213,11440730,성산2동,,,,CS100006,패스트푸드
20212,11440730,성산2동,,,,CS100006,패스트푸드
20211,11440730,성산2동,,,,CS100006,패스트푸드
20213,11440740,상암동,100.0,42.9,28.6,CS100006,패스트푸드
20212,11440740,상암동,100.0,42.9,28.6,CS100006,패스트푸드
20211,11440740,상암동,100.0,42.9,28.6,CS100006,패스트푸드
20213,11440555,아현동,0.0,0.0,0.0,CS100007,치킨
20212,11440555,아현동,0.0,0.0,0.0,CS100007,치킨
20211,11440555,아현동,0.0,0.0,0.0,CS100007,치킨
20213,11440565,공덕동,80.0,40.0,40.0,CS100007,치킨
20212,11440565,공덕동,80.0,40.0,40.0,CS100007,치킨
20211,11440565,공덕동,80.0,40.0,40.0,CS100007,치킨
20213,11440585,도화동,100.0,0.0,0.0,CS100007,치킨
20212,11440585,도화동,100.0,0.0,0.0,CS100007,치킨
20211,11440585,도화동,100.0,0.0,0.0,CS100007,치킨
20213,11440590,용강동,100.0,100.0,100.0,CS100007,치킨
20212,11440590,용강동,100.0,100.0,100.0,CS100007,치킨
20211,11440590,용강동,100.0,100.0,100.0,CS100007,치킨
20213,11440600,대흥동,66.7,33.3,33.3,CS100007,치킨
20212,11440600,대흥동,66.7,33.3,33.3,CS100007,치킨
20211,11440600,대흥동,66.7,33.3,33.3,CS100007,치킨
20213,11440610,염리동,,,,CS100007,치킨
20212,11440610,염리동,,,,CS100007,치킨
20211,11440610,염리동,,,,CS100007,치킨
20213,11440630,신수동,100.0,50.0,0.0,CS100007,치킨
20212,11440630,신수동,100.0,50.0,0.0,CS100007,치킨
20211,11440630,신수동,100.0,50.0,0.0,CS100007,치킨
20213,11440655,서강동,0.0,0.0,0.0,CS100007,치킨
20212,11440655,서강동,0.0,0.0,0.0,CS100007,치킨
20211,11440655,서강동,0.0,0.0,0.0,CS100007,치킨
20213,11440660,서교동,84.6,53.8,53.8,CS100007,치킨
20212,11440660,서교동,84.6,53.8,53.8,CS100007,치킨
20211,11440660,서교동,84.6,53.8,53.8,CS100007,치킨
20213,11440680,합정동,100.0,100.0,0.0,CS100007,치킨
20212,11440680,합정동,100.0,100.0,0.0,CS100007,치킨
20211,11440680,합정동,100.0,100.0,0.0,CS100007,치킨
20213,11440690,망원1동,83.3,50.0,50.0,CS100007,치킨
20212,11440690,망원1동,83.3,50.0,50.0,CS100007,치킨
20211,11440690,망원1동,83.3,50.0,50.0,CS100007,치킨
20213,11440700,망원2동,0.0,0.0,0.0,CS100007,치킨
20212,11440700,망원2동,0.0,0.0,0.0,CS100007,치킨
20211,11440700,망원2동,0.0,0.0,0.0,CS100007,치킨
20213,11440710,연남동,50.0,0.0,0.0,CS100007,치킨
20212,11440710,연남동,50.0,0.0,0.0,CS100007,치킨
20211,11440710,연남동,50.0,0.0,0.0,CS100007,치킨
20213,11440720,성산1동,100.0,100.0,100.0,CS100007,치킨
20212,11440720,성산1동,100.0,100.0,100.0,CS100007,치킨
20211,11440720,성산1동,100.0,100.0,100.0,CS100007,치킨
20213,11440730,성산2동,66.7,66.7,50.0,CS100007,치킨
20212,11440730,성산2동,66.7,66.7,50.0,CS100007,치킨
20211,11440730,성산2동,66.7,66.7,50.0,CS100007,치킨
20213,11440740,상암동,75.0,75.0,50.0,CS100007,치킨
20212,11440740,상암동,75.0,75.0,50.0,CS100007,치킨
20211,11440740,상암동,75.0,75.0,50.0,CS100007,치킨
20213,11440555,아현동,100.0,75.0,50.0,CS100008,분식
20212,11440555,아현동,100.0,75.0,50.0,CS100008,분식
20211,11440555,아현동,100.0,75.0,50.0,CS100008,분식
20213,11440565,공덕동,60.0,20.0,20.0,CS100008,분식
20212,11440565,공덕동,60.0,20.0,20.0,CS100008,분식
20211,11440565,공덕동,60.0,20.0,20.0,CS100008,분식
20213,11440585,도화동,100.0,33.3,33.3,CS100008,분식
20212,11440585,도화동,100.0,33.3,33.3,CS100008,분식
20211,11440585,도화동,100.0,33.3,33.3,CS100008,분식
20213,11440590,용강동,40.0,20.0,20.0,CS100008,분식
20212,11440590,용강동,40.0,20.0,20.0,CS100008,분식
