quarter,trdar_code,industry_code,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20203,3110559,CS100001,484940141,20422,357717824,127222317,47028151,65380260,66665754,85517443,93126216,84459670,42762647,41410258,14455606,166314373,40320355,140814458,81625091,246014345,159167716,3798966,119908369,94343264,68710466,68268152,50152844,15450,4972,2597,2961,3002,3244,3646,3450,1522,1349,881,7614,2625,5146,2807,11247,7509,304,6357,4315,3238,2834,1708
20203,3120107,CS100003,372451190,4353,337260804,35190386,40570640,89851683,76018025,56802988,74017468,35190386,0,0,0,86323530,23312438,147642027,115173195,140970763,58417250,706778,24519216,53130321,57036247,39264818,24730635,4061,292,482,933,841,830,975,292,0,0,0,2220,289,1076,768,1771,1335,10,653,766,836,543,300
20203,3120101,CS100007,148300822,3621,105745236,42555586,16894613,15818945,23650327,22162509,27218842,23772582,18783004,11898625,0,0,2827380,55074285,78500532,86664821,48644359,200182,44846902,36517327,25710985,21647285,6386498,2584,1037,423,421,552,467,721,532,505,297,0,0,104,1455,1765,2036,1291,6,1122,861,643,497,197
20203,3120106,CS100010,246326447,49212,201142385,45184062,34788493,40122185,42474477,38993168,44764062,25285165,19898897,0,56583972,88203154,46258778,41802198,13478345,127019324,98304595,1690901,53257478,71263990,51171234,32827486,15112828,39500,9712,7102,8040,8211,7787,8360,5272,4440,0,14099,15643,9032,7919,2519,25907,20765,445,11944,14863,9919,6512,2992
20203,3110578,CS100010,214521914,55533,160078971,54442943,29163627,34758730,33193351,29977146,32986117,28595099,25847844,975545,35031043,61760252,57688599,47604902,11461573,95721811,112227233,25245073,44781852,44131462,59754211,26274225,7762220,41867,13666,7784,8867,8634,8103,8479,7277,6389,12,11556,14426,14856,11966,2717,24519,30315,6488,13321,11901,14004,7337,1780
20203,3110542,CS100010,43432793,6110,32804391,10628402,6105378,7120967,6019360,6543995,7014691,6506018,4122384,0,6010414,15481385,11528213,9746491,666290,13574094,28112554,505169,16818663,15744067,4636116,3460626,522009,4789,1321,893,1064,896,925,1011,817,504,0,956,2264,1688,1109,93,2064,3918,53,2566,2054,755,488,65
20203,3110542,CS100007,175488088,7459,112207594,63280494,21017516,17635843,22636554,23015898,27901783,34989129,28291365,6388876,0,10851289,18324563,84714410,55208950,90192724,76468543,1193145,33988884,38925277,53163175,26871539,12519248,4718,2741,839,761,936,989,1193,1512,1229,205,0,580,858,3616,2200,3833,3368,65,1589,1737,2153,1148,510
20203,3110754,CS100008,12999022,723,11182171,1816851,2720259,2860787,1666285,1897155,2037685,1816851,0,0,60227,6333887,1766662,4838246,0,9950683,2064628,0,559101,1156768,2623201,2586823,5089418,653,70,142,140,120,111,140,70,0,0,10,372,100,241,0,550,152,0,71,82,121,163,264
20203,3110144,CS100010,30474655,6391,20867228,9607427,3165379,4496736,4055421,4696869,4452823,5557053,4050374,604970,821918,5024965,7246259,11405883,5370660,18213722,12199776,438342,22589027,3104581,1422080,2410666,448803,4426,1965,697,917,864,973,975,1054,911,144,153,1081,1649,2265,1099,4038,2349,94,4967,639,257,347,83
20203,3120054,CS100009,483786562,10218,320473768,163312794,49735523,57989383,66686239,63958003,82104620,93094901,70217893,165304258,935796,18643439,10715945,115026402,173160722,319554178,111531645,11758750,218971585,90092581,62445621,36706548,11110739,6847,3371,1173,1180,1394,1438,1662,1802,1569,3194,11,643,369,1981,4020,6551,3105,357,5549,1720,884,816,331
20203,3110148,CS100006,38581475,6408,33166777,5414698,5850806,6735811,6392160,8074368,6113632,4811127,603571,0,11637648,11494025,5548438,8030176,1871188,17300057,12533703,707656,16455173,4803569,3409190,4005785,452389,5426,982,982,1221,977,1058,1188,883,99,0,2007,1756,989,1366,290,3570,2454,128,3599,977,430,802,87
20203,3120094,CS100007,388506426,19621,269703033,118803393,46031666,49385145,53372186,53860455,67053581,65171341,53632052,33003339,0,12091918,20197941,190870292,132342936,212724948,169698698,12816369,203511326,52954970,38934007,49285511,24921463,13735,5886,2388,2495,2772,2840,3240,3213,2673,1210,0,753,1607,9828,6223,10377,9110,670,10021,2504,2160,2644,1490
20203,3110532,CS100001,313760316,13968,234538164,79222152,46354248,56968889,44393353,37398144,49423530,47627051,31595101,6841045,1635573,69841935,35915986,155719961,43805816,200333490,103368927,1078966,21111996,40056814,63612440,101184555,76657646,11009,2959,2427,2429,2161,1836,2156,1806,1153,130,79,4571,1704,6059,1425,9071,4314,66,1106,1835,2997,3920,3458
20203,3110572,CS100002,30605977,3208,24529501,6076476,3700282,5931313,4618884,5559027,4719995,6076476,0,974965,688993,11683876,4789109,9223175,3245859,22735580,7324038,989876,10874869,6485896,4858609,4475356,2375011,2668,540,396,676,530,606,460,540,0,22,59,1376,614,1071,66,2466,684,59,964,645,603,558,322
20203,3110573,CS100006,31716751,5266,24838782,6877969,5337986,5123068,4924007,4633072,4820649,4061048,2816921,0,5609781,11608384,4568542,9930044,0,17182772,14533979,186510,14057202,8118294,5911188,2787864,655693,4204,1062,859,918,874,776,777,624,438,0,1077,1887,815,1487,0,2661,2605,38,2556,1328,742,480,122
20203,3120107,CS100005,957789658,66037,670339828,287449830,107389974,127040724,144167524,128540712,163200894,174168526,113281304,0,106481497,243828553,191618469,358381373,57479766,341293306,508185527,5280897,190009387,253849752,203931742,131889940,64517115,49259,16778,8554,9195,10252,9599,11659,10098,6680,0,15199,13274,12499,20985,4080,23154,39919,668,18081,19311,13001,8327,3689
20203,3120104,CS100010,5313338692,642387,3628251266,1685087426,663794469,721484439,736348494,682191834,824432030,948676175,736411251,17987347,525618829,1400783916,1586982468,1483419233,298546899,1819818309,3253470220,117963981,2444642065,1406215144,605918617,373105714,125443021,486094,156293,89289,97229,100359,96142,103075,88320,67973,1967,119339,170713,178440,144696,27232,250784,374757,13517,278626,198010,84012,41730,9648
20203,3120101,CS100010,2078718523,268366,1412135555,666582968,249023032,259350808,300055232,265616463,338090020,406841089,259741879,8917504,159600089,480040501,552597621,681487944,196074864,746815332,1244769297,22181252,978413191,588427864,189035284,155518478,58008561,188216,80150,32881,35480,40770,35532,43553,45972,34178,662,30039,65953,72567,80443,18702,103270,159546,3430,128307,77562,27213,19647,6660
20203,3120094,CS100002,2891593072,125571,1966748551,924844521,341587752,363687120,450813857,388236385,422423437,508996071,415848450,101886181,22067373,725697275,478404464,1209225637,354312142,1405292272,1256773671,76509735,1234537445,480795823,327628420,362645898,179948623,88605,36966,16653,17224,19100,17135,18493,20243,16723,3526,1219,36159,23981,49902,10784,58049,64119,5304,62032,20371,13314,15416,5733
20203,3110547,CS100010,131332812,20069,92134491,39198321,15504528,19576961,19219673,18726967,19106362,22123286,17075035,0,15355981,29569551,33900880,37666289,14840111,56183717,66255928,1593708,41408559,28816120,22491719,18818321,9311220,14122,5947,2452,2955,2895,3011,2809,3260,2687,0,2496,4401,5252,5716,2204,8493,10916,269,7495,4611,3351,2557,1126
20203,3110545,CS100007,540386764,23540,368994619,171392145,65870824,55540695,65930825,67590847,114061428,88371106,83021039,400005,0,23040288,43360542,297733728,175852201,277370602,249685995,3586219,122085447,122681904,141995302,91257112,45450613,15740,7800,2980,2380,2780,3020,4580,3960,3840,20,0,1100,1920,13120,7380,11756,11484,162,5692,5637,6099,3743,1907
20203,3110540,CS100001,146166974,3772,106671757,39495217,15129050,25081272,18252105,19514267,28695063,27661061,11834156,27322901,1102043,22057918,5101179,46967608,43615325,88400244,50470550,1408206,25668767,34912765,33962853,28908096,14010113,2870,902,487,586,585,564,648,609,293,507,37,1150,203,1013,862,2359,1261,36,572,715,933,847,517
20203,3110582,CS100001,226479477,12569,171168918,55310559,34424393,29549044,36616602,33995011,36583868,33725235,21585324,3120582,942468,92059196,23950908,67074269,39332054,148777478,60763118,974188,42210630,51990663,40185921,45371972,28807221,9700,2869,1967,1920,2068,1811,1934,1653,1216,146,89,5989,1837,3298,1210,8046,3993,69,3265,2877,2373,2271,1185
20203,3110545,CS100008,275730621,30967,217832684,57897937,48579440,42691519,43885871,40807605,41868249,33279118,24618819,1535534,23305700,95781255,38235323,105171676,11701133,118746669,143535507,957207,66299533,77626937,63215659,38391760,15791078,24842,6125,4869,5093,5127,4906,4847,3610,2515,172,3441,10465,3564,11826,1499,13833,16579,129,8044,9003,6706,4436,2093
20203,3110542,CS100001,259056279,11270,198298635,60757644,37334951,38289569,43651316,35974139,43048660,36933503,23824141,20891083,5676715,49019241,16776270,103379475,63313495,148702864,90119343,0,35533218,49511517,65279494,61840984,26656993,8832,2438,1634,1846,1852,1778,1722,1492,946,801,337,3088,1004,3987,2053,6477,4151,0,1510,1854,2806,3020,1439
20203,3120100,CS100003,38760050,684,24792793,13967257,4203558,2097463,5779661,5945535,6766576,7751023,6216234,5020899,0,0,0,14423563,19315588,18852659,19907391,1386196,14397653,15278692,4948831,2191815,556863,444,240,80,43,92,105,124,117,123,92,0,0,0,235,357,341,343,19,273,272,75,39,6
20203,3130183,CS100002,196291192,4565,171687992,24603200,32325373,30183383,38538450,38260379,32380407,21602386,3000814,9882990,46345,35905495,7415139,93636410,49404813,95117989,36276252,0,29011732,48015923,36452941,13580422,4333222,4171,394,718,846,810,880,917,370,24,110,6,1849,289,1575,736,2723,921,0,695,1263,1031,504,151
20203,3110144,CS100001,209591751,4200,147215223,62376528,18494660,29058214,31158342,32151492,36352515,40220527,22156001,39083820,0,1309833,1386434,91744901,76066763,119237486,69535749,1339930,95673795,44384312,20914755,17734062,8726383,2842,1358,376,554,583,627,702,847,511,857,0,40,29,1584,1690,2394,1598,23,2157,912,381,341,177
20203,3110144,CS100009,55279679,909,36140348,19139331,2428417,5576115,7245349,8927336,11963131,12764558,6374773,25546621,46336,2641166,1019398,8073469,17952689,44731337,10478838,2220222,31823545,8842357,4436926,6045989,1841136,640,269,54,127,128,144,187,156,113,450,8,88,8,82,273,672,233,32,563,87,76,90,57
20203,3120054,CS100007,557761354,50420,391911520,165849834,54560364,86766228,84116682,85653449,80814797,82904361,82945473,91810686,511854,3671287,37023477,246661876,178082174,314696139,230372226,5656629,291428847,113247882,74772077,49411994,10550938,35892,14528,4760,7582,8036,7669,7845,6637,7891,4669,16,522,4250,23968,16995,26605,23581,906,30759,9611,4988,3319,602
20203,3130183,CS100007,328137003,11623,224911548,103225455,34534386,38162216,46540992,56390460,49283494,54332012,48893443,24162959,0,27561599,36040881,153235901,87135663,139284266,108517167,2019801,36264811,54650524,86053759,50965892,17846645,7514,4109,1271,1306,1621,1476,1840,2115,1994,823,0,570,1191,5931,3108,5601,4555,117,1606,2137,3388,2128,779
20203,3120104,CS100006,370611449,25153,232528360,138083089,52491634,41327199,46421961,36784798,55502768,83066392,55016697,28308102,517285,45438618,66593722,134878163,94875559,164270843,184397882,7717312,175333232,89506630,36162951,22158370,17790230,16222,8931,3104,3281,3302,2804,3731,4844,4087,989,21,3178,5060,10033,5872,11851,12585,567,13092,6070,2509,1603,594
20203,3110564,CS100009,1062682282,24411,677032677,385649605,145273118,96151410,139533235,126654218,169420696,270275699,115373906,99502574,618774,0,26213101,438186667,498161166,465657511,478885984,10557948,236222009,244826275,282928343,153914825,16094095,17062,7349,2933,2487,3655,3353,4634,4106,3243,2156,24,0,1044,10084,11103,11734,10789,240,5474,5675,7764,2834,536
20203,3110554,CS100001,648285984,52358,536255190,112030794,102608968,112444229,108768635,99547026,112886332,95796252,16234542,0,53605520,305266055,87662253,182682523,19069633,334215845,218064516,729171,95317866,118424410,146761402,117853879,73193629,43803,8555,8512,9185,9345,7954,8807,7439,1116,0,5485,24348,8567,12978,980,29973,17611,83,8458,10022,12032,9244,7745
20203,3120102,CS100002,588922147,20345,424467274,164454873,88842596,87675765,57461459,90946345,99541109,101678321,62776552,21118178,8425132,195116014,62255641,245427032,56580150,314345591,137364913,1136234,95237585,119799650,98210079,83938918,53388039,15940,4405,3360,2964,3164,3046,3406,2605,1800,978,344,9397,3146,5222,1258,12405,5315,47,4418,4811,4182,2581,1681
20203,3130197,CS100008,139564400,10672,120627709,18936691,28683522,14422259,35001539,19808378,22712011,11465660,7471031,0,8244038,62007252,20726047,39743450,8843613,76460899,49949511,440546,15140627,30908421,28778013,28720443,22422359,8981,1691,1866,1454,2178,1616,1867,1138,553,0,839,5765,1478,2266,324,6391,3862,20,1394,3152,2253,2078,1356
20203,3130190,CS100005,99248687,7168,61462892,37785795,13799098,8996953,12630159,10849445,15187237,22374919,15410876,0,974052,15066445,31189529,42551758,9466903,22926889,76321798,5351828,65465239,16409855,7074334,4267572,679859,4552,2616,878,771,945,772,1186,1555,1061,0,59,1061,2239,3095,714,1579,5589,484,4719,1075,455,348,87
20203,3110572,CS100005,462507830,63697,318319312,144188518,62579344,62227188,65393703,60624045,67495032,62685751,81502767,2448396,100203685,88856515,77362285,123510691,70126258,209294122,253213708,3374864,91577670,81109483,137909614,99279800,49256399,45017,18680,8508,9184,9221,8599,9505,8251,10429,369,14604,11499,10623,16631,9971,28751,34946,570,15778,11375,16303,13408,6263
20203,3120100,CS100006,578403430,81023,406840358,171563072,75932655,76517702,87754544,79566176,87069281,84815456,86747616,62421356,65325613,136516393,86200344,146831973,81107751,308984124,259763093,8933176,205444295,165706931,106308123,62350597,20004094,58166,22857,10903,11440,12152,11328,12343,11537,11320,7760,10809,17648,12731,20279,11796,42327,38003,1461,29163,23254,14628,8642,3181
20203,3110569,CS100006,92197471,3707,57139843,35057628,13222042,9223684,11762333,10758413,12173371,19779979,15277649,0,0,32077198,21387302,38455713,277258,43573271,36541929,1542829,33754281,20217973,13091631,8552059,2956427,2317,1390,491,426,450,442,508,769,621,0,0,1230,874,1585,18,1780,1614,88,1413,816,585,367,123
20203,3130196,CS100008,53612878,1215,49991200,3621678,7724909,12008723,15640434,5929119,8688015,0,3621678,772490,1605176,3431064,10654356,26043980,11105812,30628764,13403218,0,2337537,8196429,9701283,14577005,9219730,1094,121,190,241,412,90,161,0,121,20,40,110,220,604,221,693,361,0,70,220,170,381,210
20203,3120104,CS100007,359590237,13580,262970559,96619678,46713239,39230881,50074078,60294548,66657813,53413679,43205999,30652111,0,3681832,13429489,156880134,154946671,191901258,131151367,2827884,77464820,75769264,91218642,51482433,24289582,9703,3877,1784,1547,1973,2055,2344,2146,1731,816,0,164,683,6936,4981,7294,5496,140,3120,3171,3299,2073,985
20203,3110587,CS100010,8981218,1238,8167754,813464,1022306,2184688,1520980,2266700,1173080,813464,0,0,0,3030754,4977567,972897,0,3271609,3447496,28525,2553581,2487740,758886,770268,120104,1110,128,198,199,261,229,223,128,0,0,0,509,546,183,0,625,556,10,502,397,139,113,21
20203,3110565,CS100010,33408652,2550,17445581,15963071,0,3767917,3945987,5531756,4199921,7528458,8434613,0,0,7944657,14258235,11205760,0,10017044,23391608,1609070,20113444,6178673,3197365,2023502,286598,1463,1087,0,369,326,411,357,518,569,0,0,548,1043,959,0,649,1901,170,1527,416,214,212,11
20203,3120094,CS100001,13893443566,535268,9755660667,4137782899,1683495681,1862173587,2026821359,1930751232,2252418808,2343685578,1794097321,932293848,188434809,2595123649,1558703884,5945430977,2673456399,7461402097,5490830424,242626043,5876142787,2422515270,1543819431,1804347707,1062781286,390768,144500,72053,76958,80531,77241,83985,81660,62840,24361,11800,149472,77340,204225,68070,283314,238570,12588,239095,92601,61652,74418,41537
20203,3130195,CS100009,1782433792,34582,1397735522,384698270,239797789,262578369,294939215,275630583,324789566,245072383,139625887,496554929,686795,46313725,5494860,313789129,919594354,1088581370,400078245,7665057,388858446,467550085,336388301,219404160,68793562,27021,7561,4599,5098,5866,5334,6124,4658,2903,8034,19,3699,196,6663,15971,21037,9762,248,9163,9179,5897,4374,1938
20203,3110572,CS100010,444478279,73976,292645445,151832834,54942405,59620826,53543470,59632260,64906484,68507062,83325772,0,64021873,110690351,115128740,116225945,38411370,204189951,238783985,12203957,168539348,100318234,85575942,57863866,18472588,49092,24884,8924,10299,9886,9764,10219,11786,13098,0,12570,17919,17233,19956,6298,34895,39059,2820,30072,16936,13781,8150,2197
20203,3120105,CS100009,662720377,17698,470249227,192471150,77660708,92344208,86303677,89450451,124490183,127193129,65278021,170163013,8429371,2440105,4258437,180360429,297069022,362076029,229710701,4334329,276077072,168958111,71107703,45847373,25462145,13331,4367,2353,2558,2530,2347,3543,3076,1291,3339,8,217,225,6732,7177,10535,6683,174,7005,5163,1996,1883,997
20203,3120103,CS100004,4411522012,141391,2476450638,1935071374,374710782,463987864,484676558,470818167,682257267,1145855324,789216050,515199943,16408017,656367226,653447156,1726424614,843675056,2037633713,2127615122,126330236,2085124840,1125263649,431260813,303812129,93457170,81001,60390,12504,14822,16330,15580,21765,34966,25424,17463,763,25346,23513,50119,24187,61075,77292,6099,74897,32732,12814,9467,2365
