law,query,expected_articles,returned_article,match,snippet,f1,human_verdict,action
상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조,제10조,,[제10조] 다른 법령에 따라 철거 또는 재건축이 이루어지는 경우 8. 그 밖에 임차인이 임차인으로서의 의무를 현저히 위반하거나 임대차를 계속하기 어려운 중대한 사유가 있는 경 우,0.0,X,무관 (전문가)
상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조,제6조,,[제6조] ⑨ 금융기관등은 임차인을 대위하여 제1항의 임차권등기명령을 신청할 수 있다. 이 경우 제3항ㆍ제4항 및 제8항의 “임차인”은 “금융기관등”으로 본다.<신설 2013. 8. 13.> [전문개정 2009. 1,0.0,O,정답에 추가
상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조,제7조,,[제7조] ②임차인의 보증금중 일정액이 상가건물의 가액의 2분의 1을 초과하는 경우에는 상가건물의 가액의 2분의 1에 해 당하는 금액에 한하여 우선변제권이 있다.<개정 2013. 12. 30.>,0.0,O,정답에 추가
상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조,제21조,,제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위,0.0,X,무관 (전문가)
상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조,,MISS,[미반환] 기대 조문: 제3조,0.0,,정답 유지
상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조,,MISS,[미반환] 기대 조문: 제4조,0.0,,정답 유지
상가임대차보호법,차임 증액 제한 5퍼센트,제11조,제5조,,제5조(월차임 전환 시 산정률) ① 법 제12조제1호에서 “대통령령으로 정하는 비율”이란 연 1할2푼을 말한다. ② 법 제12조제2호에서 “대통령령으로 정하는 배수”란 4.5배를 말한다. [전문개정 2013. 12.,0.4,O,정답에 추가
상가임대차보호법,차임 증액 제한 5퍼센트,제11조,제4조,,"제4조(차임 등 증액청구의 기준) 법 제11조제1항의 규정에 의한 차임 또는 보증금의 증액청구는 청구당시의 차임 또는 보증금의 100분의 5의 금액을 초과하지 못한다. <개정 2008. 8. 21., 2018. 1.",0.4,O,정답에 추가
상가임대차보호법,차임 증액 제한 5퍼센트,제11조,제11조,정답,[제11조] ② 제1항에 따른 증액 청구는 임대차계약 또는 약정한 차임 등의 증액이 있은 후 1년 이내에는 하지 못한다. 상가건물 임대차보호법,0.4,O,
상가임대차보호법,차임 증액 제한 5퍼센트,제11조,제10조의8,,제10조의8(차임연체와 해지) 임차인의 차임연체액이 3기의 차임액에 달하는 때에는 임대인은 계약을 해지할 수 있다. [본조신설 2015. 5. 13.],0.4,X,무관 (전문가)
상가임대차보호법,환산보증금 서울 기준 금액,제2조,제12조,,제12조(월 차임 전환 시 산정률의 제한) 보증금의 전부 또는 일부를 월 단위의 차임으로 전환하는 경우에는 그 전환되 는 금액에 다음 각 호 중 낮은 비율을 곱한 월 차임의 범위를 초과할 수 없다. <개정 2010.,0.4,O,정답에 추가
상가임대차보호법,환산보증금 서울 기준 금액,제2조,제5조,,"[제5조] ⑦ 다음 각 호의 금융기관 등이 제2항, 제6조제5항 또는 제7조제1항에 따른 우선변제권을 취득한 임차인의 보증금 반환채권을 계약으로 양수한 경우에는 양수한 금액의 범위에서 우선변제권을 승계한다.<신설 2",0.4,O,정답에 추가
상가임대차보호법,환산보증금 서울 기준 금액,제2조,제6조,,제6조(우선변제를 받을 임차인의 범위) 법 제14조의 규정에 의하여 우선변제를 받을 임차인은 보증금과 차임이 있는 경우 법 제2조제2항의 규정에 의하여 환산한 금액의 합계가 다음 각호의 구분에 의한 금액 이하인 임차,0.4,O,정답에 추가
상가임대차보호법,환산보증금 서울 기준 금액,제2조,제2조,정답,"제2조(적용범위) ①「상가건물 임대차보호법」(이하 “법”이라 한다) 제2조제1항 단서에서 “대통령령으로 정하는 보증금 액”이란 다음 각 호의 구분에 의한 금액을 말한다. <개정 2008. 8. 21., 2010. 7",0.4,O,
상가임대차보호법,보증금 월차임 환산 방법,제2조,제7조,,제7조(우선변제를 받을 보증금의 범위 등),0.0,O,정답에 추가
상가임대차보호법,보증금 월차임 환산 방법,제2조,제11조,,금액에 달할 때 까지는 같은 항 단서를 적용하지 아니한다.<신설 2020. 9. 29.> [전문개정 2009. 1. 30.],0.0,O,정답에 추가
상가임대차보호법,보증금 월차임 환산 방법,제2조,제10조의2,,"제10조의2(계약갱신의 특례) 제2조제1항 단서에 따른 보증금액을 초과하는 임대차의 계약갱신의 경우에는 당사자는 상가건물에 관한 조세, 공과금, 주변 상가건물의 차임 및 보증금, 그 밖의 부담이나 경제사정의 변동 등",0.0,O,정답에 추가
상가임대차보호법,보증금 월차임 환산 방법,제2조,제4조,,"제4조(차임 등 증액청구의 기준) 법 제11조제1항의 규정에 의한 차임 또는 보증금의 증액청구는 청구당시의 차임 또는 보증금의 100분의 5의 금액을 초과하지 못한다. <개정 2008. 8. 21., 2018. 1.",0.0,O,정답에 추가
상가임대차보호법,보증금 월차임 환산 방법,제2조,,MISS,[미반환] 기대 조문: 제2조,0.0,,정답 유지
상가임대차보호법,상가건물 임대차 분쟁조정,제20조,제9조,,"제9조(조정위원회의 심의ㆍ조정 사항) 법 제20조제2항제6호에서 “대통령령으로 정하는 상가건물 임대차에 관한 분쟁 ”이란 다음 각 호의 분쟁을 말한다. <개정 2020. 10. 20., 2024. 12. 31.> 1",0.4,X,무관 (전문가)
상가임대차보호법,상가건물 임대차 분쟁조정,제20조,제20조,정답,제20조(상가건물임대차분쟁조정위원회),0.4,O,
상가임대차보호법,상가건물 임대차 분쟁조정,제20조,제21조,,제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위,0.4,O,정답에 추가 (전문가)
상가임대차보호법,상가건물 임대차 분쟁조정,제20조,제2조,,"[제2조] ① 이 법은 상가건물(제3조제1항에 따른 사업자등록의 대상이 되는 건물을 말한다)의 임대차(임대차 목적물의 주된 부분을 영업용으로 사용하는 경우를 포함한다)에 대하여 적용한다. 다만, 제14조의2에 따른",0.4,X,무관 (전문가)
상가임대차보호법,임차권등기명령 보증금 반환,제6조,제6조,정답,"[제6조] ① 임대차가 종료된 후 보증금이 반환되지 아니한 경우 임차인은 임차건물의 소재지를 관할하 는 지방법원, 지방법원지원 또는 시ㆍ군법원에 임차권등기명령을 신청할 수 있다. <개정 2013. 8. 13.>",0.4,O,
상가임대차보호법,임차권등기명령 보증금 반환,제6조,제10조의2,,"제10조의2(계약갱신의 특례) 제2조제1항 단서에 따른 보증금액을 초과하는 임대차의 계약갱신의 경우에는 당사자는 상가건물에 관한 조세, 공과금, 주변 상가건물의 차임 및 보증금, 그 밖의 부담이나 경제사정의 변동 등",0.4,O,정답에 추가
상가임대차보호법,임차권등기명령 보증금 반환,제6조,제18조,,제18조(「소액사건심판법」의 준용) 임차인이 임대인에게 제기하는 보증금반환청구소송에 관하여는 「소액사건심판법」 제6조ㆍ제7조ㆍ,0.4,X,무관 (미매핑)
상가임대차보호법,임차권등기명령 보증금 반환,제6조,제20조,,[제20조] ② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다. 상가건물 임대차보호법 1. 차임 또는 보증금의 증감에 관한 분쟁 2. 임대차 기간에 관한 분쟁 3. 보증금 또는 임차상가건물의 반환에 관한 분쟁 4.,0.4,O,정답에 추가
상가임대차보호법,상가 임대차 적용 범위 대상,제2조,제10조의5,,제10조의5(권리금 적용 제외) 제10조의4는 다음 각 호의 어느 하나에 해당하는 상가건물 임대차의 경우에는 적용하지 아니한다. <개정 2018. 10. 16.> 1. 임대차 목적물인 상가건물이 「유통산업발전법」 제,0.333,X,무관 (전문가)
상가임대차보호법,상가 임대차 적용 범위 대상,제2조,제10조의3,,"제10조의3(권리금의 정의 등) ① 권리금이란 임대차 목적물인 상가건물에서 영업을 하는 자 또는 영업을 하려는 자가 영업시설ㆍ비품, 거래처, 신용, 영업상의 노하우, 상가건물의 위치에 따른 영업상의 이점 등 유형ㆍ무",0.333,X,무관 (전문가)
상가임대차보호법,상가 임대차 적용 범위 대상,제2조,제21조,,제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위,0.333,X,무관 (전문가)
상가임대차보호법,상가 임대차 적용 범위 대상,제2조,제2조,정답,"[제2조] ① 이 법은 상가건물(제3조제1항에 따른 사업자등록의 대상이 되는 건물을 말한다)의 임대차(임대차 목적물의 주된 부분을 영업용으로 사용하는 경우를 포함한다)에 대하여 적용한다. 다만, 제14조의2에 따른",0.333,O,
상가임대차보호법,상가 임대차 적용 범위 대상,제2조,제22조,,"제22조(벌칙 적용에서 공무원 의제) 공무원이 아닌 상가건물임대차위원회의 위원 및 상가건물임대차분쟁조정위원회의 위원은 「형법」 제127조, 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. <개정",0.333,X,무관 (미매핑)
상가임대차보호법,상가 임대차 보호 대상 기준,제2조,제5조,,"[제5조] ① 임차인이 임차건물에 대하여 보증금반환청구소송의 확정판결, 그 밖에 이에 준하는 집행권원 에 의하여 경매를 신청하는 경우에는 「민사집행법」 제41조에도 불구하고 반대의무의 이행이나 이행의 제공을 집행 상",0.0,O,정답에 추가
상가임대차보호법,상가 임대차 보호 대상 기준,제2조,제14조의2,,① 상가건물 임대차에 관한 다음 각 호의 사항을 심의하기 위하여 법무부에 상가건 물임대차위원회(이하 “위원회”라 한다)를 둔다. 1. 제2조제1항 단서에 따른 보증금액 2. 제14조에 따라 우선변제를 받을 임차인 및,0.0,X,무관 (미매핑)
상가임대차보호법,상가 임대차 보호 대상 기준,제2조,제21조,,제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위,0.0,X,무관 (전문가)
상가임대차보호법,상가 임대차 보호 대상 기준,제2조,,MISS,[미반환] 기대 조문: 제2조,0.0,,정답 유지
식품위생법,영업신고 영업허가 절차 식품위생법,제36조 / 제37조,제5조의4,,제5조의4(식품등의 기준 및 규격 관리 기본계획 등의 수립ㆍ시행),0.286,X,무관
식품위생법,영업신고 영업허가 절차 식품위생법,제36조 / 제37조,제52조,,"[제52조] 즉석판매제조ㆍ가공업 및 같은 조 제3호에 따른 식품첨가물제조업 식품위생법 시행규칙 나. 영 제21조제5호가목의 식품소분업, 같은 호 나목의 유통전문판매업, 집단급식소 식품판매업 및 기타 식품판 매업 다.",0.286,O,정답에 추가
식품위생법,영업신고 영업허가 절차 식품위생법,제36조 / 제37조,제41조,,[제41조] 전시설 등 완비증명서(영 제21조제8호다목의 단란주점영업 및 같은 호 라목의 유흥주점영업만 해당한다) 식품위생법 시행규칙,0.286,O,정답에 추가
식품위생법,영업신고 영업허가 절차 식품위생법,제36조 / 제37조,제37조,정답,[제37조] ④ 제36조제1항 각 호에 따른 영업 중 대통령령으로 정하는 영업을 하려는 자는 대통령령으로 정하는 바에 따라 영 업 종류별 또는 영업소별로 식품의약품안전처장 또는 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ,0.286,O,
식품위생법,영업신고 영업허가 절차 식품위생법,제36조 / 제37조,제40조,,[제40조] ① 법 제37조제1항 전단에 따라 영업허가를 받으려는 자는 별지 제30호서식의 영업허가신청 서(전자문서로 된 신청서를 포함한다)에 다음 각 호의 서류(전자문서를 포함한다)를 첨부하여 영 제23조에 따른,0.286,X,무관 (미매핑)
