직업사전_세세분류_코드,,,,,,,,,,
,,,,,,,,,,
대분류코드,중분류코드,소분류코드,직업코드,일련번호,대분류명,중분류명,소분류명,직업명,관련직업,유사직업명칭
 , , ,2322,28, , , ,플라스틱품질검사원, , 
 , , ,2321,29, , , ,에너지저장연구원,ESS(Energy Storage System)연구원, 
 , , ,2322,29, , , ,수소연료전지시스템운영관리자, , 
 , , ,2321,30, , , ,연료전지단전지연구원,"고체산화물형연료전지셀연구원, 세라믹연료전지셀연구원","고분자전해질형연료전지셀연구원, 용융탄산염형연료전지셀연구원"
 , , ,2321,31, , , ,연료전지스택연구원, ,"고체산화물연료전지연구원, 용융탄산염연료전지연구원"
 , , ,2321,32, , , ,염료개발연구원, , 
 , , ,2321,33, , , ,온실가스저감기술연구원, , 
 , , ,2321,34, , , ,온실가스포집기술연구원,이산화탄소포집기술연구원, 
 , , ,2321,35, , , ,유기재료피복연구원, , 
 , , ,2321,36, , , ,유기합성의약연구원, , 
 , , ,2321,37, , , ,의약품연구원,의약품화학공학기술자,첩부의약품연구원
 , , ,2321,39, , , ,이차전지관리시스템개발자, , 
 , , ,2321,40, , , ,접착제연구원, , 
 , , ,2321,41, , , ,정유공정개발연구원, ,부식공학연구원
 , , ,2321,42, , , ,정유분석연구원, , 
 , , ,2321,43, , , ,청정석탄연구원, , 
 , , ,2321,44, , , ,타이어개발연구원, ,"타이어구조연구원, 타이어재료연구원, 타이어 특성연구원"
 , , ,2321,45, , , ,폐자원에너지연구원, , 
 , , ,2321,46, , , ,폭발응용연구원, , 
 , , ,2321,47, , , ,플라스틱제품연구원, ,플라스틱개발자
 , , ,2321,48, , , ,하수슬러지연료화연구원, , 
 , , ,2321,49, , , ,합성수지개발연구원,플라스틱화학연구원,엔지니어링플라스틱개발원
 , , ,2321,50, , , ,해수담수화공정기술연구원, , 
 , , ,2321,51, , , ,화공기술자,화학공학기술자,화공연구원
 , , ,2321,53, , , ,화장품개발연구원,화장품개발자,"기초화장품연구원, 계면활성제연구원, 색조화장품연구원, 피부외용제연구원, 향료화장품연구원"
 , , ,2321,54, , , ,화장품기술자,화장품공정개발자,비누기술자
 , , ,2321,55, , , ,화장품방부연구원, , 
 , , ,2321,56, , , ,화학공정기술자, , 
 , , ,2321,57, , , ,화학농약연구원, , 
 , , ,2321,59, , , ,화학분석연구원, ,발전수화학분석연구원
 , , ,2321,60, , , ,고무재료개발자, , 
 , , ,2321,61, , , ,고무제품개발자, , 
 , , ,2321,62, , , ,고무제품설계자, , 
 , , ,2321,63, , , ,바이오의약품공정개발연구원, , 
 , , ,2321,64, , , ,바이오화학분석연구원, , 
 , , ,2321,65, , , ,바이오화학소재연구원, , 
 , , ,2321,66, , , ,바이오화학제제제형연구원, , 
 , , ,2321,67, , , ,바이오화학제품공정개발기술자, , 
 , , ,2321,68, , , ,바이오화학제품분리정제공정관리자, , 
 , , ,2321,69, , , ,바이오화학제품안정성평가자, , 
 , , ,2321,70, , , ,바이오화학제품전환공정관리자, , 
 , , ,2321,71, , , ,바이오화학제품중합공정관리자, , 
 , , ,2321,72, , , ,석유화학공정관리자, , 
 , , ,2321,73, , , ,석유화학공정연구개발자, , 
 , , ,2321,74, , , ,석유화학공정연구원, , 
 , , ,2321,75, , , ,석유화학소재연구개발자, , 
 , , ,2321,76, , , ,석유화학소재연구원, , 
 , , ,2321,77, , , ,의약품분석연구원, , 
 , , ,2321,78, , , ,의약품제제연구원, , 
 , , ,2321,79, , , ,의약품합성연구원, , 
 , , ,2321,80, , , ,정밀화학공정관리자, , 
 , , ,2321,81, , , ,정밀화학공정실험연구원, , 
 , , ,2321,82, , , ,정밀화학공정연구개발자, , 
 , , ,2321,83, , , ,정밀화학분석실험연구원, , 
 , , ,2321,84, , , ,정밀화학분석연구개발자, , 
 , , ,2321,85, , , ,정밀화학안전성유효성연구원, , 
 , , ,2321,86, , , ,정밀화학포뮬레이션실험연구원, , 
 , , ,2321,87, , , ,정밀화학포뮬레이션연구개발자, , 
 , , ,2321,88, , , ,정밀화학합성실험연구원, , 
 , , ,2321,89, , , ,정밀화학합성연구개발자, , 
 , , ,2321,90, , , ,정밀화학합성제조관리자, , 
 , , ,2321,91, , , ,정밀화학혼합제조관리자, , 
 , , ,2321,92, , , ,플라스틱배합설계자, , 
 , , ,2321,93, , , ,플라스틱성형공정관리자, , 
 , , ,2321,94, , , ,플라스틱소재연구개발자, , 
 , , ,2321,95, , , ,플라스틱소재연구원, , 
 , , ,2321,96, , , ,플라스틱제품개발자, , 
 , , ,2321,97, , , ,플라스틱제품기획자, , 
 , , ,2321,98, , , ,플라스틱제품설계자, , 
 , , ,2321,99, , , ,수소연료전지 개발자, , 
 , ,233, , , , ,금속·재료 공학 기술자 및 시험원, , , 
 , , ,2331,1, , , ,가스설비방식관리원, , 
 , , ,2332,1, , , ,광석시료제조원,박편원, 
 , , ,2331,2, , , ,가스설비방식연구원, , 
 , , ,2332,2, , , ,광학세라믹소재결정성장제어원, , 
 , , ,2331,3, , , ,금속공학기술자(일반),금속기술자,"금속재료기술자, 금속가공기술자, 금속물리기술자, 금속분석기술자, 금속표면처리기술자, 금속도금기술자, 금속탐상기술자, 도금연구개발자, 금속표면분석전문가"
 , , ,2332,3, , , ,귀금속품질평가사,귀금속품질관리원, 
 , , ,2331,4, , , ,금속품질관리기술자,금속품질보증기술자, 
 , , ,2332,4, , , ,금속재료시험원,금속재료시험원,"금속화학시험원, 금속물리시험원, 금속조직시험원, 금속재료시험원"
 , , ,2331,5, , , ,나노공학기술자(일반),나노공학엔지니어,"나노소자기술자, 나노바이오기술자, 나노소재 기술자, 나노공정기술자"
 , , ,2332,5, , , ,나노소자품질검사원, , 
 , , ,2331,6, , , ,나노연구원(일반), , 
 , , ,2332,6, , , ,나노소재품질시험원, , 
 , , ,2331,7, , , ,나노장비개발원, , 
 , , ,2332,7, , , ,내열구조세라믹재료품질관리원, , 
 , , ,2331,8, , , ,나노소자공정개발원,나노소자생산기술개발자, 
 , , ,2332,8, , , ,도장시험원, , 
 , , ,2331,9, , , ,나노소자설계원, , 
 , , ,2332,9, , , ,바이오세라믹재료시험원, , 
 , , ,2331,10, , , ,나노소자연구원, , 
 , , ,2332,10, , , ,바이오세라믹재료품질관리원,"바이오세라믹재료밸디데이터, 바이오세라믹품질보증원", 
 , , ,2331,11, , , ,나노소자측정평가기술자, , 
 , , ,2332,11, , , ,반도체재료성능평가기술자,반도체재료기술자, 
 , , ,2331,12, , , ,나노소재제품공정개발원,나노소재생산기술개발자, 
 , , ,2332,12, , , ,시멘트품질시험원, , 
 , , ,2332,13, , , ,요업제품품질검사원, , 
 , , ,2331,14, , , ,나노소재설계원, , 
 , , ,2332,14, , , ,인조흑연시험분석원, , 
 , , ,2331,15, , , ,나노소재연구원(일반), , 
 , , ,2332,15, , , ,전선재료시험원, , 
 , , ,2331,16, , , ,나노소재측정평가기술자, , 
 , , ,2332,16, , , ,전자세라믹소재검사원, , 
 , , ,2331,17, , , ,내열구조세라믹소재기술자, , 
 , , ,2332,17, , , ,주물사시험원, , 
 , , ,2331,18, , , ,내화물연구자,내화물연구원, 
 , , ,2332,18, , , ,카본블랙시험분석원, , 
 , , ,2331,19, , , ,노재기술자, , 
 , , ,2332,19, , , ,탄소섬유시험분석원, , 
 , , ,2331,20, , , ,도자기제품개발원,도자기연구원,"도기제품제조기술자, 자기제품제조기술자"
 , , ,2332,20, , , ,탄소재료시험분석원, , 
 , , ,2331,21, , , ,세라믹소재연구원, ,"바이오세라믹연구원, 광학세라믹연구원, 전기전자세라믹연구원, 구조세라믹연구원"
 , , ,2332,21, , , ,폐자재금속자원재생원료시험원, , 
 , , ,2331,22, , , ,무기재료코팅연구원, , 
 , , ,2331,23, , , ,반도체가스재료개발연구원 ,반도체재료개발연구원,"반도체불활성가스개발연구원, 반도체공정가스개발연구원, 반도체전구체개발연구원"
 , , ,2331,24, , , ,반도체가스재료공정연구원,반도체공정연구원,"반도체불활성가스공정연구원, 반도체공정가스공정연구원, 반도체전구체공정연구원"
 , , ,2331,25, , , ,반도체광학재료개발연구원,반도체재료연구원,"반도체레이저개발연구원, 반도체램프개발연구원"
 , , ,2331,26, , , ,반도체광학재료공정연구원,반도체공정연구원,"반도체레이저공정연구원, 반도체램프공정연구원"
 , , ,2331,27, , , ,반도체금속재료개발연구원,반도체재료개발연구원,반도체타깃개발연구원
 , , ,2331,28, , , ,반도체금속재료공정연구원,반도체공정연구원,반도체타깃개발연구원
 , , ,2331,29, , , ,반도체웨이퍼재료개발연구원,반도체재료개발연구원,"반도체실리콘웨이퍼개발연구원, 사파이어웨이퍼개발연구원, SiC웨이퍼개발연구원"
 , , ,2331,30, , , ,반도체웨이퍼재료공정연구원,반도체공정연구원,"반도체실리콘웨이퍼공정연구원, 사파이어웨이퍼공정연구원, SiC웨이퍼공정연구원"
 , , ,2331,31, , , ,반도체화학약품재료개발연구원,반도체재료개발연구원,"반도체감광막개발연구원, 반도체세정액개발연구원, 반도체슬러리개발연구원"
 , , ,2331,32, , , ,반도체화학약품재료공정연구원,반도체공정연구원,"반도체감광막공정연구원, 반도체세정액공정연구원, 반도체슬러리공정연구원"
 , , ,2331,33, , , ,시멘트품질분석연구원, ,시멘트개발연구원
 , , ,2331,34, , , ,침투탐상기술자,비파괴검사기술자,"초음파탐상기술자, 방사선탐상기술자, 자기탐상기술자"
 , , ,2331,35, , , ,위변조방지기술개발원, ,"화폐위변조방지물질개발원, 화폐위변조방지요소개발원"
 , , ,2331,36, , , ,유리기술자,유리기술연구원,유리섬유기술자
 , , ,2331,37, , , ,유리소재(조성)연구원, , 
 , , ,2331,38, , , ,인조흑연제조기술자, , 
 , , ,2331,39, , , ,자기탐상기술자,비파괴검사기술자, 
 , , ,2331,40, , , ,자동차휠공정관리자, , 
 , , ,2331,41, , , ,전기방식기술자,전기방식기사, 
 , , ,2331,42, , , ,제강설비기술자, , 
 , , ,2331,43, , , ,주화금형연구원, , 
 , , ,2331,44, , , ,주화소재개발원, , 
 , , ,2331,45, , , ,주화신제품개발원, , 
 , , ,2331,46, , , ,주화제조공정연구원, , 
 , , ,2331,47, , , ,주화표면처리연구원, , 
 , , ,2331,48, , , ,집광채광시스템연구원, , 
 , , ,2331,49, , , ,초음파탐상기술자,비파괴검사기술자, 
 , , ,2331,50, , , ,카본블랙제조기술자, , 
 , , ,2331,51, , , ,탄소나노튜브연구개발자, , 
 , , ,2331,52, , , ,탄소복합재료제조기술자, , 
 , , ,2331,53, , , ,탄소섬유제조기술자, , 
 , , ,2331,54, , , ,태양열발전연구원, , 
 , , ,2331,55, , , ,태양열소재개발자, , 
 , , ,2331,56, , , ,환경소재연구원, , 
 , , ,2331,57, , , ,활성탄제조기술자, , 
 , ,234, , , , ,전기·전자공학 기술자 및 시험원, , , 
 , , ,2342,121, , , ,전력반도체제조기술자,전력반도체기술자,"전력반도체공정기술자, 전력반도체장비기술자, 전력반도체제조반장 등"
 , , ,2342,112, , , ,음향기기기술자,오디오기술자, 
 , , ,2342,106, , , ,엘이디조명제어시스템개발자,"LED조명제어시스템개발자, LED조명시스템기술자, 엘이디조명시스템기술자", 
 , , ,2342,123, , , ,전자제품기술자,전자공학기술자,"전자통신기술자, 전자제품개발자, 전자부품개발기술자, 전자제품부품회로설계기술자, 스마트프로덕트개발자, 웨어러블기기개발자"
 , , ,2342,101, , , ,시스템반도체소자연구원,반도체소자연구원,"MPU소자연구원, Modem소자연구원, DDI소자연구원, CIS소자연구원, Logic소자연구원, ASIC소자연구원, Sensor소자연구원, 차세대요소기술반도체소자연구원, 차세대상용화기술반도체소자연구원 등 "
 , , ,2342,130, , , ,풍력원격제어시스템개발원, , 
 , , ,2342,124, , , ,정밀전자기기기술자, , 
 , , ,2342,126, , , ,카드제품개발원, , 
 , , ,2342,104, , , ,엘이디공정기술연구원,"엘이디(LED)공정개발연구원, LED공정기술연구원","엘이디(LED)모듈공정기술연구원, 엘이디(LED)소재연구원"
 , , ,2342,109, , , ,영상신호처리기술연구원, ,"영상신호압축기술연구원, 영상신호처리기술자, 비디오송수신설계기술자"
 , , ,2342,122, , , ,전자및계측장비개발자, , 
 , , ,2342,105, , , ,엘이디조명설계기술자,"엘이디조명회로설계기술자, LED조명설계기술자, LED조명회로설계기술자", 
 , , ,2342,108, , , ,영상기기연구원,"영상기기연구개발자, 영상기기개발연구원, 영상기기개발원, 디스플레이연구원","액정표시장치(LCD)개발원, 플라스마표시장치(PDP)개발원, 유기발광다이오드표시장치(OLED)개발원, 입체영상(3D)표시장치개발원, TV개발자, 디스플레이개발연구원"
 , , ,2342,127, , , ,태양전지공정기술연구원,태양전지공정개발연구원,태양전지모듈공정기술연구원
 , , ,2342,119, , , ,재활전자제어연구원, , 
 , , ,2342,128, , , ,태양전지모듈공정개발연구원, , 
 , , ,2342,125, , , ,차세대디스플레이개발자, , 
 , , ,2342,100, , , ,시스템반도체소자공정연구원,반도체소자공정연구원,"AP소자공정연구원, Modem소자공정연구원, DDI소자공정연구원, CIS소자공정연구원, Logic소자공정연구원, ASIC소자공정연구원 등"
 , , ,2342,102, , , ,시스템반도체제조기술자,시스템반도체기술자,"시스템반도체공정기술자, 시스템반도체장비기술자, 시스템반도체제조반장 등"
 , , ,2342,118, , , ,자삽프로그래머,자삽모델변경원, 
 , , ,2342,107, , , ,역무자동화설비기술연구원,"AFC기술연구원, 역무자동화시스템설비기술연구원, AFC시스템설비기술연구원, 역무자동화시스템기술연구원", 
 , , ,2342,115, , , ,인쇄회로기판연구원,PCB연구원, 
 , , ,2342,110, , , ,영상처리기술연구원, , 
 , , ,2342,116, , , ,임베디드하드웨어개발자,펌웨어하드웨어개발자, 
 , , ,2342,120, , , ,전력반도체소자연구원,전력반도체연구원,"고전압반도체소자연구원, 파워반도체소자연구원"
 , , ,2342,117, , , ,입체(3D)프린터개발자,3D프린터개발자, 
 , , ,2342,114, , , ,의료기기기술자,"의료용구기술자, 전자의료장비기술자, 전자의료기기개발기술자, 전자의료기기설계기술자, 의공학기술자","기기의 종류에 따라 초음파의료기기개발자, 뇌파기개발자, 심전도기개발자, 마취기개발자, 심장세동제거기개발자, 투석기개발자, MRI개발자, CT스캐너개발자, X-Ray개발자, 전자혈압측정계개발자, 전자당뇨측정계개발자, 광학기계개발자"
 , , ,2342,111, , , ,유기발광다이오드공정기술연구원,유기발광다이오드공정개발연구원,"LED개발자, 발광다이오드개발자, 실리콘다이오드개발자"
 , , ,2342,113, , , ,음향신호처리기술연구원, , 
 , , ,2342,103, , , ,알에프아이디시스템개발자,"RFID시스템개발자, 전자태그시스템개발자","USN(Ubiquitous Sensor Network)시스템개발자, RF엔지니어, 안테나엔지니어"
 , , ,2342,129, , , ,태양전지연구원,태양전지개발자, 
 , , ,2341,1, , , ,가정용전기기구제조기술자,"가정용전기기구개발원, 가정용전기제품개발원, 가정용전기제품제조기술자, 가정용전기기구설계기술자, 가정용전기제품설계기술자",부품을 연구·설계·개발하면 가정용전기부품설계기술자
